Cell HMS LINCS ID	Cell Name	Small Molecule HMS LINCS ID	Small Molecule Name	Small Mol Concentration	Small Mol Conc Unit	LJP Library Plate	Timepoint	Timepoint Unit	Mean Total Cell Count Before Treatment	Mean Total Cell Count After Treatment	Mean Total Control Cell Count	Mean Relative Cell Count	Mean Relative Growth Rate After Treatment
50057	SK-BR-3	10101-101-1	PD0325901	0.04	uM	LJP6	72	hr	1476	3700	3694	1.0016	1.0027
50057	SK-BR-3	10026-101-1	PD173074	0.04	uM	LJP6	72	hr	1476	4309	3694	1.1665	1.2773
50057	SK-BR-3	10048-101-1	PD184352	0.04	uM	LJP5	72	hr	1476	4125	3694	1.1168	1.1945
50057	SK-BR-3	10159-101-1	Pelitinib	0.04	uM	LJP5	72	hr	1476	3025	3694	0.8189	0.6983
50057	SK-BR-3	10116-101-1	PF431396	0.04	uM	LJP5	72	hr	1476	3883	3694	1.0511	1.0852
50057	SK-BR-3	10112-101-1	PF477736	0.04	uM	LJP5	72	hr	1476	1745	3694	0.4726	0.1213
50057	SK-BR-3	10072-101-1	PF562271	0.04	uM	LJP6	72	hr	1476	3808	3694	1.0309	1.0515
50057	SK-BR-3	10125-101-1	PHA-665752	0.04	uM	LJP5	72	hr	1476	4062	3694	1.0997	1.1661
50057	SK-BR-3	10073-101-1	PHA-793887	0.04	uM	LJP6	72	hr	1476	1591	3694	0.4307	0.0515
50057	SK-BR-3	10126-101-1	PI103	0.04	uM	LJP6	72	hr	1476	3483	3694	0.9430	0.9050
50057	SK-BR-3	10049-101-1	PLX-4720	0.04	uM	LJP5	72	hr	1476	3715	3694	1.0059	1.0097
50057	SK-BR-3	10075-101-1	QL-X-138	0.04	uM	LJP6	72	hr	1476	2215	3694	0.5998	0.3333
50057	SK-BR-3	10077-101-1	QL-XII-47	0.04	uM	LJP6	72	hr	1476	2440	3694	0.6605	0.4344
50057	SK-BR-3	10480-101-1	Radicicol	0.04	uM	LJP5	72	hr	1476	2137	3694	0.5787	0.2981
50057	SK-BR-3	10480-101-1	Radicicol	0.04	uM	LJP6	72	hr	1476	2022	3694	0.5475	0.2461
50057	SK-BR-3	10001-101-1	Seliciclib	0.04	uM	LJP5	72	hr	1476	4165	3694	1.1275	1.2124
50057	SK-BR-3	10138-105-1	Ruxolitinib	0.04	uM	LJP5	72	hr	1476	3180	3694	0.8608	0.7682
50057	SK-BR-3	10148-101-1	XL147	0.04	uM	LJP5	72	hr	1476	4230	3694	1.1453	1.2420
50057	SK-BR-3	10032-101-1	Saracatinib	0.04	uM	LJP6	72	hr	1476	4233	3694	1.1459	1.2431
50057	SK-BR-3	10056-101-1	Selumetinib	0.04	uM	LJP6	72	hr	1476	3967	3694	1.0740	1.1232
50057	SK-BR-3	10052-101-1	Sirolimus	0.04	uM	LJP6	72	hr	1476	2466	3694	0.6677	0.4463
50057	SK-BR-3	10008-101-1	Sorafenib	0.04	uM	LJP6	72	hr	1476	3306	3694	0.8951	0.8253
50057	SK-BR-3	10119-101-1	SU11274	0.04	uM	LJP5	72	hr	1476	4337	3694	1.1741	1.2901
50057	SK-BR-3	10141-101-1	TG 101348	0.04	uM	LJP5	72	hr	1476	4159	3694	1.1260	1.2100
50057	SK-BR-3	10171-101-1	TGX221	0.04	uM	LJP5	72	hr	1476	2940	3694	0.7961	0.6602
50057	SK-BR-3	10079-101-1	Torin1	0.04	uM	LJP6	72	hr	1476	1523	3694	0.4123	0.0209
50057	SK-BR-3	10080-101-1	Torin2	0.04	uM	LJP5	72	hr	1476	1310	3694	0.3547	-0.0750
50057	SK-BR-3	10021-101-1	Tozasertib	0.04	uM	LJP5	72	hr	1476	1200	3694	0.3250	-0.1245
50057	SK-BR-3	10142-101-1	Trametinib	0.04	uM	LJP5	72	hr	1476	2426	3694	0.6567	0.4281
50057	SK-BR-3	10111-101-1	TWS119	0.04	uM	LJP5	72	hr	1476	3872	3694	1.0482	1.0803
50057	SK-BR-3	10068-101-1	Vemurafenib	0.04	uM	LJP5	72	hr	1476	4001	3694	1.0831	1.1384
50057	SK-BR-3	10481-101-1	Withaferin A	0.04	uM	LJP5	72	hr	1476	3835	3694	1.0382	1.0636
50057	SK-BR-3	10481-101-1	Withaferin A	0.04	uM	LJP6	72	hr	1476	3774	3694	1.0216	1.0361
50057	SK-BR-3	10064-101-1	WYE-125132	0.04	uM	LJP6	72	hr	1476	1756	3694	0.4754	0.1260
50057	SK-BR-3	10084-101-1	WZ3105	0.04	uM	LJP5	72	hr	1476	1114	3694	0.3016	-0.1636
50057	SK-BR-3	10086-101-1	XMD11-50	0.04	uM	LJP6	72	hr	1476	2726	3694	0.7379	0.5634
50057	SK-BR-3	10149-102-1	Y39983	0.04	uM	LJP6	72	hr	1476	3281	3694	0.8882	0.8137
50057	SK-BR-3	10109-101-1	YM 201636	0.04	uM	LJP5	72	hr	1476	4029	3694	1.0907	1.1511
50057	SK-BR-3	10053-101-1	ZSTK474	0.04	uM	LJP6	72	hr	1476	3090	3694	0.8367	0.7279
50057	SK-BR-3	10133-101-1	Afatinib	0.12	uM	LJP6	72	hr	1476	1324	3694	0.3585	-0.0687
50057	SK-BR-3	10035-101-1	Sigma A6730	0.12	uM	LJP5	72	hr	1476	3064	3694	0.8294	0.7159
50057	SK-BR-3	10011-101-1	Alvocidib	0.12	uM	LJP6	72	hr	1476	1219	3694	0.3302	-0.1159
50057	SK-BR-3	10004-101-1	AT-7519	0.12	uM	LJP6	72	hr	1476	1759	3694	0.4763	0.1275
50057	SK-BR-3	10158-101-1	AZD 5438	0.12	uM	LJP6	72	hr	1476	2832	3694	0.7668	0.6115
50057	SK-BR-3	10059-101-1	AZD-6482	0.12	uM	LJP5	72	hr	1476	3696	3694	1.0005	1.0009
50057	SK-BR-3	10006-101-1	AZD7762	0.12	uM	LJP6	72	hr	1476	1351	3694	0.3659	-0.0564
50057	SK-BR-3	10007-101-1	AZD8055	0.12	uM	LJP6	72	hr	1476	1473	3694	0.3989	-0.0014
50057	SK-BR-3	10164-101-1	AZD8330	0.12	uM	LJP5	72	hr	1476	2842	3694	0.7694	0.6157
50057	SK-BR-3	10067-101-1	Barasertib	0.12	uM	LJP5	72	hr	1476	1430	3694	0.3871	-0.0211
50057	SK-BR-3	10041-101-1	BI-2536	0.12	uM	LJP6	72	hr	1476	1434	3694	0.3883	-0.0191
50057	SK-BR-3	10028-102-1	BMS345541	0.12	uM	LJP6	72	hr	1476	3870	3694	1.0478	1.0797
50057	SK-BR-3	10132-101-1	SNS-032	0.12	uM	LJP6	72	hr	1476	1006	3694	0.2724	-0.2121
50057	SK-BR-3	10234-101-1	GDC-0980	0.12	uM	LJP5	72	hr	1476	1495	3694	0.4049	0.0085
50057	SK-BR-3	10122-101-1	NVP-AEW541	0.12	uM	LJP5	72	hr	1476	4052	3694	1.0970	1.1616
50057	SK-BR-3	10046-101-1	SB590885	0.12	uM	LJP5	72	hr	1476	4225	3694	1.1439	1.2398
50057	SK-BR-3	10190-101-1	PIK-93	0.12	uM	LJP5	72	hr	1476	4097	3694	1.1093	1.1820
50057	SK-BR-3	10031-101-1	KIN001-043	0.12	uM	LJP6	72	hr	1476	3490	3694	0.9449	0.9081
50057	SK-BR-3	10233-101-1	Alpelisib	0.12	uM	LJP5	72	hr	1476	3174	3694	0.8593	0.7656
50057	SK-BR-3	10161-101-1	Luminespib	0.12	uM	LJP5	72	hr	1476	1650	3694	0.4468	0.0784
50057	SK-BR-3	10045-101-1	A443654	0.12	uM	LJP6	72	hr	1476	1235	3694	0.3345	-0.1087
50057	SK-BR-3	10063-102-1	OSI-027	0.12	uM	LJP6	72	hr	1476	2266	3694	0.6135	0.3561
50057	SK-BR-3	10087-101-1	XMD11-85h	0.12	uM	LJP6	72	hr	1476	2948	3694	0.7980	0.6635
50057	SK-BR-3	10017-101-1	HG-6-64-01	0.12	uM	LJP6	72	hr	1476	3681	3694	0.9967	0.9944
50057	SK-BR-3	10039-101-1	WH-4-025	0.12	uM	LJP5	72	hr	1476	3473	3694	0.9403	0.9005
50057	SK-BR-3	10082-101-1	WZ-4-145	0.12	uM	LJP6	72	hr	1476	2255	3694	0.6106	0.3513
50057	SK-BR-3	10091-101-1	XMD16-144	0.12	uM	LJP5	72	hr	1476	1397	3694	0.3782	-0.0360
50057	SK-BR-3	10177-101-1	Brivanib	0.12	uM	LJP5	72	hr	1476	2912	3694	0.7885	0.6476
50057	SK-BR-3	10147-101-1	Buparlisib	0.12	uM	LJP5	72	hr	1476	3057	3694	0.8276	0.7127
50057	SK-BR-3	10055-101-1	BX-912	0.12	uM	LJP5	72	hr	1476	2994	3694	0.8106	0.6844
50057	SK-BR-3	10120-102-1	Canertinib	0.12	uM	LJP6	72	hr	1476	1565	3694	0.4237	0.0398
50057	SK-BR-3	10117-101-1	Celastrol	0.12	uM	LJP6	72	hr	1476	2882	3694	0.7803	0.6339
50057	SK-BR-3	10025-101-1	CGP60474	0.12	uM	LJP5	72	hr	1476	2041	3694	0.5525	0.2545
50057	SK-BR-3	10025-101-1	CGP60474	0.12	uM	LJP6	72	hr	1476	918	3694	0.2485	-0.2520
50057	SK-BR-3	10180-101-1	CHIR-99021	0.12	uM	LJP6	72	hr	1476	2808	3694	0.7601	0.6004
50057	SK-BR-3	10010-101-1	CP724714	0.12	uM	LJP5	72	hr	1476	2084	3694	0.5643	0.2742
50057	SK-BR-3	10009-101-1	CP466722	0.12	uM	LJP5	72	hr	1476	3985	3694	1.0788	1.1312
50057	SK-BR-3	10027-101-1	Crizotinib	0.12	uM	LJP5	72	hr	1476	3203	3694	0.8672	0.7787
50057	SK-BR-3	10140-101-1	Momelotinib	0.12	uM	LJP5	72	hr	1476	2925	3694	0.7919	0.6533
50057	SK-BR-3	10020-101-1	Dasatinib	0.12	uM	LJP5	72	hr	1476	3769	3694	1.0205	1.0341
50057	SK-BR-3	10020-101-1	Dasatinib	0.12	uM	LJP6	72	hr	1476	3361	3694	0.9098	0.8498
50057	SK-BR-3	10127-101-1	Dovitinib	0.12	uM	LJP5	72	hr	1476	2818	3694	0.7629	0.6049
50057	SK-BR-3	10069-101-1	Enzastaurin	0.12	uM	LJP5	72	hr	1476	4205	3694	1.1383	1.2304
50057	SK-BR-3	10097-101-1	Erlotinib	0.12	uM	LJP5	72	hr	1476	3317	3694	0.8980	0.8301
50057	SK-BR-3	10157-101-1	Foretinib	0.12	uM	LJP5	72	hr	1476	2627	3694	0.7113	0.5191
50057	SK-BR-3	10040-101-1	R406	0.12	uM	LJP6	72	hr	1476	3694	3694	1.0002	1.0003
50057	SK-BR-3	10047-101-1	GDC-0941	0.12	uM	LJP6	72	hr	1476	2106	3694	0.5701	0.2838
50057	SK-BR-3	10098-101-1	Gefitinib	0.12	uM	LJP6	72	hr	1476	2989	3694	0.8092	0.6822
50057	SK-BR-3	10108-101-1	Geldanamycin	0.12	uM	LJP5	72	hr	1476	1389	3694	0.3760	-0.0396
50057	SK-BR-3	10108-101-1	Geldanamycin	0.12	uM	LJP6	72	hr	1476	1327	3694	0.3593	-0.0674
50057	SK-BR-3	10172-101-1	GSK1059615	0.12	uM	LJP5	72	hr	1476	3675	3694	0.9948	0.9914
50057	SK-BR-3	10172-101-1	GSK1059615	0.12	uM	LJP6	72	hr	1476	2965	3694	0.8028	0.6715
50057	SK-BR-3	10134-101-1	GSK1904529A	0.12	uM	LJP6	72	hr	1476	3161	3694	0.8557	0.7596
50057	SK-BR-3	10146-101-1	Omipalisib	0.12	uM	LJP6	72	hr	1476	1425	3694	0.3859	-0.0232
50057	SK-BR-3	10128-101-1	GSK 690693	0.12	uM	LJP5	72	hr	1476	2592	3694	0.7019	0.5033
50057	SK-BR-3	10014-101-1	GW843682X	0.12	uM	LJP6	72	hr	1476	2171	3694	0.5878	0.3133
50057	SK-BR-3	10015-101-1	HG-5-113-01	0.12	uM	LJP5	72	hr	1476	2848	3694	0.7712	0.6187
50057	SK-BR-3	10016-101-1	HG-5-88-01	0.12	uM	LJP6	72	hr	1476	2967	3694	0.8033	0.6723
50057	SK-BR-3	10023-103-1	Imatinib	0.12	uM	LJP6	72	hr	1476	3841	3694	1.0400	1.0666
50057	SK-BR-3	10100-101-1	JNK-9L	0.12	uM	LJP6	72	hr	1476	2715	3694	0.7352	0.5588
50057	SK-BR-3	10019-101-1	JW-7-24-1	0.12	uM	LJP6	72	hr	1476	2887	3694	0.7816	0.6362
50057	SK-BR-3	10051-104-1	Lapatinib	0.12	uM	LJP6	72	hr	1476	1526	3694	0.4131	0.0222
50057	SK-BR-3	10115-102-1	LDN-193189	0.12	uM	LJP5	72	hr	1476	4191	3694	1.1346	1.2243
50057	SK-BR-3	10182-101-1	Linifanib	0.12	uM	LJP6	72	hr	1476	3871	3694	1.0480	1.0800
50057	SK-BR-3	10135-101-1	Linsitinib	0.12	uM	LJP5	72	hr	1476	2930	3694	0.7934	0.6557
50057	SK-BR-3	10479-102-1	Mitoxantrone	0.12	uM	LJP5	72	hr	1476	1596	3694	0.4322	0.0541
50057	SK-BR-3	10479-102-1	Mitoxantrone	0.12	uM	LJP6	72	hr	1476	1531	3694	0.4146	0.0248
50057	SK-BR-3	10057-102-1	MK2206	0.12	uM	LJP6	72	hr	1476	2946	3694	0.7977	0.6629
50057	SK-BR-3	10018-101-1	Neratinib	0.12	uM	LJP5	72	hr	1476	1374	3694	0.3721	-0.0460
50057	SK-BR-3	10099-101-1	Nilotinib	0.12	uM	LJP5	72	hr	1476	3935	3694	1.0653	1.1088
50057	SK-BR-3	10151-101-1	Nintedanib	0.12	uM	LJP6	72	hr	1476	3786	3694	1.0251	1.0418
50057	SK-BR-3	10061-101-1	NU7441	0.12	uM	LJP5	72	hr	1476	3759	3694	1.0176	1.0293
50057	SK-BR-3	10232-101-1	BEZ235	0.12	uM	LJP5	72	hr	1476	1762	3694	0.4772	0.1290
50057	SK-BR-3	10024-101-1	NVP-TAE684	0.12	uM	LJP6	72	hr	1476	2822	3694	0.7641	0.6070
50057	SK-BR-3	10071-101-1	Palbociclib	0.12	uM	LJP6	72	hr	1476	2997	3694	0.8115	0.6859
50057	SK-BR-3	10101-101-1	PD0325901	0.12	uM	LJP5	72	hr	1476	3370	3694	0.9124	0.8540
50057	SK-BR-3	10101-101-1	PD0325901	0.12	uM	LJP6	72	hr	1476	3553	3694	0.9620	0.9367
50057	SK-BR-3	10026-101-1	PD173074	0.12	uM	LJP6	72	hr	1476	4293	3694	1.1621	1.2701
50057	SK-BR-3	10048-101-1	PD184352	0.12	uM	LJP5	72	hr	1476	3786	3694	1.0250	1.0416
50057	SK-BR-3	10159-101-1	Pelitinib	0.12	uM	LJP5	72	hr	1476	2188	3694	0.5924	0.3209
50057	SK-BR-3	10116-101-1	PF431396	0.12	uM	LJP5	72	hr	1476	2696	3694	0.7299	0.5500
50057	SK-BR-3	10112-101-1	PF477736	0.12	uM	LJP5	72	hr	1476	1678	3694	0.4544	0.0911
50057	SK-BR-3	10072-101-1	PF562271	0.12	uM	LJP6	72	hr	1476	3704	3694	1.0028	1.0046
50057	SK-BR-3	10125-101-1	PHA-665752	0.12	uM	LJP5	72	hr	1476	4086	3694	1.1063	1.1771
50057	SK-BR-3	10073-101-1	PHA-793887	0.12	uM	LJP6	72	hr	1476	1583	3694	0.4287	0.0482
50057	SK-BR-3	10126-101-1	PI103	0.12	uM	LJP6	72	hr	1476	2683	3694	0.7263	0.5440
50057	SK-BR-3	10049-101-1	PLX-4720	0.12	uM	LJP5	72	hr	1476	3725	3694	1.0085	1.0141
50057	SK-BR-3	10075-101-1	QL-X-138	0.12	uM	LJP6	72	hr	1476	2124	3694	0.5752	0.2922
50057	SK-BR-3	10077-101-1	QL-XII-47	0.12	uM	LJP6	72	hr	1476	1912	3694	0.5177	0.1965
50057	SK-BR-3	10480-101-1	Radicicol	0.12	uM	LJP5	72	hr	1476	1766	3694	0.4783	0.1308
50057	SK-BR-3	10480-101-1	Radicicol	0.12	uM	LJP6	72	hr	1476	1744	3694	0.4723	0.1208
50057	SK-BR-3	10001-101-1	Seliciclib	0.12	uM	LJP5	72	hr	1476	4001	3694	1.0833	1.1387
50057	SK-BR-3	10138-105-1	Ruxolitinib	0.12	uM	LJP5	72	hr	1476	3280	3694	0.8881	0.8136
50057	SK-BR-3	10148-101-1	XL147	0.12	uM	LJP5	72	hr	1476	4313	3694	1.1676	1.2793
50057	SK-BR-3	10032-101-1	Saracatinib	0.12	uM	LJP6	72	hr	1476	4158	3694	1.1257	1.2094
50057	SK-BR-3	10056-101-1	Selumetinib	0.12	uM	LJP6	72	hr	1476	3713	3694	1.0053	1.0088
50057	SK-BR-3	10052-101-1	Sirolimus	0.12	uM	LJP6	72	hr	1476	2386	3694	0.6461	0.4104
50057	SK-BR-3	10008-101-1	Sorafenib	0.12	uM	LJP6	72	hr	1476	3294	3694	0.8917	0.8196
50057	SK-BR-3	10119-101-1	SU11274	0.12	uM	LJP5	72	hr	1476	4204	3694	1.1380	1.2300
50057	SK-BR-3	10141-101-1	TG 101348	0.12	uM	LJP5	72	hr	1476	3803	3694	1.0295	1.0491
50057	SK-BR-3	10171-101-1	TGX221	0.12	uM	LJP5	72	hr	1476	3134	3694	0.8485	0.7477
50057	SK-BR-3	10079-101-1	Torin1	0.12	uM	LJP6	72	hr	1476	1536	3694	0.4160	0.0270
50057	SK-BR-3	10080-101-1	Torin2	0.12	uM	LJP5	72	hr	1476	1289	3694	0.3491	-0.0844
50057	SK-BR-3	10021-101-1	Tozasertib	0.12	uM	LJP5	72	hr	1476	1253	3694	0.3393	-0.1008
50057	SK-BR-3	10142-101-1	Trametinib	0.12	uM	LJP5	72	hr	1476	2777	3694	0.7519	0.5867
50057	SK-BR-3	10111-101-1	TWS119	0.12	uM	LJP5	72	hr	1476	3734	3694	1.0110	1.0183
50057	SK-BR-3	10068-101-1	Vemurafenib	0.12	uM	LJP5	72	hr	1476	3973	3694	1.0757	1.1261
50057	SK-BR-3	10481-101-1	Withaferin A	0.12	uM	LJP5	72	hr	1476	3448	3694	0.9335	0.8892
50057	SK-BR-3	10481-101-1	Withaferin A	0.12	uM	LJP6	72	hr	1476	3180	3694	0.8608	0.7682
50057	SK-BR-3	10064-101-1	WYE-125132	0.12	uM	LJP6	72	hr	1476	1563	3694	0.4232	0.0391
50057	SK-BR-3	10084-101-1	WZ3105	0.12	uM	LJP5	72	hr	1476	1234	3694	0.3342	-0.1092
50057	SK-BR-3	10086-101-1	XMD11-50	0.12	uM	LJP6	72	hr	1476	2845	3694	0.7702	0.6171
50057	SK-BR-3	10149-102-1	Y39983	0.12	uM	LJP6	72	hr	1476	3322	3694	0.8993	0.8322
50057	SK-BR-3	10109-101-1	YM 201636	0.12	uM	LJP5	72	hr	1476	3684	3694	0.9975	0.9958
50057	SK-BR-3	10053-101-1	ZSTK474	0.12	uM	LJP6	72	hr	1476	2435	3694	0.6592	0.4322
50057	SK-BR-3	10133-101-1	Afatinib	0.37	uM	LJP6	72	hr	1476	1387	3694	0.3755	-0.0405
50057	SK-BR-3	10035-101-1	Sigma A6730	0.37	uM	LJP5	72	hr	1476	3176	3694	0.8598	0.7664
50057	SK-BR-3	10011-101-1	Alvocidib	0.37	uM	LJP6	72	hr	1476	1225	3694	0.3317	-0.1134
50057	SK-BR-3	10004-101-1	AT-7519	0.37	uM	LJP6	72	hr	1476	1424	3694	0.3856	-0.0236
50057	SK-BR-3	10158-101-1	AZD 5438	0.37	uM	LJP6	72	hr	1476	1940	3694	0.5252	0.2089
50057	SK-BR-3	10059-101-1	AZD-6482	0.37	uM	LJP5	72	hr	1476	3972	3694	1.0752	1.1254
50057	SK-BR-3	10006-101-1	AZD7762	0.37	uM	LJP6	72	hr	1476	1283	3694	0.3475	-0.0871
50057	SK-BR-3	10007-101-1	AZD8055	0.37	uM	LJP6	72	hr	1476	1474	3694	0.3991	-0.0011
50057	SK-BR-3	10164-101-1	AZD8330	0.37	uM	LJP5	72	hr	1476	2930	3694	0.7933	0.6556
50057	SK-BR-3	10067-101-1	Barasertib	0.37	uM	LJP5	72	hr	1476	1420	3694	0.3845	-0.0254
50057	SK-BR-3	10041-101-1	BI-2536	0.37	uM	LJP6	72	hr	1476	1596	3694	0.4322	0.0541
50057	SK-BR-3	10028-102-1	BMS345541	0.37	uM	LJP6	72	hr	1476	3784	3694	1.0244	1.0407
50057	SK-BR-3	10132-101-1	SNS-032	0.37	uM	LJP6	72	hr	1476	885	3694	0.2396	-0.2669
50057	SK-BR-3	10234-101-1	GDC-0980	0.37	uM	LJP5	72	hr	1476	1475	3694	0.3994	-0.0006
50057	SK-BR-3	10122-101-1	NVP-AEW541	0.37	uM	LJP5	72	hr	1476	4155	3694	1.1249	1.2080
50057	SK-BR-3	10046-101-1	SB590885	0.37	uM	LJP5	72	hr	1476	4221	3694	1.1426	1.2376
50057	SK-BR-3	10190-101-1	PIK-93	0.37	uM	LJP5	72	hr	1476	3923	3694	1.0622	1.1036
50057	SK-BR-3	10031-101-1	KIN001-043	0.37	uM	LJP6	72	hr	1476	3120	3694	0.8446	0.7411
50057	SK-BR-3	10233-101-1	Alpelisib	0.37	uM	LJP5	72	hr	1476	2846	3694	0.7705	0.6177
50057	SK-BR-3	10161-101-1	Luminespib	0.37	uM	LJP5	72	hr	1476	1731	3694	0.4686	0.1147
50057	SK-BR-3	10045-101-1	A443654	0.37	uM	LJP6	72	hr	1476	1118	3694	0.3027	-0.1616
50057	SK-BR-3	10063-102-1	OSI-027	0.37	uM	LJP6	72	hr	1476	1909	3694	0.5169	0.1951
50057	SK-BR-3	10087-101-1	XMD11-85h	0.37	uM	LJP6	72	hr	1476	2994	3694	0.8107	0.6846
50057	SK-BR-3	10017-101-1	HG-6-64-01	0.37	uM	LJP6	72	hr	1476	3252	3694	0.8805	0.8009
50057	SK-BR-3	10039-101-1	WH-4-025	0.37	uM	LJP5	72	hr	1476	3321	3694	0.8991	0.8319
50057	SK-BR-3	10082-101-1	WZ-4-145	0.37	uM	LJP6	72	hr	1476	2062	3694	0.5584	0.2643
50057	SK-BR-3	10091-101-1	XMD16-144	0.37	uM	LJP5	72	hr	1476	1478	3694	0.4002	0.0007
50057	SK-BR-3	10177-101-1	Brivanib	0.37	uM	LJP5	72	hr	1476	3015	3694	0.8164	0.6941
50057	SK-BR-3	10147-101-1	Buparlisib	0.37	uM	LJP5	72	hr	1476	1678	3694	0.4542	0.0908
50057	SK-BR-3	10055-101-1	BX-912	0.37	uM	LJP5	72	hr	1476	1738	3694	0.4705	0.1178
50057	SK-BR-3	10120-102-1	Canertinib	0.37	uM	LJP6	72	hr	1476	1514	3694	0.4099	0.0168
50057	SK-BR-3	10117-101-1	Celastrol	0.37	uM	LJP6	72	hr	1476	1424	3694	0.3855	-0.0238
50057	SK-BR-3	10025-101-1	CGP60474	0.37	uM	LJP5	72	hr	1476	1380	3694	0.3738	-0.0433
50057	SK-BR-3	10025-101-1	CGP60474	0.37	uM	LJP6	72	hr	1476	999	3694	0.2704	-0.2155
50057	SK-BR-3	10180-101-1	CHIR-99021	0.37	uM	LJP6	72	hr	1476	2945	3694	0.7974	0.6625
50057	SK-BR-3	10010-101-1	CP724714	0.37	uM	LJP5	72	hr	1476	1797	3694	0.4866	0.1448
50057	SK-BR-3	10009-101-1	CP466722	0.37	uM	LJP5	72	hr	1476	3773	3694	1.0216	1.0359
50057	SK-BR-3	10027-101-1	Crizotinib	0.37	uM	LJP5	72	hr	1476	2825	3694	0.7647	0.6081
50057	SK-BR-3	10140-101-1	Momelotinib	0.37	uM	LJP5	72	hr	1476	2957	3694	0.8007	0.6679
50057	SK-BR-3	10020-101-1	Dasatinib	0.37	uM	LJP5	72	hr	1476	3598	3694	0.9742	0.9570
50057	SK-BR-3	10020-101-1	Dasatinib	0.37	uM	LJP6	72	hr	1476	3633	3694	0.9837	0.9728
50057	SK-BR-3	10127-101-1	Dovitinib	0.37	uM	LJP5	72	hr	1476	2511	3694	0.6799	0.4668
50057	SK-BR-3	10069-101-1	Enzastaurin	0.37	uM	LJP5	72	hr	1476	4089	3694	1.1070	1.1783
50057	SK-BR-3	10097-101-1	Erlotinib	0.37	uM	LJP5	72	hr	1476	3425	3694	0.9273	0.8788
50057	SK-BR-3	10157-101-1	Foretinib	0.37	uM	LJP5	72	hr	1476	1525	3694	0.4129	0.0219
50057	SK-BR-3	10040-101-1	R406	0.37	uM	LJP6	72	hr	1476	3826	3694	1.0357	1.0595
50057	SK-BR-3	10047-101-1	GDC-0941	0.37	uM	LJP6	72	hr	1476	1829	3694	0.4952	0.1590
50057	SK-BR-3	10098-101-1	Gefitinib	0.37	uM	LJP6	72	hr	1476	2550	3694	0.6903	0.4840
50057	SK-BR-3	10108-101-1	Geldanamycin	0.37	uM	LJP5	72	hr	1476	1447	3694	0.3918	-0.0133
50057	SK-BR-3	10108-101-1	Geldanamycin	0.37	uM	LJP6	72	hr	1476	1309	3694	0.3544	-0.0756
50057	SK-BR-3	10172-101-1	GSK1059615	0.37	uM	LJP5	72	hr	1476	2676	3694	0.7245	0.5410
50057	SK-BR-3	10172-101-1	GSK1059615	0.37	uM	LJP6	72	hr	1476	2285	3694	0.6187	0.3648
50057	SK-BR-3	10134-101-1	GSK1904529A	0.37	uM	LJP6	72	hr	1476	3597	3694	0.9737	0.9562
50057	SK-BR-3	10146-101-1	Omipalisib	0.37	uM	LJP6	72	hr	1476	1296	3694	0.3510	-0.0812
50057	SK-BR-3	10128-101-1	GSK 690693	0.37	uM	LJP5	72	hr	1476	2605	3694	0.7053	0.5090
50057	SK-BR-3	10014-101-1	GW843682X	0.37	uM	LJP6	72	hr	1476	1355	3694	0.3670	-0.0546
50057	SK-BR-3	10015-101-1	HG-5-113-01	0.37	uM	LJP5	72	hr	1476	1830	3694	0.4954	0.1593
50057	SK-BR-3	10016-101-1	HG-5-88-01	0.37	uM	LJP6	72	hr	1476	2878	3694	0.7793	0.6323
50057	SK-BR-3	10023-103-1	Imatinib	0.37	uM	LJP6	72	hr	1476	3744	3694	1.0137	1.0228
50057	SK-BR-3	10100-101-1	JNK-9L	0.37	uM	LJP6	72	hr	1476	2457	3694	0.6652	0.4423
50057	SK-BR-3	10019-101-1	JW-7-24-1	0.37	uM	LJP6	72	hr	1476	2648	3694	0.7170	0.5285
50057	SK-BR-3	10051-104-1	Lapatinib	0.37	uM	LJP6	72	hr	1476	1511	3694	0.4092	0.0158
50057	SK-BR-3	10115-102-1	LDN-193189	0.37	uM	LJP5	72	hr	1476	4182	3694	1.1322	1.2202
50057	SK-BR-3	10182-101-1	Linifanib	0.37	uM	LJP6	72	hr	1476	3937	3694	1.0659	1.1097
50057	SK-BR-3	10135-101-1	Linsitinib	0.37	uM	LJP5	72	hr	1476	3099	3694	0.8389	0.7316
50057	SK-BR-3	10479-102-1	Mitoxantrone	0.37	uM	LJP5	72	hr	1476	1603	3694	0.4339	0.0570
50057	SK-BR-3	10479-102-1	Mitoxantrone	0.37	uM	LJP6	72	hr	1476	1556	3694	0.4213	0.0359
50057	SK-BR-3	10057-102-1	MK2206	0.37	uM	LJP6	72	hr	1476	2557	3694	0.6923	0.4874
50057	SK-BR-3	10018-101-1	Neratinib	0.37	uM	LJP5	72	hr	1476	1340	3694	0.3628	-0.0615
50057	SK-BR-3	10099-101-1	Nilotinib	0.37	uM	LJP5	72	hr	1476	4087	3694	1.1065	1.1774
50057	SK-BR-3	10151-101-1	Nintedanib	0.37	uM	LJP6	72	hr	1476	3575	3694	0.9680	0.9466
50057	SK-BR-3	10061-101-1	NU7441	0.37	uM	LJP5	72	hr	1476	3321	3694	0.8992	0.8321
50057	SK-BR-3	10232-101-1	BEZ235	0.37	uM	LJP5	72	hr	1476	1629	3694	0.4412	0.0690
