Cell HMS LINCS ID	Cell Name	Small Molecule HMS LINCS ID	Small Molecule Name	Small Mol Concentration	Small Mol Conc Unit	LJP Library Plate	Timepoint	Timepoint Unit	Mean Total Cell Count Before Treatment	Mean Total Cell Count After Treatment	Mean Total Control Cell Count	Mean Relative Cell Count	Mean Relative Growth Rate After Treatment
50058	MDA-MB-231	10157-101-1	Foretinib	0.37	uM	LJP5	72	hr	1235	1389	4513	0.3079	0.0469
50058	MDA-MB-231	10040-101-1	R406	0.37	uM	LJP6	72	hr	1235	4314	4513	0.9559	0.9393
50058	MDA-MB-231	10047-101-1	GDC-0941	0.37	uM	LJP6	72	hr	1235	3275	4513	0.7257	0.6222
50058	MDA-MB-231	10098-101-1	Gefitinib	0.37	uM	LJP6	72	hr	1235	4443	4513	0.9845	0.9787
50058	MDA-MB-231	10108-101-1	Geldanamycin	0.37	uM	LJP5	72	hr	1235	944	4513	0.2092	-0.0890
50058	MDA-MB-231	10108-101-1	Geldanamycin	0.37	uM	LJP6	72	hr	1235	876	4513	0.1942	-0.1096
50058	MDA-MB-231	10172-101-1	GSK1059615	0.37	uM	LJP5	72	hr	1235	4112	4513	0.9112	0.8777
50058	MDA-MB-231	10172-101-1	GSK1059615	0.37	uM	LJP6	72	hr	1235	3933	4513	0.8715	0.8231
50058	MDA-MB-231	10134-101-1	GSK1904529A	0.37	uM	LJP6	72	hr	1235	4087	4513	0.9055	0.8698
50058	MDA-MB-231	10146-101-1	Omipalisib	0.37	uM	LJP6	72	hr	1235	1155	4513	0.2560	-0.0245
50058	MDA-MB-231	10128-101-1	GSK 690693	0.37	uM	LJP5	72	hr	1235	4346	4513	0.9630	0.9491
50058	MDA-MB-231	10014-101-1	GW843682X	0.37	uM	LJP6	72	hr	1235	2103	4513	0.4659	0.2645
50058	MDA-MB-231	10015-101-1	HG-5-113-01	0.37	uM	LJP5	72	hr	1235	3553	4513	0.7873	0.7071
50058	MDA-MB-231	10016-101-1	HG-5-88-01	0.37	uM	LJP6	72	hr	1235	3873	4513	0.8582	0.8048
50058	MDA-MB-231	10023-103-1	Imatinib	0.37	uM	LJP6	72	hr	1235	4366	4513	0.9673	0.9550
50058	MDA-MB-231	10100-101-1	JNK-9L	0.37	uM	LJP6	72	hr	1235	2281	4513	0.5054	0.3189
50058	MDA-MB-231	10019-101-1	JW-7-24-1	0.37	uM	LJP6	72	hr	1235	3542	4513	0.7849	0.7038
50058	MDA-MB-231	10051-104-1	Lapatinib	0.37	uM	LJP6	72	hr	1235	4253	4513	0.9424	0.9207
50058	MDA-MB-231	10115-102-1	LDN-193189	0.37	uM	LJP5	72	hr	1235	4088	4513	0.9058	0.8702
50058	MDA-MB-231	10182-101-1	Linifanib	0.37	uM	LJP6	72	hr	1235	4667	4513	1.0340	1.0468
50058	MDA-MB-231	10135-101-1	Linsitinib	0.37	uM	LJP5	72	hr	1235	3787	4513	0.8390	0.7783
50058	MDA-MB-231	10479-102-1	Mitoxantrone	0.37	uM	LJP5	72	hr	1235	756	4513	0.1676	-0.1462
50058	MDA-MB-231	10479-102-1	Mitoxantrone	0.37	uM	LJP6	72	hr	1235	692	4513	0.1533	-0.1660
50058	MDA-MB-231	10057-102-1	MK2206	0.37	uM	LJP6	72	hr	1235	3881	4513	0.8600	0.8072
50058	MDA-MB-231	10018-101-1	Neratinib	0.37	uM	LJP5	72	hr	1235	3537	4513	0.7838	0.7022
50058	MDA-MB-231	10099-101-1	Nilotinib	0.37	uM	LJP5	72	hr	1235	4298	4513	0.9524	0.9344
50058	MDA-MB-231	10151-101-1	Nintedanib	0.37	uM	LJP6	72	hr	1235	4411	4513	0.9773	0.9687
50058	MDA-MB-231	10061-101-1	NU7441	0.37	uM	LJP5	72	hr	1235	4558	4513	1.0100	1.0137
50058	MDA-MB-231	10232-101-1	BEZ235	0.37	uM	LJP5	72	hr	1235	1191	4513	0.2640	-0.0135
50058	MDA-MB-231	10024-101-1	NVP-TAE684	0.37	uM	LJP6	72	hr	1235	2913	4513	0.6455	0.5118
50058	MDA-MB-231	10071-101-1	Palbociclib	0.37	uM	LJP6	72	hr	1235	2272	4513	0.5035	0.3163
50058	MDA-MB-231	10101-101-1	PD0325901	0.37	uM	LJP5	72	hr	1235	1847	4513	0.4094	0.1866
50058	MDA-MB-231	10101-101-1	PD0325901	0.37	uM	LJP6	72	hr	1235	1800	4513	0.3988	0.1721
50058	MDA-MB-231	10026-101-1	PD173074	0.37	uM	LJP6	72	hr	1235	5078	4513	1.1252	1.1724
50058	MDA-MB-231	10048-101-1	PD184352	0.37	uM	LJP5	72	hr	1235	3778	4513	0.8370	0.7756
50058	MDA-MB-231	10159-101-1	Pelitinib	0.37	uM	LJP5	72	hr	1235	4219	4513	0.9349	0.9103
50058	MDA-MB-231	10116-101-1	PF431396	0.37	uM	LJP5	72	hr	1235	1914	4513	0.4242	0.2071
50058	MDA-MB-231	10112-101-1	PF477736	0.37	uM	LJP5	72	hr	1235	3065	4513	0.6791	0.5580
50058	MDA-MB-231	10072-101-1	PF562271	0.37	uM	LJP6	72	hr	1235	3116	4513	0.6905	0.5738
50058	MDA-MB-231	10125-101-1	PHA-665752	0.37	uM	LJP5	72	hr	1235	4719	4513	1.0456	1.0628
50058	MDA-MB-231	10073-101-1	PHA-793887	0.37	uM	LJP6	72	hr	1235	1167	4513	0.2586	-0.0209
50058	MDA-MB-231	10126-101-1	PI103	0.37	uM	LJP6	72	hr	1235	1617	4513	0.3583	0.1164
50058	MDA-MB-231	10049-101-1	PLX-4720	0.37	uM	LJP5	72	hr	1235	4537	4513	1.0053	1.0073
50058	MDA-MB-231	10075-101-1	QL-X-138	0.37	uM	LJP6	72	hr	1235	3389	4513	0.7510	0.6571
50058	MDA-MB-231	10077-101-1	QL-XII-47	0.37	uM	LJP6	72	hr	1235	1785	4513	0.3955	0.1676
50058	MDA-MB-231	10480-101-1	Radicicol	0.37	uM	LJP5	72	hr	1235	1705	4513	0.3778	0.1432
50058	MDA-MB-231	10480-101-1	Radicicol	0.37	uM	LJP6	72	hr	1235	1539	4513	0.3410	0.0925
50058	MDA-MB-231	10001-101-1	Seliciclib	0.37	uM	LJP5	72	hr	1235	4369	4513	0.9680	0.9559
50058	MDA-MB-231	10138-105-1	Ruxolitinib	0.37	uM	LJP5	72	hr	1235	4096	4513	0.9075	0.8726
50058	MDA-MB-231	10148-101-1	XL147	0.37	uM	LJP5	72	hr	1235	4822	4513	1.0683	1.0941
50058	MDA-MB-231	10032-101-1	Saracatinib	0.37	uM	LJP6	72	hr	1235	2933	4513	0.6500	0.5180
50058	MDA-MB-231	10056-101-1	Selumetinib	0.37	uM	LJP6	72	hr	1235	3086	4513	0.6837	0.5644
50058	MDA-MB-231	10052-101-1	Sirolimus	0.37	uM	LJP6	72	hr	1235	3473	4513	0.7695	0.6825
50058	MDA-MB-231	10008-101-1	Sorafenib	0.37	uM	LJP6	72	hr	1235	4437	4513	0.9830	0.9766
50058	MDA-MB-231	10119-101-1	SU11274	0.37	uM	LJP5	72	hr	1235	4429	4513	0.9813	0.9742
50058	MDA-MB-231	10141-101-1	TG 101348	0.37	uM	LJP5	72	hr	1235	3655	4513	0.8099	0.7382
50058	MDA-MB-231	10171-101-1	TGX221	0.37	uM	LJP5	72	hr	1235	4099	4513	0.9082	0.8736
50058	MDA-MB-231	10079-101-1	Torin1	0.37	uM	LJP6	72	hr	1235	1650	4513	0.3657	0.1265
50058	MDA-MB-231	10080-101-1	Torin2	0.37	uM	LJP5	72	hr	1235	1087	4513	0.2408	-0.0454
50058	MDA-MB-231	10021-101-1	Tozasertib	0.37	uM	LJP5	72	hr	1235	1444	4513	0.3199	0.0635
50058	MDA-MB-231	10142-101-1	Trametinib	0.37	uM	LJP5	72	hr	1235	1329	4513	0.2945	0.0285
50058	MDA-MB-231	10111-101-1	TWS119	0.37	uM	LJP5	72	hr	1235	4018	4513	0.8903	0.8489
50058	MDA-MB-231	10068-101-1	Vemurafenib	0.37	uM	LJP5	72	hr	1235	4614	4513	1.0222	1.0306
50058	MDA-MB-231	10481-101-1	Withaferin A	0.37	uM	LJP5	72	hr	1235	2841	4513	0.6294	0.4897
50058	MDA-MB-231	10481-101-1	Withaferin A	0.37	uM	LJP6	72	hr	1235	2493	4513	0.5525	0.3837
50058	MDA-MB-231	10064-101-1	WYE-125132	0.37	uM	LJP6	72	hr	1235	1597	4513	0.3539	0.1103
50058	MDA-MB-231	10084-101-1	WZ3105	0.37	uM	LJP5	72	hr	1235	461	4513	0.1022	-0.2363
50058	MDA-MB-231	10086-101-1	XMD11-50	0.37	uM	LJP6	72	hr	1235	2667	4513	0.5910	0.4367
50058	MDA-MB-231	10149-102-1	Y39983	0.37	uM	LJP6	72	hr	1235	3149	4513	0.6977	0.5838
50058	MDA-MB-231	10109-101-1	YM 201636	0.37	uM	LJP5	72	hr	1235	3734	4513	0.8273	0.7622
50058	MDA-MB-231	10053-101-1	ZSTK474	0.37	uM	LJP6	72	hr	1235	3300	4513	0.7312	0.6298
50058	MDA-MB-231	10133-101-1	Afatinib	1.11	uM	LJP6	72	hr	1235	2739	4513	0.6069	0.4587
50058	MDA-MB-231	10035-101-1	Sigma A6730	1.11	uM	LJP5	72	hr	1235	4267	4513	0.9454	0.9249
50058	MDA-MB-231	10011-101-1	Alvocidib	1.11	uM	LJP6	72	hr	1235	432	4513	0.0957	-0.2453
50058	MDA-MB-231	10004-101-1	AT-7519	1.11	uM	LJP6	72	hr	1235	324	4513	0.0719	-0.2780
50058	MDA-MB-231	10158-101-1	AZD 5438	1.11	uM	LJP6	72	hr	1235	958	4513	0.2123	-0.0848
50058	MDA-MB-231	10059-101-1	AZD-6482	1.11	uM	LJP5	72	hr	1235	3777	4513	0.8369	0.7754
50058	MDA-MB-231	10006-101-1	AZD7762	1.11	uM	LJP6	72	hr	1235	729	4513	0.1615	-0.1547
50058	MDA-MB-231	10007-101-1	AZD8055	1.11	uM	LJP6	72	hr	1235	1747	4513	0.3872	0.1561
50058	MDA-MB-231	10164-101-1	AZD8330	1.11	uM	LJP5	72	hr	1235	1368	4513	0.3032	0.0405
50058	MDA-MB-231	10067-101-1	Barasertib	1.11	uM	LJP5	72	hr	1235	1451	4513	0.3216	0.0658
50058	MDA-MB-231	10041-101-1	BI-2536	1.11	uM	LJP6	72	hr	1235	1035	4513	0.2294	-0.0612
50058	MDA-MB-231	10028-102-1	BMS345541	1.11	uM	LJP6	72	hr	1235	2848	4513	0.6311	0.4920
50058	MDA-MB-231	10132-101-1	SNS-032	1.11	uM	LJP6	72	hr	1235	525	4513	0.1165	-0.2167
50058	MDA-MB-231	10234-101-1	GDC-0980	1.11	uM	LJP5	72	hr	1235	1700	4513	0.3766	0.1416
50058	MDA-MB-231	10122-101-1	NVP-AEW541	1.11	uM	LJP5	72	hr	1235	4625	4513	1.0247	1.0341
50058	MDA-MB-231	10046-101-1	SB590885	1.11	uM	LJP5	72	hr	1235	4217	4513	0.9343	0.9095
50058	MDA-MB-231	10190-101-1	PIK-93	1.11	uM	LJP5	72	hr	1235	4026	4513	0.8920	0.8513
50058	MDA-MB-231	10031-101-1	KIN001-043	1.11	uM	LJP6	72	hr	1235	3327	4513	0.7372	0.6381
50058	MDA-MB-231	10233-101-1	Alpelisib	1.11	uM	LJP5	72	hr	1235	4226	4513	0.9364	0.9123
50058	MDA-MB-231	10161-101-1	Luminespib	1.11	uM	LJP5	72	hr	1235	806	4513	0.1787	-0.1310
50058	MDA-MB-231	10045-101-1	A443654	1.11	uM	LJP6	72	hr	1235	525	4513	0.1164	-0.2168
50058	MDA-MB-231	10063-102-1	OSI-027	1.11	uM	LJP6	72	hr	1235	3459	4513	0.7665	0.6784
50058	MDA-MB-231	10087-101-1	XMD11-85h	1.11	uM	LJP6	72	hr	1235	3800	4513	0.8419	0.7823
50058	MDA-MB-231	10017-101-1	HG-6-64-01	1.11	uM	LJP6	72	hr	1235	1410	4513	0.3125	0.0532
50058	MDA-MB-231	10039-101-1	WH-4-025	1.11	uM	LJP5	72	hr	1235	861	4513	0.1908	-0.1144
50058	MDA-MB-231	10082-101-1	WZ-4-145	1.11	uM	LJP6	72	hr	1235	2984	4513	0.6612	0.5334
50058	MDA-MB-231	10091-101-1	XMD16-144	1.11	uM	LJP5	72	hr	1235	1315	4513	0.2915	0.0243
50058	MDA-MB-231	10177-101-1	Brivanib	1.11	uM	LJP5	72	hr	1235	4270	4513	0.9461	0.9258
50058	MDA-MB-231	10147-101-1	Buparlisib	1.11	uM	LJP5	72	hr	1235	2909	4513	0.6446	0.5106
50058	MDA-MB-231	10055-101-1	BX-912	1.11	uM	LJP5	72	hr	1235	1614	4513	0.3576	0.1153
50058	MDA-MB-231	10120-102-1	Canertinib	1.11	uM	LJP6	72	hr	1235	3446	4513	0.7636	0.6745
50058	MDA-MB-231	10117-101-1	Celastrol	1.11	uM	LJP6	72	hr	1235	852	4513	0.1888	-0.1170
50058	MDA-MB-231	10025-101-1	CGP60474	1.11	uM	LJP5	72	hr	1235	407	4513	0.0902	-0.2528
50058	MDA-MB-231	10025-101-1	CGP60474	1.11	uM	LJP6	72	hr	1235	344	4513	0.0762	-0.2721
50058	MDA-MB-231	10180-101-1	CHIR-99021	1.11	uM	LJP6	72	hr	1235	3544	4513	0.7853	0.7043
50058	MDA-MB-231	10010-101-1	CP724714	1.11	uM	LJP5	72	hr	1235	4619	4513	1.0234	1.0322
50058	MDA-MB-231	10009-101-1	CP466722	1.11	uM	LJP5	72	hr	1235	4178	4513	0.9256	0.8976
50058	MDA-MB-231	10027-101-1	Crizotinib	1.11	uM	LJP5	72	hr	1235	2201	4513	0.4876	0.2944
50058	MDA-MB-231	10140-101-1	Momelotinib	1.11	uM	LJP5	72	hr	1235	2108	4513	0.4672	0.2663
50058	MDA-MB-231	10020-101-1	Dasatinib	1.11	uM	LJP5	72	hr	1235	653	4513	0.1447	-0.1779
50058	MDA-MB-231	10020-101-1	Dasatinib	1.11	uM	LJP6	72	hr	1235	661	4513	0.1466	-0.1752
50058	MDA-MB-231	10127-101-1	Dovitinib	1.11	uM	LJP5	72	hr	1235	2184	4513	0.4840	0.2895
50058	MDA-MB-231	10069-101-1	Enzastaurin	1.11	uM	LJP5	72	hr	1235	4883	4513	1.0820	1.1129
50058	MDA-MB-231	10097-101-1	Erlotinib	1.11	uM	LJP5	72	hr	1235	4322	4513	0.9576	0.9416
50058	MDA-MB-231	10157-101-1	Foretinib	1.11	uM	LJP5	72	hr	1235	1371	4513	0.3038	0.0413
50058	MDA-MB-231	10040-101-1	R406	1.11	uM	LJP6	72	hr	1235	4000	4513	0.8864	0.8435
50058	MDA-MB-231	10047-101-1	GDC-0941	1.11	uM	LJP6	72	hr	1235	2976	4513	0.6593	0.5309
50058	MDA-MB-231	10098-101-1	Gefitinib	1.11	uM	LJP6	72	hr	1235	4362	4513	0.9665	0.9538
50058	MDA-MB-231	10108-101-1	Geldanamycin	1.11	uM	LJP5	72	hr	1235	842	4513	0.1867	-0.1200
50058	MDA-MB-231	10108-101-1	Geldanamycin	1.11	uM	LJP6	72	hr	1235	674	4513	0.1494	-0.1714
50058	MDA-MB-231	10172-101-1	GSK1059615	1.11	uM	LJP5	72	hr	1235	2452	4513	0.5433	0.3711
50058	MDA-MB-231	10172-101-1	GSK1059615	1.11	uM	LJP6	72	hr	1235	2124	4513	0.4707	0.2710
50058	MDA-MB-231	10134-101-1	GSK1904529A	1.11	uM	LJP6	72	hr	1235	3966	4513	0.8787	0.8329
50058	MDA-MB-231	10146-101-1	Omipalisib	1.11	uM	LJP6	72	hr	1235	966	4513	0.2141	-0.0823
50058	MDA-MB-231	10128-101-1	GSK 690693	1.11	uM	LJP5	72	hr	1235	4524	4513	1.0024	1.0033
50058	MDA-MB-231	10014-101-1	GW843682X	1.11	uM	LJP6	72	hr	1235	1076	4513	0.2385	-0.0487
50058	MDA-MB-231	10015-101-1	HG-5-113-01	1.11	uM	LJP5	72	hr	1235	1598	4513	0.3540	0.1105
50058	MDA-MB-231	10016-101-1	HG-5-88-01	1.11	uM	LJP6	72	hr	1235	4031	4513	0.8932	0.8530
50058	MDA-MB-231	10023-103-1	Imatinib	1.11	uM	LJP6	72	hr	1235	4279	4513	0.9482	0.9286
50058	MDA-MB-231	10100-101-1	JNK-9L	1.11	uM	LJP6	72	hr	1235	863	4513	0.1913	-0.1137
50058	MDA-MB-231	10019-101-1	JW-7-24-1	1.11	uM	LJP6	72	hr	1235	2889	4513	0.6402	0.5045
50058	MDA-MB-231	10051-104-1	Lapatinib	1.11	uM	LJP6	72	hr	1235	4123	4513	0.9136	0.8810
50058	MDA-MB-231	10115-102-1	LDN-193189	1.11	uM	LJP5	72	hr	1235	3301	4513	0.7314	0.6301
50058	MDA-MB-231	10182-101-1	Linifanib	1.11	uM	LJP6	72	hr	1235	4890	4513	1.0835	1.1149
50058	MDA-MB-231	10135-101-1	Linsitinib	1.11	uM	LJP5	72	hr	1235	3795	4513	0.8409	0.7809
50058	MDA-MB-231	10479-102-1	Mitoxantrone	1.11	uM	LJP5	72	hr	1235	451	4513	0.1000	-0.2394
50058	MDA-MB-231	10479-102-1	Mitoxantrone	1.11	uM	LJP6	72	hr	1235	456	4513	0.1010	-0.2380
50058	MDA-MB-231	10057-102-1	MK2206	1.11	uM	LJP6	72	hr	1235	3694	4513	0.8186	0.7501
50058	MDA-MB-231	10018-101-1	Neratinib	1.11	uM	LJP5	72	hr	1235	2421	4513	0.5365	0.3618
50058	MDA-MB-231	10099-101-1	Nilotinib	1.11	uM	LJP5	72	hr	1235	4108	4513	0.9102	0.8763
50058	MDA-MB-231	10151-101-1	Nintedanib	1.11	uM	LJP6	72	hr	1235	4282	4513	0.9488	0.9294
50058	MDA-MB-231	10061-101-1	NU7441	1.11	uM	LJP5	72	hr	1235	4212	4513	0.9333	0.9082
50058	MDA-MB-231	10232-101-1	BEZ235	1.11	uM	LJP5	72	hr	1235	1357	4513	0.3006	0.0369
50058	MDA-MB-231	10024-101-1	NVP-TAE684	1.11	uM	LJP6	72	hr	1235	1814	4513	0.4019	0.1764
50058	MDA-MB-231	10071-101-1	Palbociclib	1.11	uM	LJP6	72	hr	1235	2231	4513	0.4944	0.3037
50058	MDA-MB-231	10101-101-1	PD0325901	1.11	uM	LJP5	72	hr	1235	1295	4513	0.2869	0.0180
50058	MDA-MB-231	10101-101-1	PD0325901	1.11	uM	LJP6	72	hr	1235	1069	4513	0.2369	-0.0508
50058	MDA-MB-231	10026-101-1	PD173074	1.11	uM	LJP6	72	hr	1235	4916	4513	1.0893	1.1230
50058	MDA-MB-231	10048-101-1	PD184352	1.11	uM	LJP5	72	hr	1235	3376	4513	0.7480	0.6530
50058	MDA-MB-231	10159-101-1	Pelitinib	1.11	uM	LJP5	72	hr	1235	3138	4513	0.6952	0.5803
50058	MDA-MB-231	10116-101-1	PF431396	1.11	uM	LJP5	72	hr	1235	1535	4513	0.3402	0.0913
50058	MDA-MB-231	10112-101-1	PF477736	1.11	uM	LJP5	72	hr	1235	2190	4513	0.4853	0.2913
50058	MDA-MB-231	10072-101-1	PF562271	1.11	uM	LJP6	72	hr	1235	2354	4513	0.5216	0.3412
50058	MDA-MB-231	10125-101-1	PHA-665752	1.11	uM	LJP5	72	hr	1235	4645	4513	1.0291	1.0401
50058	MDA-MB-231	10073-101-1	PHA-793887	1.11	uM	LJP6	72	hr	1235	924	4513	0.2048	-0.0951
50058	MDA-MB-231	10126-101-1	PI103	1.11	uM	LJP6	72	hr	1235	1835	4513	0.4066	0.1829
50058	MDA-MB-231	10049-101-1	PLX-4720	1.11	uM	LJP5	72	hr	1235	4404	4513	0.9757	0.9666
50058	MDA-MB-231	10075-101-1	QL-X-138	1.11	uM	LJP6	72	hr	1235	2766	4513	0.6128	0.4668
50058	MDA-MB-231	10077-101-1	QL-XII-47	1.11	uM	LJP6	72	hr	1235	1211	4513	0.2683	-0.0076
50058	MDA-MB-231	10480-101-1	Radicicol	1.11	uM	LJP5	72	hr	1235	1004	4513	0.2224	-0.0708
50058	MDA-MB-231	10480-101-1	Radicicol	1.11	uM	LJP6	72	hr	1235	1180	4513	0.2614	-0.0171
50058	MDA-MB-231	10001-101-1	Seliciclib	1.11	uM	LJP5	72	hr	1235	4116	4513	0.9121	0.8789
50058	MDA-MB-231	10138-105-1	Ruxolitinib	1.11	uM	LJP5	72	hr	1235	4119	4513	0.9127	0.8798
50058	MDA-MB-231	10148-101-1	XL147	1.11	uM	LJP5	72	hr	1235	5016	4513	1.1114	1.1535
50058	MDA-MB-231	10032-101-1	Saracatinib	1.11	uM	LJP6	72	hr	1235	2835	4513	0.6281	0.4879
50058	MDA-MB-231	10056-101-1	Selumetinib	1.11	uM	LJP6	72	hr	1235	2705	4513	0.5993	0.4482
50058	MDA-MB-231	10052-101-1	Sirolimus	1.11	uM	LJP6	72	hr	1235	3535	4513	0.7833	0.7016
50058	MDA-MB-231	10008-101-1	Sorafenib	1.11	uM	LJP6	72	hr	1235	4641	4513	1.0282	1.0389
50058	MDA-MB-231	10119-101-1	SU11274	1.11	uM	LJP5	72	hr	1235	4176	4513	0.9253	0.8972
50058	MDA-MB-231	10141-101-1	TG 101348	1.11	uM	LJP5	72	hr	1235	2577	4513	0.5711	0.4094
50058	MDA-MB-231	10171-101-1	TGX221	1.11	uM	LJP5	72	hr	1235	4311	4513	0.9551	0.9382
50058	MDA-MB-231	10079-101-1	Torin1	1.11	uM	LJP6	72	hr	1235	1541	4513	0.3415	0.0932
50058	MDA-MB-231	10080-101-1	Torin2	1.11	uM	LJP5	72	hr	1235	956	4513	0.2120	-0.0852
50058	MDA-MB-231	10021-101-1	Tozasertib	1.11	uM	LJP5	72	hr	1235	1351	4513	0.2995	0.0353
50058	MDA-MB-231	10142-101-1	Trametinib	1.11	uM	LJP5	72	hr	1235	1305	4513	0.2891	0.0211
50058	MDA-MB-231	10111-101-1	TWS119	1.11	uM	LJP5	72	hr	1235	3605	4513	0.7987	0.7228
50058	MDA-MB-231	10068-101-1	Vemurafenib	1.11	uM	LJP5	72	hr	1235	4371	4513	0.9684	0.9565
50058	MDA-MB-231	10481-101-1	Withaferin A	1.11	uM	LJP5	72	hr	1235	1003	4513	0.2222	-0.0711
50058	MDA-MB-231	10481-101-1	Withaferin A	1.11	uM	LJP6	72	hr	1235	978	4513	0.2168	-0.0785
50058	MDA-MB-231	10064-101-1	WYE-125132	1.11	uM	LJP6	72	hr	1235	1697	4513	0.3760	0.1407
50058	MDA-MB-231	10084-101-1	WZ3105	1.11	uM	LJP5	72	hr	1235	446	4513	0.0989	-0.2409
50058	MDA-MB-231	10086-101-1	XMD11-50	1.11	uM	LJP6	72	hr	1235	2134	4513	0.4729	0.2741
50058	MDA-MB-231	10149-102-1	Y39983	1.11	uM	LJP6	72	hr	1235	2999	4513	0.6646	0.5381
50058	MDA-MB-231	10109-101-1	YM 201636	1.11	uM	LJP5	72	hr	1235	3223	4513	0.7141	0.6063
50058	MDA-MB-231	10053-101-1	ZSTK474	1.11	uM	LJP6	72	hr	1235	2846	4513	0.6307	0.4914
50058	MDA-MB-231	10133-101-1	Afatinib	3.33	uM	LJP6	72	hr	1235	2749	4513	0.6090	0.4616
50058	MDA-MB-231	10035-101-1	Sigma A6730	3.33	uM	LJP5	72	hr	1235	4244	4513	0.9403	0.9178
50058	MDA-MB-231	10011-101-1	Alvocidib	3.33	uM	LJP6	72	hr	1235	447	4513	0.0992	-0.2405
50058	MDA-MB-231	10004-101-1	AT-7519	3.33	uM	LJP6	72	hr	1235	283	4513	0.0628	-0.2905
50058	MDA-MB-231	10158-101-1	AZD 5438	3.33	uM	LJP6	72	hr	1235	594	4513	0.1317	-0.1958
50058	MDA-MB-231	10059-101-1	AZD-6482	3.33	uM	LJP5	72	hr	1235	3381	4513	0.7491	0.6544
50058	MDA-MB-231	10006-101-1	AZD7762	3.33	uM	LJP6	72	hr	1235	497	4513	0.1102	-0.2254
50058	MDA-MB-231	10007-101-1	AZD8055	3.33	uM	LJP6	72	hr	1235	1317	4513	0.2919	0.0249
50058	MDA-MB-231	10164-101-1	AZD8330	3.33	uM	LJP5	72	hr	1235	1359	4513	0.3011	0.0375
50058	MDA-MB-231	10067-101-1	Barasertib	3.33	uM	LJP5	72	hr	1235	1444	4513	0.3201	0.0637
50058	MDA-MB-231	10041-101-1	BI-2536	3.33	uM	LJP6	72	hr	1235	1091	4513	0.2418	-0.0441
50058	MDA-MB-231	10028-102-1	BMS345541	3.33	uM	LJP6	72	hr	1235	1832	4513	0.4059	0.1819
50058	MDA-MB-231	10132-101-1	SNS-032	3.33	uM	LJP6	72	hr	1235	530	4513	0.1174	-0.2154
50058	MDA-MB-231	10234-101-1	GDC-0980	3.33	uM	LJP5	72	hr	1235	1550	4513	0.3435	0.0959
50058	MDA-MB-231	10122-101-1	NVP-AEW541	3.33	uM	LJP5	72	hr	1235	4489	4513	0.9946	0.9926
50058	MDA-MB-231	10046-101-1	SB590885	3.33	uM	LJP5	72	hr	1235	3806	4513	0.8433	0.7842
50058	MDA-MB-231	10190-101-1	PIK-93	3.33	uM	LJP5	72	hr	1235	3867	4513	0.8567	0.8027
50058	MDA-MB-231	10031-101-1	KIN001-043	3.33	uM	LJP6	72	hr	1235	3354	4513	0.7432	0.6464
50058	MDA-MB-231	10233-101-1	Alpelisib	3.33	uM	LJP5	72	hr	1235	4249	4513	0.9414	0.9193
50058	MDA-MB-231	10161-101-1	Luminespib	3.33	uM	LJP5	72	hr	1235	796	4513	0.1764	-0.1342
50058	MDA-MB-231	10045-101-1	A443654	3.33	uM	LJP6	72	hr	1235	414	4513	0.0917	-0.2508
50058	MDA-MB-231	10063-102-1	OSI-027	3.33	uM	LJP6	72	hr	1235	2665	4513	0.5906	0.4362
50058	MDA-MB-231	10087-101-1	XMD11-85h	3.33	uM	LJP6	72	hr	1235	3577	4513	0.7926	0.7144
50058	MDA-MB-231	10017-101-1	HG-6-64-01	3.33	uM	LJP6	72	hr	1235	1018	4513	0.2256	-0.0664
50058	MDA-MB-231	10039-101-1	WH-4-025	3.33	uM	LJP5	72	hr	1235	880	4513	0.1951	-0.1084
50058	MDA-MB-231	10082-101-1	WZ-4-145	3.33	uM	LJP6	72	hr	1235	2486	4513	0.5508	0.3814
50058	MDA-MB-231	10091-101-1	XMD16-144	3.33	uM	LJP5	72	hr	1235	1180	4513	0.2615	-0.0170
50058	MDA-MB-231	10177-101-1	Brivanib	3.33	uM	LJP5	72	hr	1235	4181	4513	0.9264	0.8986
50058	MDA-MB-231	10147-101-1	Buparlisib	3.33	uM	LJP5	72	hr	1235	1350	4513	0.2992	0.0349
50058	MDA-MB-231	10055-101-1	BX-912	3.33	uM	LJP5	72	hr	1235	1343	4513	0.2976	0.0328
50058	MDA-MB-231	10120-102-1	Canertinib	3.33	uM	LJP6	72	hr	1235	2468	4513	0.5469	0.3760
50058	MDA-MB-231	10117-101-1	Celastrol	3.33	uM	LJP6	72	hr	1235	780	4513	0.1728	-0.1391
50058	MDA-MB-231	10025-101-1	CGP60474	3.33	uM	LJP5	72	hr	1235	448	4513	0.0994	-0.2402
50058	MDA-MB-231	10025-101-1	CGP60474	3.33	uM	LJP6	72	hr	1235	292	4513	0.0647	-0.2880
50058	MDA-MB-231	10180-101-1	CHIR-99021	3.33	uM	LJP6	72	hr	1235	3725	4513	0.8254	0.7596
50058	MDA-MB-231	10010-101-1	CP724714	3.33	uM	LJP5	72	hr	1235	4353	4513	0.9644	0.9510
50058	MDA-MB-231	10009-101-1	CP466722	3.33	uM	LJP5	72	hr	1235	3791	4513	0.8400	0.7796
50058	MDA-MB-231	10027-101-1	Crizotinib	3.33	uM	LJP5	72	hr	1235	1421	4513	0.3148	0.0565
