Cell HMS LINCS ID	Cell Name	Small Molecule HMS LINCS ID	Small Molecule Name	Small Mol Concentration	Small Mol Conc Unit	LJP Library Plate	Timepoint	Timepoint Unit	Mean Total Cell Count Before Treatment	Mean Total Cell Count After Treatment	Mean Total Control Cell Count	Mean Relative Cell Count	Mean Normalized Growth Rate Inhibition Value
50238	Hs 578T	10061-101-1	NU7441	0.12	uM	LJP5	72	hr	929	3072	3237	0.9491	0.9428
50238	Hs 578T	10061-101-1	NU7441	0.37	uM	LJP5	72	hr	929	2959	3237	0.9142	0.9028
50238	Hs 578T	10061-101-1	NU7441	1.11	uM	LJP5	72	hr	929	2580	3237	0.7971	0.7633
50238	Hs 578T	10061-101-1	NU7441	3.33	uM	LJP5	72	hr	929	2195	3237	0.6783	0.6121
50238	Hs 578T	10061-101-1	NU7441	10	uM	LJP5	72	hr	929	1186	3237	0.3664	0.1449
50238	Hs 578T	10063-102-1	OSI-027	0.04	uM	LJP6	72	hr	929	3225	3216	1.0027	1.0031
50238	Hs 578T	10063-102-1	OSI-027	0.12	uM	LJP6	72	hr	929	3055	3216	0.9500	0.9436
50238	Hs 578T	10063-102-1	OSI-027	0.37	uM	LJP6	72	hr	929	2403	3216	0.7473	0.6997
50238	Hs 578T	10063-102-1	OSI-027	1.11	uM	LJP6	72	hr	929	1713	3216	0.5329	0.4073
50238	Hs 578T	10063-102-1	OSI-027	3.33	uM	LJP6	72	hr	929	1500	3216	0.4665	0.3065
50238	Hs 578T	10063-102-1	OSI-027	10	uM	LJP6	72	hr	929	1356	3216	0.4217	0.2344
50238	Hs 578T	10064-101-1	WYE-125132	0.04	uM	LJP6	72	hr	929	1422	3216	0.4422	0.2681
50238	Hs 578T	10064-101-1	WYE-125132	0.12	uM	LJP6	72	hr	929	1340	3216	0.4164	0.2259
50238	Hs 578T	10064-101-1	WYE-125132	0.37	uM	LJP6	72	hr	929	1338	3216	0.4160	0.2252
50238	Hs 578T	10064-101-1	WYE-125132	1.11	uM	LJP6	72	hr	929	1280	3216	0.3980	0.1955
50238	Hs 578T	10064-101-1	WYE-125132	3.33	uM	LJP6	72	hr	929	1331	3216	0.4138	0.2219
50238	Hs 578T	10064-101-1	WYE-125132	10	uM	LJP6	72	hr	929	1265	3216	0.3933	0.1880
50238	Hs 578T	10067-101-1	Barasertib	0.04	uM	LJP5	72	hr	929	1898	3237	0.5861	0.4859
50238	Hs 578T	10067-101-1	Barasertib	0.12	uM	LJP5	72	hr	929	1883	3237	0.5817	0.4799
50238	Hs 578T	10067-101-1	Barasertib	0.37	uM	LJP5	72	hr	929	1917	3237	0.5924	0.4954
50238	Hs 578T	10067-101-1	Barasertib	1.11	uM	LJP5	72	hr	929	1851	3237	0.5717	0.4660
50238	Hs 578T	10067-101-1	Barasertib	3.33	uM	LJP5	72	hr	929	1684	3237	0.5205	0.3916
50238	Hs 578T	10067-101-1	Barasertib	10	uM	LJP5	72	hr	929	1442	3237	0.4457	0.2762
50238	Hs 578T	10068-101-1	Vemurafenib	0.04	uM	LJP5	72	hr	929	3317	3237	1.0246	1.0272
50238	Hs 578T	10068-101-1	Vemurafenib	0.12	uM	LJP5	72	hr	929	3356	3237	1.0368	1.0407
50238	Hs 578T	10068-101-1	Vemurafenib	0.37	uM	LJP5	72	hr	929	3434	3237	1.0612	1.0671
50238	Hs 578T	10068-101-1	Vemurafenib	1.11	uM	LJP5	72	hr	929	3362	3237	1.0388	1.0428
50238	Hs 578T	10068-101-1	Vemurafenib	3.33	uM	LJP5	72	hr	929	2962	3237	0.9151	0.9038
50238	Hs 578T	10068-101-1	Vemurafenib	10	uM	LJP5	72	hr	929	2051	3237	0.6337	0.5523
50238	Hs 578T	10069-101-1	Enzastaurin	0.04	uM	LJP5	72	hr	929	3281	3237	1.0137	1.0151
50238	Hs 578T	10069-101-1	Enzastaurin	0.12	uM	LJP5	72	hr	929	3263	3237	1.0082	1.0091
50238	Hs 578T	10069-101-1	Enzastaurin	0.37	uM	LJP5	72	hr	929	3269	3237	1.0102	1.0113
50238	Hs 578T	10069-101-1	Enzastaurin	1.11	uM	LJP5	72	hr	929	3280	3237	1.0134	1.0150
50238	Hs 578T	10069-101-1	Enzastaurin	3.33	uM	LJP5	72	hr	929	3229	3237	0.9976	0.9971
50238	Hs 578T	10069-101-1	Enzastaurin	10	uM	LJP5	72	hr	929	3070	3237	0.9484	0.9420
50238	Hs 578T	10071-101-1	Palbociclib	0.04	uM	LJP6	72	hr	929	2313	3216	0.7191	0.6638
50238	Hs 578T	10071-101-1	Palbociclib	0.12	uM	LJP6	72	hr	929	2019	3216	0.6278	0.5423
50238	Hs 578T	10071-101-1	Palbociclib	0.37	uM	LJP6	72	hr	929	1791	3216	0.5569	0.4424
50238	Hs 578T	10071-101-1	Palbociclib	1.11	uM	LJP6	72	hr	929	1645	3216	0.5116	0.3757
50238	Hs 578T	10071-101-1	Palbociclib	3.33	uM	LJP6	72	hr	929	1645	3216	0.5114	0.3755
50238	Hs 578T	10071-101-1	Palbociclib	10	uM	LJP6	72	hr	929	1563	3216	0.4862	0.3371
50238	Hs 578T	10072-101-1	PF562271	0.04	uM	LJP6	72	hr	929	2878	3216	0.8949	0.8798
50238	Hs 578T	10072-101-1	PF562271	0.12	uM	LJP6	72	hr	929	2628	3216	0.8170	0.7861
50238	Hs 578T	10072-101-1	PF562271	0.37	uM	LJP6	72	hr	929	2472	3216	0.7686	0.7266
50238	Hs 578T	10072-101-1	PF562271	1.11	uM	LJP6	72	hr	929	2142	3216	0.6661	0.5940
50238	Hs 578T	10072-101-1	PF562271	3.33	uM	LJP6	72	hr	929	1906	3216	0.5929	0.4933
50238	Hs 578T	10072-101-1	PF562271	10	uM	LJP6	72	hr	929	918	3216	0.2855	-0.0068
50238	Hs 578T	10073-101-1	PHA-793887	0.04	uM	LJP6	72	hr	929	2039	3216	0.6341	0.5509
50238	Hs 578T	10073-101-1	PHA-793887	0.12	uM	LJP6	72	hr	929	1947	3216	0.6056	0.5116
50238	Hs 578T	10073-101-1	PHA-793887	0.37	uM	LJP6	72	hr	929	1593	3216	0.4953	0.3511
50238	Hs 578T	10073-101-1	PHA-793887	1.11	uM	LJP6	72	hr	929	1246	3216	0.3875	0.1781
50238	Hs 578T	10073-101-1	PHA-793887	3.33	uM	LJP6	72	hr	929	1057	3216	0.3288	0.0749
50238	Hs 578T	10073-101-1	PHA-793887	10	uM	LJP6	72	hr	929	836	3216	0.2598	-0.0582
50238	Hs 578T	10075-101-1	QL-X-138	0.04	uM	LJP6	72	hr	929	2741	3216	0.8521	0.8288
50238	Hs 578T	10075-101-1	QL-X-138	0.12	uM	LJP6	72	hr	929	2453	3216	0.7627	0.7192
50238	Hs 578T	10075-101-1	QL-X-138	0.37	uM	LJP6	72	hr	929	2212	3216	0.6878	0.6226
50238	Hs 578T	10075-101-1	QL-X-138	1.11	uM	LJP6	72	hr	929	1970	3216	0.6124	0.5209
50238	Hs 578T	10075-101-1	QL-X-138	3.33	uM	LJP6	72	hr	929	1786	3216	0.5555	0.4402
50238	Hs 578T	10075-101-1	QL-X-138	10	uM	LJP6	72	hr	929	980	3216	0.3047	0.0301
50238	Hs 578T	10077-101-1	QL-XII-47	0.04	uM	LJP6	72	hr	929	3047	3216	0.9476	0.9408
50238	Hs 578T	10077-101-1	QL-XII-47	0.12	uM	LJP6	72	hr	929	3032	3216	0.9426	0.9351
50238	Hs 578T	10077-101-1	QL-XII-47	0.37	uM	LJP6	72	hr	929	2623	3216	0.8157	0.7850
50238	Hs 578T	10077-101-1	QL-XII-47	1.11	uM	LJP6	72	hr	929	1965	3216	0.6110	0.5187
50238	Hs 578T	10077-101-1	QL-XII-47	3.33	uM	LJP6	72	hr	929	1321	3216	0.4109	0.2173
50238	Hs 578T	10077-101-1	QL-XII-47	10	uM	LJP6	72	hr	929	822	3216	0.2554	-0.0675
50238	Hs 578T	10079-101-1	Torin1	0.04	uM	LJP6	72	hr	929	1429	3216	0.4445	0.2719
50238	Hs 578T	10079-101-1	Torin1	0.12	uM	LJP6	72	hr	929	1391	3216	0.4325	0.2522
50238	Hs 578T	10079-101-1	Torin1	0.37	uM	LJP6	72	hr	929	1314	3216	0.4087	0.2136
50238	Hs 578T	10079-101-1	Torin1	1.11	uM	LJP6	72	hr	929	1237	3216	0.3848	0.1728
50238	Hs 578T	10079-101-1	Torin1	3.33	uM	LJP6	72	hr	929	1146	3216	0.3564	0.1238
50238	Hs 578T	10079-101-1	Torin1	10	uM	LJP6	72	hr	929	1031	3216	0.3208	0.0592
50238	Hs 578T	10080-101-1	Torin2	0.04	uM	LJP5	72	hr	929	1403	3237	0.4334	0.2568
50238	Hs 578T	10080-101-1	Torin2	0.12	uM	LJP5	72	hr	929	1290	3237	0.3987	0.2001
50238	Hs 578T	10080-101-1	Torin2	0.37	uM	LJP5	72	hr	929	1130	3237	0.3493	0.1149
50238	Hs 578T	10080-101-1	Torin2	1.11	uM	LJP5	72	hr	929	1089	3237	0.3367	0.0917
50238	Hs 578T	10080-101-1	Torin2	3.33	uM	LJP5	72	hr	929	995	3237	0.3075	0.0389
50238	Hs 578T	10080-101-1	Torin2	10	uM	LJP5	72	hr	929	949	3237	0.2935	0.0111
50238	Hs 578T	10082-101-1	WZ-4-145	0.04	uM	LJP6	72	hr	929	2380	3216	0.7398	0.6902
50238	Hs 578T	10082-101-1	WZ-4-145	0.12	uM	LJP6	72	hr	929	2364	3216	0.7350	0.6842
50238	Hs 578T	10082-101-1	WZ-4-145	0.37	uM	LJP6	72	hr	929	2152	3216	0.6692	0.5982
50238	Hs 578T	10082-101-1	WZ-4-145	1.11	uM	LJP6	72	hr	929	1990	3216	0.6189	0.5301
50238	Hs 578T	10082-101-1	WZ-4-145	3.33	uM	LJP6	72	hr	929	1878	3216	0.5840	0.4812
50238	Hs 578T	10082-101-1	WZ-4-145	10	uM	LJP6	72	hr	929	1275	3216	0.3965	0.1933
50238	Hs 578T	10084-101-1	WZ3105	0.04	uM	LJP5	72	hr	929	888	3237	0.2741	-0.0262
50238	Hs 578T	10084-101-1	WZ3105	0.12	uM	LJP5	72	hr	929	835	3237	0.2580	-0.0577
50238	Hs 578T	10084-101-1	WZ3105	0.37	uM	LJP5	72	hr	929	866	3237	0.2677	-0.0383
50238	Hs 578T	10084-101-1	WZ3105	1.11	uM	LJP5	72	hr	929	855	3237	0.2641	-0.0455
50238	Hs 578T	10084-101-1	WZ3105	3.33	uM	LJP5	72	hr	929	839	3237	0.2592	-0.0552
50238	Hs 578T	10084-101-1	WZ3105	10	uM	LJP5	72	hr	929	913	3237	0.2824	-0.0096
50238	Hs 578T	10086-101-1	XMD11-50	0.04	uM	LJP6	72	hr	929	3165	3216	0.9841	0.9823
50238	Hs 578T	10086-101-1	XMD11-50	0.12	uM	LJP6	72	hr	929	3059	3216	0.9513	0.9449
50238	Hs 578T	10086-101-1	XMD11-50	0.37	uM	LJP6	72	hr	929	2719	3216	0.8454	0.8210
50238	Hs 578T	10086-101-1	XMD11-50	1.11	uM	LJP6	72	hr	929	2327	3216	0.7235	0.6695
50238	Hs 578T	10086-101-1	XMD11-50	3.33	uM	LJP6	72	hr	929	1644	3216	0.5112	0.3752
50238	Hs 578T	10086-101-1	XMD11-50	10	uM	LJP6	72	hr	929	962	3216	0.2991	0.0195
50238	Hs 578T	10087-101-1	XMD11-85h	0.04	uM	LJP6	72	hr	929	3182	3216	0.9894	0.9881
50238	Hs 578T	10087-101-1	XMD11-85h	0.12	uM	LJP6	72	hr	929	3107	3216	0.9659	0.9615
50238	Hs 578T	10087-101-1	XMD11-85h	0.37	uM	LJP6	72	hr	929	3006	3216	0.9348	0.9260
50238	Hs 578T	10087-101-1	XMD11-85h	1.11	uM	LJP6	72	hr	929	2949	3216	0.9170	0.9056
50238	Hs 578T	10087-101-1	XMD11-85h	3.33	uM	LJP6	72	hr	929	2808	3216	0.8730	0.8538
50238	Hs 578T	10087-101-1	XMD11-85h	10	uM	LJP6	72	hr	929	1611	3216	0.5006	0.3584
50238	Hs 578T	10091-101-1	XMD16-144	0.04	uM	LJP5	72	hr	929	1812	3237	0.5599	0.4493
50238	Hs 578T	10091-101-1	XMD16-144	0.12	uM	LJP5	72	hr	929	1375	3237	0.4249	0.2432
50238	Hs 578T	10091-101-1	XMD16-144	0.37	uM	LJP5	72	hr	929	1400	3237	0.4328	0.2560
50238	Hs 578T	10091-101-1	XMD16-144	1.11	uM	LJP5	72	hr	929	1318	3237	0.4070	0.2138
50238	Hs 578T	10091-101-1	XMD16-144	3.33	uM	LJP5	72	hr	929	1009	3237	0.3117	0.0468
50238	Hs 578T	10091-101-1	XMD16-144	10	uM	LJP5	72	hr	929	832	3237	0.2569	-0.0605
50238	Hs 578T	10097-101-1	Erlotinib	0.04	uM	LJP5	72	hr	929	3145	3237	0.9717	0.9683
50238	Hs 578T	10097-101-1	Erlotinib	0.12	uM	LJP5	72	hr	929	3071	3237	0.9489	0.9426
50238	Hs 578T	10097-101-1	Erlotinib	0.37	uM	LJP5	72	hr	929	3071	3237	0.9488	0.9424
50238	Hs 578T	10097-101-1	Erlotinib	1.11	uM	LJP5	72	hr	929	3059	3237	0.9453	0.9385
50238	Hs 578T	10097-101-1	Erlotinib	3.33	uM	LJP5	72	hr	929	2989	3237	0.9234	0.9133
50238	Hs 578T	10097-101-1	Erlotinib	10	uM	LJP5	72	hr	929	2141	3237	0.6614	0.5896
50238	Hs 578T	10098-101-1	Gefitinib	0.04	uM	LJP6	72	hr	929	3235	3216	1.0056	1.0062
50238	Hs 578T	10098-101-1	Gefitinib	0.12	uM	LJP6	72	hr	929	3182	3216	0.9892	0.9878
50238	Hs 578T	10098-101-1	Gefitinib	0.37	uM	LJP6	72	hr	929	3155	3216	0.9807	0.9783
50238	Hs 578T	10098-101-1	Gefitinib	1.11	uM	LJP6	72	hr	929	3132	3216	0.9736	0.9703
50238	Hs 578T	10098-101-1	Gefitinib	3.33	uM	LJP6	72	hr	929	3184	3216	0.9901	0.9889
50238	Hs 578T	10098-101-1	Gefitinib	10	uM	LJP6	72	hr	929	2747	3216	0.8543	0.8317
50238	Hs 578T	10099-101-1	Nilotinib	0.04	uM	LJP5	72	hr	929	3632	3237	1.1221	1.1321
50238	Hs 578T	10099-101-1	Nilotinib	0.12	uM	LJP5	72	hr	929	3674	3237	1.1348	1.1454
50238	Hs 578T	10099-101-1	Nilotinib	0.37	uM	LJP5	72	hr	929	3705	3237	1.1445	1.1555
50238	Hs 578T	10099-101-1	Nilotinib	1.11	uM	LJP5	72	hr	929	3608	3237	1.1146	1.1241
50238	Hs 578T	10099-101-1	Nilotinib	3.33	uM	LJP5	72	hr	929	3664	3237	1.1321	1.1427
50238	Hs 578T	10099-101-1	Nilotinib	10	uM	LJP5	72	hr	929	1149	3237	0.3554	0.1245
50238	Hs 578T	10100-101-1	JNK-9L	0.04	uM	LJP6	72	hr	929	3333	3216	1.0360	1.0397
50238	Hs 578T	10100-101-1	JNK-9L	0.12	uM	LJP6	72	hr	929	3394	3216	1.0550	1.0605
50238	Hs 578T	10100-101-1	JNK-9L	0.37	uM	LJP6	72	hr	929	2930	3216	0.9111	0.8985
50238	Hs 578T	10100-101-1	JNK-9L	1.11	uM	LJP6	72	hr	929	2328	3216	0.7237	0.6691
50238	Hs 578T	10100-101-1	JNK-9L	3.33	uM	LJP6	72	hr	929	1294	3216	0.4024	0.2028
50238	Hs 578T	10100-101-1	JNK-9L	10	uM	LJP6	72	hr	929	886	3216	0.2754	-0.0270
50238	Hs 578T	10101-101-1	PD0325901	0.04	uM	LJP5	72	hr	929	1821	3237	0.5627	0.4532
50238	Hs 578T	10101-101-1	PD0325901	0.04	uM	LJP6	72	hr	929	1786	3216	0.5554	0.4401
50238	Hs 578T	10101-101-1	PD0325901	0.12	uM	LJP5	72	hr	929	1708	3237	0.5278	0.4021
50238	Hs 578T	10101-101-1	PD0325901	0.12	uM	LJP6	72	hr	929	1621	3216	0.5040	0.3643
50238	Hs 578T	10101-101-1	PD0325901	0.37	uM	LJP5	72	hr	929	1618	3237	0.5000	0.3607
50238	Hs 578T	10101-101-1	PD0325901	0.37	uM	LJP6	72	hr	929	1591	3216	0.4946	0.3499
50238	Hs 578T	10101-101-1	PD0325901	1.11	uM	LJP5	72	hr	929	1593	3237	0.4922	0.3491
50238	Hs 578T	10101-101-1	PD0325901	1.11	uM	LJP6	72	hr	929	1477	3216	0.4593	0.2954
50238	Hs 578T	10101-101-1	PD0325901	3.33	uM	LJP5	72	hr	929	1374	3237	0.4245	0.2424
50238	Hs 578T	10101-101-1	PD0325901	3.33	uM	LJP6	72	hr	929	1254	3216	0.3898	0.1818
50238	Hs 578T	10101-101-1	PD0325901	10	uM	LJP5	72	hr	929	1327	3237	0.4100	0.2183
50238	Hs 578T	10101-101-1	PD0325901	10	uM	LJP6	72	hr	929	1174	3216	0.3649	0.1387
50238	Hs 578T	10108-101-1	Geldanamycin	0.04	uM	LJP5	72	hr	929	2552	3237	0.7888	0.7530
50238	Hs 578T	10108-101-1	Geldanamycin	0.04	uM	LJP6	72	hr	929	2701	3216	0.8399	0.8142
50238	Hs 578T	10108-101-1	Geldanamycin	0.12	uM	LJP5	72	hr	929	1445	3237	0.4466	0.2781
50238	Hs 578T	10108-101-1	Geldanamycin	0.12	uM	LJP6	72	hr	929	1412	3216	0.4390	0.2629
50238	Hs 578T	10108-101-1	Geldanamycin	0.37	uM	LJP5	72	hr	929	1238	3237	0.3828	0.1730
50238	Hs 578T	10108-101-1	Geldanamycin	0.37	uM	LJP6	72	hr	929	1388	3216	0.4315	0.2510
50238	Hs 578T	10108-101-1	Geldanamycin	1.11	uM	LJP5	72	hr	929	1275	3237	0.3941	0.1924
50238	Hs 578T	10108-101-1	Geldanamycin	1.11	uM	LJP6	72	hr	929	1326	3216	0.4124	0.2193
50238	Hs 578T	10108-101-1	Geldanamycin	3.33	uM	LJP5	72	hr	929	1218	3237	0.3765	0.1625
50238	Hs 578T	10108-101-1	Geldanamycin	3.33	uM	LJP6	72	hr	929	1315	3216	0.4088	0.2137
50238	Hs 578T	10108-101-1	Geldanamycin	10	uM	LJP5	72	hr	929	1034	3237	0.3195	0.0612
50238	Hs 578T	10108-101-1	Geldanamycin	10	uM	LJP6	72	hr	929	1075	3216	0.3343	0.0844
50238	Hs 578T	10109-101-1	YM 201636	0.04	uM	LJP5	72	hr	929	3387	3237	1.0461	1.0506
50238	Hs 578T	10109-101-1	YM 201636	0.12	uM	LJP5	72	hr	929	3228	3237	0.9972	0.9970
50238	Hs 578T	10109-101-1	YM 201636	0.37	uM	LJP5	72	hr	929	3251	3237	1.0044	1.0050
50238	Hs 578T	10109-101-1	YM 201636	1.11	uM	LJP5	72	hr	929	2926	3237	0.9037	0.8904
50238	Hs 578T	10109-101-1	YM 201636	3.33	uM	LJP5	72	hr	929	2396	3237	0.7399	0.6911
50238	Hs 578T	10109-101-1	YM 201636	10	uM	LJP5	72	hr	929	1272	3237	0.3929	0.1904
50238	Hs 578T	10111-101-1	TWS119	0.04	uM	LJP5	72	hr	929	3301	3237	1.0195	1.0214
50238	Hs 578T	10111-101-1	TWS119	0.12	uM	LJP5	72	hr	929	3201	3237	0.9888	0.9872
50238	Hs 578T	10111-101-1	TWS119	0.37	uM	LJP5	72	hr	929	3175	3237	0.9810	0.9788
50238	Hs 578T	10111-101-1	TWS119	1.11	uM	LJP5	72	hr	929	2872	3237	0.8872	0.8715
50238	Hs 578T	10111-101-1	TWS119	3.33	uM	LJP5	72	hr	929	2570	3237	0.7941	0.7596
50238	Hs 578T	10111-101-1	TWS119	10	uM	LJP5	72	hr	929	1000	3237	0.3094	0.0402
50238	Hs 578T	10112-101-1	PF477736	0.04	uM	LJP5	72	hr	929	3161	3237	0.9766	0.9739
50238	Hs 578T	10112-101-1	PF477736	0.12	uM	LJP5	72	hr	929	2266	3237	0.6997	0.6392
50238	Hs 578T	10112-101-1	PF477736	0.37	uM	LJP5	72	hr	929	1377	3237	0.4255	0.2442
50238	Hs 578T	10112-101-1	PF477736	1.11	uM	LJP5	72	hr	929	1210	3237	0.3740	0.1578
50238	Hs 578T	10112-101-1	PF477736	3.33	uM	LJP5	72	hr	929	1120	3237	0.3463	0.1097
50238	Hs 578T	10112-101-1	PF477736	10	uM	LJP5	72	hr	929	1036	3237	0.3200	0.0615
50238	Hs 578T	10115-102-1	LDN-193189	0.04	uM	LJP5	72	hr	929	3117	3237	0.9628	0.9583
50238	Hs 578T	10115-102-1	LDN-193189	0.12	uM	LJP5	72	hr	929	3017	3237	0.9318	0.9229
50238	Hs 578T	10115-102-1	LDN-193189	0.37	uM	LJP5	72	hr	929	2947	3237	0.9103	0.8981
50238	Hs 578T	10115-102-1	LDN-193189	1.11	uM	LJP5	72	hr	929	3019	3237	0.9324	0.9233
50238	Hs 578T	10115-102-1	LDN-193189	3.33	uM	LJP5	72	hr	929	2511	3237	0.7756	0.7361
50238	Hs 578T	10115-102-1	LDN-193189	10	uM	LJP5	72	hr	929	515	3237	0.1595	-0.2808
50238	Hs 578T	10116-101-1	PF431396	0.04	uM	LJP5	72	hr	929	2578	3237	0.7965	0.7626
50238	Hs 578T	10116-101-1	PF431396	0.12	uM	LJP5	72	hr	929	2458	3237	0.7594	0.7165
50238	Hs 578T	10116-101-1	PF431396	0.37	uM	LJP5	72	hr	929	2177	3237	0.6728	0.6048
50238	Hs 578T	10116-101-1	PF431396	1.11	uM	LJP5	72	hr	929	1588	3237	0.4907	0.3467
50238	Hs 578T	10116-101-1	PF431396	3.33	uM	LJP5	72	hr	929	1369	3237	0.4229	0.2399
50238	Hs 578T	10116-101-1	PF431396	10	uM	LJP5	72	hr	929	873	3237	0.2696	-0.0344
50238	Hs 578T	10117-101-1	Celastrol	0.04	uM	LJP6	72	hr	929	3393	3216	1.0549	1.0606
50238	Hs 578T	10117-101-1	Celastrol	0.12	uM	LJP6	72	hr	929	3435	3216	1.0682	1.0751
50238	Hs 578T	10117-101-1	Celastrol	0.37	uM	LJP6	72	hr	929	2735	3216	0.8503	0.8267
50238	Hs 578T	10117-101-1	Celastrol	1.11	uM	LJP6	72	hr	929	1268	3216	0.3942	0.1892
50238	Hs 578T	10117-101-1	Celastrol	3.33	uM	LJP6	72	hr	929	807	3216	0.2509	-0.0764
50238	Hs 578T	10117-101-1	Celastrol	10	uM	LJP6	72	hr	929	564	3216	0.1754	-0.2459
50238	Hs 578T	10119-101-1	SU11274	0.04	uM	LJP5	72	hr	929	3333	3237	1.0298	1.0329
50238	Hs 578T	10119-101-1	SU11274	0.12	uM	LJP5	72	hr	929	3198	3237	0.9879	0.9866
50238	Hs 578T	10119-101-1	SU11274	0.37	uM	LJP5	72	hr	929	3089	3237	0.9543	0.9487
50238	Hs 578T	10119-101-1	SU11274	1.11	uM	LJP5	72	hr	929	2843	3237	0.8784	0.8611
50238	Hs 578T	10119-101-1	SU11274	3.33	uM	LJP5	72	hr	929	2671	3237	0.8253	0.7977
50238	Hs 578T	10119-101-1	SU11274	10	uM	LJP5	72	hr	929	1371	3237	0.4235	0.2411
50238	Hs 578T	10120-102-1	Canertinib	0.04	uM	LJP6	72	hr	929	3209	3216	0.9979	0.9977
50238	Hs 578T	10120-102-1	Canertinib	0.12	uM	LJP6	72	hr	929	3153	3216	0.9804	0.9780
50238	Hs 578T	10120-102-1	Canertinib	0.37	uM	LJP6	72	hr	929	3123	3216	0.9710	0.9674
50238	Hs 578T	10120-102-1	Canertinib	1.11	uM	LJP6	72	hr	929	3025	3216	0.9406	0.9327
50238	Hs 578T	10120-102-1	Canertinib	3.33	uM	LJP6	72	hr	929	2707	3216	0.8418	0.8167
50238	Hs 578T	10120-102-1	Canertinib	10	uM	LJP6	72	hr	929	609	3216	0.1895	-0.2097
50238	Hs 578T	10122-101-1	NVP-AEW541	0.04	uM	LJP5	72	hr	929	3371	3237	1.0415	1.0458
50238	Hs 578T	10122-101-1	NVP-AEW541	0.12	uM	LJP5	72	hr	929	3327	3237	1.0280	1.0309
50238	Hs 578T	10122-101-1	NVP-AEW541	0.37	uM	LJP5	72	hr	929	3308	3237	1.0221	1.0245
50238	Hs 578T	10122-101-1	NVP-AEW541	1.11	uM	LJP5	72	hr	929	3290	3237	1.0164	1.0183
50238	Hs 578T	10122-101-1	NVP-AEW541	3.33	uM	LJP5	72	hr	929	3287	3237	1.0154	1.0170
50238	Hs 578T	10122-101-1	NVP-AEW541	10	uM	LJP5	72	hr	929	1693	3237	0.5229	0.3950
50238	Hs 578T	10125-101-1	PHA-665752	0.04	uM	LJP5	72	hr	929	3287	3237	1.0154	1.0169
50238	Hs 578T	10125-101-1	PHA-665752	0.12	uM	LJP5	72	hr	929	3242	3237	1.0017	1.0019
50238	Hs 578T	10125-101-1	PHA-665752	0.37	uM	LJP5	72	hr	929	3263	3237	1.0080	1.0088
50238	Hs 578T	10125-101-1	PHA-665752	1.11	uM	LJP5	72	hr	929	3174	3237	0.9805	0.9782
50238	Hs 578T	10125-101-1	PHA-665752	3.33	uM	LJP5	72	hr	929	3151	3237	0.9737	0.9707
50238	Hs 578T	10125-101-1	PHA-665752	10	uM	LJP5	72	hr	929	1974	3237	0.6086	0.5084
50238	Hs 578T	10126-101-1	PI103	0.04	uM	LJP6	72	hr	929	2243	3216	0.6975	0.6356
50238	Hs 578T	10126-101-1	PI103	0.12	uM	LJP6	72	hr	929	1583	3216	0.4923	0.3464
50238	Hs 578T	10126-101-1	PI103	0.37	uM	LJP6	72	hr	929	1354	3216	0.4211	0.2342
50238	Hs 578T	10126-101-1	PI103	1.11	uM	LJP6	72	hr	929	1298	3216	0.4036	0.2052
50238	Hs 578T	10126-101-1	PI103	3.33	uM	LJP6	72	hr	929	1285	3216	0.3995	0.1983
50238	Hs 578T	10126-101-1	PI103	10	uM	LJP6	72	hr	929	1293	3216	0.4019	0.2020
50238	Hs 578T	10127-101-1	Dovitinib	0.04	uM	LJP5	72	hr	929	2551	3237	0.7879	0.7515
50238	Hs 578T	10127-101-1	Dovitinib	0.12	uM	LJP5	72	hr	929	2026	3237	0.6258	0.5411
50238	Hs 578T	10127-101-1	Dovitinib	0.37	uM	LJP5	72	hr	929	1674	3237	0.5171	0.3866
50238	Hs 578T	10127-101-1	Dovitinib	1.11	uM	LJP5	72	hr	929	1655	3237	0.5115	0.3782
50238	Hs 578T	10127-101-1	Dovitinib	3.33	uM	LJP5	72	hr	929	1637	3237	0.5058	0.3692
50238	Hs 578T	10127-101-1	Dovitinib	10	uM	LJP5	72	hr	929	1758	3237	0.5430	0.4244
50238	Hs 578T	10128-101-1	GSK 690693	0.04	uM	LJP5	72	hr	929	2630	3237	0.8127	0.7822
50238	Hs 578T	10128-101-1	GSK 690693	0.12	uM	LJP5	72	hr	929	2504	3237	0.7734	0.7339
50238	Hs 578T	10128-101-1	GSK 690693	0.37	uM	LJP5	72	hr	929	2343	3237	0.7237	0.6711
50238	Hs 578T	10128-101-1	GSK 690693	1.11	uM	LJP5	72	hr	929	2291	3237	0.7076	0.6497
50238	Hs 578T	10128-101-1	GSK 690693	3.33	uM	LJP5	72	hr	929	2298	3237	0.7097	0.6529
50238	Hs 578T	10128-101-1	GSK 690693	10	uM	LJP5	72	hr	929	2363	3237	0.7299	0.6790
50238	Hs 578T	10132-101-1	SNS-032	0.04	uM	LJP6	72	hr	929	2686	3216	0.8351	0.8086
50238	Hs 578T	10132-101-1	SNS-032	0.12	uM	LJP6	72	hr	929	868	3216	0.2700	-0.0375
50238	Hs 578T	10132-101-1	SNS-032	0.37	uM	LJP6	72	hr	929	784	3216	0.2438	-0.0916
50238	Hs 578T	10132-101-1	SNS-032	1.11	uM	LJP6	72	hr	929	769	3216	0.2390	-0.1006
