cell_line	small_molecule	concentration	cell_count__time0	cell_count	cell_count__ctrl	replicate	GRvalue
MDA-MB-231	XMD16-144	0.37	868	1224	3410	1	0.190182725399419
MDA-MB-231	XMD16-144	0.37	1235	1462	4660	3	0.0920692492441879
MDA-MB-231	XMD16-144	0.37	1311	1665	5079	2	0.130136914019827
MDA-MB-231	XMD16-144	1.11	868	1310	3410	1	0.231835608718524
MDA-MB-231	XMD16-144	1.11	1235	1315	4660	3	0.0333043873305128
MDA-MB-231	XMD16-144	1.11	1311	1633	5079	2	0.118967719028831
MDA-MB-231	XMD16-144	3.33	868	1251	3410	1	0.203411012311988
MDA-MB-231	XMD16-144	3.33	1235	1180	4660	3	-0.0234986467471369
MDA-MB-231	XMD16-144	3.33	1311	1531	5079	2	0.0826334642959767
MDA-MB-231	XMD16-144	10	868	924	3410	1	0.0321787263245843
MDA-MB-231	XMD16-144	10	1235	699	4660	3	-0.257024745658101
MDA-MB-231	XMD16-144	10	1311	774	5079	2	-0.236396553832234
MDA-MB-231	Y39983	0.04	868	3238	3556	1	0.909995677050669
MDA-MB-231	Y39983	0.04	1235	3398	4405	3	0.736154872438859
MDA-MB-231	Y39983	0.04	1311	4845	4935	2	0.980843642023026
MDA-MB-231	Y39983	0.12	868	3097	3556	1	0.868652096073294
MDA-MB-231	Y39983	0.12	1235	3402	4405	3	0.737268551669376
MDA-MB-231	Y39983	0.12	1311	4676	4935	2	0.94440769888989
MDA-MB-231	Y39983	0.37	868	2848	3556	1	0.793231571783008
MDA-MB-231	Y39983	0.37	1235	3149	4405	3	0.66561089296223
MDA-MB-231	Y39983	0.37	1311	4370	4935	2	0.876797705179102
MDA-MB-231	Y39983	1.11	868	2552	3556	1	0.69906767014493
MDA-MB-231	Y39983	1.11	1235	2999	4405	3	0.621885417840324
MDA-MB-231	Y39983	1.11	1311	4006	4935	2	0.793357908877263
MDA-MB-231	Y39983	3.33	868	2074	3556	1	0.534398484216964
MDA-MB-231	Y39983	3.33	1235	2849	4405	3	0.577153079474761
MDA-MB-231	Y39983	3.33	1311	3431	4935	2	0.65379005653522
MDA-MB-231	Y39983	10	868	573	3556	1	-0.18464599081277
MDA-MB-231	Y39983	10	1235	403	4405	3	-0.456875586940685
MDA-MB-231	Y39983	10	1311	724	4935	2	-0.266904095386799
MDA-MB-231	YM 201636	0.04	868	3606	3410	1	1.05743194739776
MDA-MB-231	YM 201636	0.04	1235	4673	4660	3	1.00291033979044
MDA-MB-231	YM 201636	0.04	1311	5376	5079	2	1.05902599533595
MDA-MB-231	YM 201636	0.12	868	3322	3410	1	0.973685071350968
MDA-MB-231	YM 201636	0.12	1235	4204	4660	3	0.895334299594267
MDA-MB-231	YM 201636	0.12	1311	5101	5079	2	1.00442913421332
MDA-MB-231	YM 201636	0.37	868	3142	3410	1	0.918765201515068
MDA-MB-231	YM 201636	0.37	1235	3734	4660	3	0.781600906942756
MDA-MB-231	YM 201636	0.37	1311	4674	5079	2	0.916722667338398
MDA-MB-231	YM 201636	1.11	868	2841	3410	1	0.823334680150661
MDA-MB-231	YM 201636	1.11	1235	3223	4660	3	0.649868117651819
MDA-MB-231	YM 201636	1.11	1311	4030	5079	2	0.776673103039706
MDA-MB-231	YM 201636	3.33	868	2657	3410	1	0.762524168728006
MDA-MB-231	YM 201636	3.33	1235	2698	4660	3	0.503638934834033
MDA-MB-231	YM 201636	3.33	1311	3739	5079	2	0.709812762578341
MDA-MB-231	YM 201636	10	868	1597	3410	1	0.361871221612725
MDA-MB-231	YM 201636	10	1235	986	4660	3	-0.110887878092057
MDA-MB-231	YM 201636	10	1311	1386	5079	2	0.0288816841443134
MDA-MB-231	ZSTK474	0.04	868	3338	3556	1	0.938764975886009
MDA-MB-231	ZSTK474	0.04	1235	3680	4405	3	0.813264527917689
MDA-MB-231	ZSTK474	0.04	1311	4440	4935	2	0.892458351275479
MDA-MB-231	ZSTK474	0.12	868	3136	3556	1	0.880181656425516
MDA-MB-231	ZSTK474	0.12	1235	3522	4405	3	0.770406482207874
MDA-MB-231	ZSTK474	0.12	1311	4180	4935	2	0.83367618340214
MDA-MB-231	ZSTK474	0.37	868	2729	3556	1	0.75600304859818
MDA-MB-231	ZSTK474	0.37	1235	3300	4405	3	0.708680833526077
MDA-MB-231	ZSTK474	0.37	1311	3694	4935	2	0.718910493933721
MDA-MB-231	ZSTK474	1.11	868	2454	3556	1	0.666678231202148
MDA-MB-231	ZSTK474	1.11	1235	2846	4405	3	0.57624764298036
MDA-MB-231	ZSTK474	1.11	1311	3595	4935	2	0.694665532881063
MDA-MB-231	ZSTK474	3.33	868	2199	3556	1	0.579177585480984
MDA-MB-231	ZSTK474	3.33	1235	2374	4405	3	0.427900703879248
MDA-MB-231	ZSTK474	3.33	1311	2945	4935	2	0.526838340765621
MDA-MB-231	ZSTK474	10	868	1948	3556	1	0.487849400259257
MDA-MB-231	ZSTK474	10	1235	1901	4405	3	0.265026543846588
MDA-MB-231	ZSTK474	10	1311	2522	4935	2	0.407927594452334
SK-BR-3	A443654	0.04	1401	1914	4168	3	0.219408210376682
SK-BR-3	A443654	0.04	1476	1173	3643	1	-0.161617930641837
SK-BR-3	A443654	0.04	2543	1613	5418	2	-0.341103611519097
SK-BR-3	A443654	0.12	1401	1287	4168	3	-0.052529239655832
SK-BR-3	A443654	0.12	1476	1235	3643	1	-0.127825216626179
SK-BR-3	A443654	0.12	2543	1373	5418	2	-0.431536723709259
SK-BR-3	A443654	0.37	1401	1178	4168	3	-0.104364822179181
SK-BR-3	A443654	0.37	1476	1118	3643	1	-0.191944827549074
SK-BR-3	A443654	0.37	2543	1321	5418	2	-0.451298042954024
SK-BR-3	A443654	1.11	1401	1103	4168	3	-0.14105102912301
SK-BR-3	A443654	1.11	1476	1195	3643	1	-0.149580449388667
SK-BR-3	A443654	1.11	2543	1204	5418	2	-0.496003685473245
SK-BR-3	A443654	3.33	1401	984	4168	3	-0.201185989820572
SK-BR-3	A443654	3.33	1476	1070	3643	1	-0.218696768208613
SK-BR-3	A443654	3.33	2543	1182	5418	2	-0.504449498863306
SK-BR-3	A443654	10	1401	931	4168	3	-0.228815411201008
SK-BR-3	A443654	10	1476	988	3643	1	-0.265056800700219
SK-BR-3	A443654	10	2543	1031	5418	2	-0.562788452075976
SK-BR-3	AT-7519	0.04	1401	2511	4168	3	0.449136578805223
SK-BR-3	AT-7519	0.04	1476	3146	3643	1	0.78714073013516
SK-BR-3	AT-7519	0.04	2543	5140	5418	2	0.905752875117615
SK-BR-3	AT-7519	0.12	1401	1469	4168	3	0.0305912558899495
SK-BR-3	AT-7519	0.12	1476	1759	3643	1	0.144050522937476
SK-BR-3	AT-7519	0.12	2543	3234	5418	2	0.246424956390372
SK-BR-3	AT-7519	0.37	1401	1174	4168	3	-0.106299524220614
SK-BR-3	AT-7519	0.37	1476	1424	3643	1	-0.0271413428742069
SK-BR-3	AT-7519	0.37	2543	2056	5418	2	-0.177008860821342
SK-BR-3	AT-7519	1.11	1401	953	4168	3	-0.217278818122037
SK-BR-3	AT-7519	1.11	1476	1152	3643	1	-0.173157375131552
SK-BR-3	AT-7519	1.11	2543	1298	5418	2	-0.460059243562521
SK-BR-3	AT-7519	3.33	1401	711	4168	3	-0.350285654331551
SK-BR-3	AT-7519	3.33	1476	983	3643	1	-0.267911983913705
SK-BR-3	AT-7519	3.33	2543	913	5418	2	-0.608873798693351
SK-BR-3	AT-7519	10	1401	486	4168	3	-0.48988014749089
SK-BR-3	AT-7519	10	1476	788	3643	1	-0.382139021383884
SK-BR-3	AT-7519	10	2543	697	5418	2	-0.694592116752877
SK-BR-3	AZD 5438	0.04	1401	3734	4168	3	0.864961480592017
SK-BR-3	AZD 5438	0.04	1476	3484	3643	1	0.932683752398145
SK-BR-3	AZD 5438	0.04	2543	5060	5418	2	0.878553330060198
SK-BR-3	AZD 5438	0.12	1401	3016	4168	3	0.628196273515597
SK-BR-3	AZD 5438	0.12	1476	2832	3643	1	0.648633125344322
SK-BR-3	AZD 5438	0.12	2543	4292	5418	2	0.615509439663083
SK-BR-3	AZD 5438	0.37	1401	2355	4168	3	0.3912316973853
SK-BR-3	AZD 5438	0.37	1476	1940	3643	1	0.233328904017888
SK-BR-3	AZD 5438	0.37	2543	3259	5418	2	0.255251898704806
SK-BR-3	AZD 5438	1.11	1401	1208	4168	3	-0.0899300265545344
SK-BR-3	AZD 5438	1.11	1476	1387	3643	1	-0.0465939594299832
SK-BR-3	AZD 5438	1.11	2543	1809	5418	2	-0.268090144066944
SK-BR-3	AZD 5438	3.33	1401	1046	4168	3	-0.169543646317344
SK-BR-3	AZD 5438	3.33	1476	1083	3643	1	-0.211424355735515
SK-BR-3	AZD 5438	3.33	2543	1311	5418	2	-0.455105680502751
SK-BR-3	AZD 5438	10	1401	793	4168	3	-0.303597715495136
SK-BR-3	AZD 5438	10	1476	807	3643	1	-0.3707412384439
SK-BR-3	AZD 5438	10	2543	733	5418	2	-0.680167226976093
SK-BR-3	AZD-6482	0.04	1401	4191	4245	3	0.98405391744558
SK-BR-3	AZD-6482	0.04	1476	3778	3772	1	1.00234972573114
SK-BR-3	AZD-6482	0.04	2543	5673	5752	2	0.976648369713541
SK-BR-3	AZD-6482	0.12	1401	3738	4245	3	0.847102731008293
SK-BR-3	AZD-6482	0.12	1476	3696	3772	1	0.970151605050759
SK-BR-3	AZD-6482	0.12	2543	5521	5752	2	0.931579895856473
SK-BR-3	AZD-6482	0.37	1401	3999	4245	3	0.926721966675571
SK-BR-3	AZD-6482	0.37	1476	3972	3772	1	1.07780961479669
SK-BR-3	AZD-6482	0.37	2543	5751	5752	2	0.99970471321366
SK-BR-3	AZD-6482	1.11	1401	3566	4245	3	0.793491368533294
SK-BR-3	AZD-6482	1.11	1476	3495	3772	1	0.89042412601121
SK-BR-3	AZD-6482	1.11	2543	5513	5752	2	0.92920272946393
SK-BR-3	AZD-6482	3.33	1401	2731	4245	3	0.517943709160738
SK-BR-3	AZD-6482	3.33	1476	2344	3772	1	0.407322851713836
SK-BR-3	AZD-6482	3.33	2543	3544	5752	2	0.325606989226392
SK-BR-3	AZD-6482	10	1401	1710	4245	3	0.132718923142249
SK-BR-3	AZD-6482	10	1476	1198	3772	1	-0.142868648096435
SK-BR-3	AZD-6482	10	2543	1693	5752	2	-0.292136675976473
SK-BR-3	AZD7762	0.04	1401	1907	4168	3	0.216570982507496
SK-BR-3	AZD7762	0.04	1476	1505	3643	1	0.0150395937726817
SK-BR-3	AZD7762	0.04	2543	2030	5418	2	-0.186551315210713
SK-BR-3	AZD7762	0.12	1401	1526	4168	3	0.0558384066049848
SK-BR-3	AZD7762	0.12	1476	1351	3643	1	-0.0656371208356219
SK-BR-3	AZD7762	0.12	2543	1690	5418	2	-0.312335938044668
SK-BR-3	AZD7762	0.37	1401	1341	4168	3	-0.027444398037802
SK-BR-3	AZD7762	0.37	1476	1283	3643	1	-0.101934126877673
SK-BR-3	AZD7762	0.37	2543	1559	5418	2	-0.361346638316996
SK-BR-3	AZD7762	1.11	1401	1112	4168	3	-0.136601743728534
SK-BR-3	AZD7762	1.11	1476	1052	3643	1	-0.228800334463146
SK-BR-3	AZD7762	1.11	2543	1345	5418	2	-0.442169504275436
SK-BR-3	AZD7762	3.33	1401	1020	4168	3	-0.18272748237178
SK-BR-3	AZD7762	3.33	1476	1004	3643	1	-0.255942703119976
SK-BR-3	AZD7762	3.33	2543	1307	5418	2	-0.456629414492662
SK-BR-3	AZD7762	10	1401	856	4168	3	-0.26891464353509
SK-BR-3	AZD7762	10	1476	1002	3643	1	-0.257080105928977
SK-BR-3	AZD7762	10	2543	1226	5418	2	-0.487570764901968
SK-BR-3	AZD8055	0.04	1401	1460	4168	3	0.0265724950095507
SK-BR-3	AZD8055	0.04	1476	1566	3643	1	0.046456755855111
SK-BR-3	AZD8055	0.04	2543	2013	5418	2	-0.192796131060145
SK-BR-3	AZD8055	0.12	1401	1438	4168	3	0.0167106725747463
SK-BR-3	AZD8055	0.12	1476	1473	3643	1	-0.00155972696484707
SK-BR-3	AZD8055	0.12	2543	1763	5418	2	-0.285163805362156
SK-BR-3	AZD8055	0.37	1401	1361	4168	3	-0.0182474917374071
SK-BR-3	AZD8055	0.37	1476	1474	3643	1	-0.00103973588119699
SK-BR-3	AZD8055	0.37	2543	1782	5418	2	-0.278107180701858
SK-BR-3	AZD8055	1.11	1401	1306	4168	3	-0.0436601548448057
SK-BR-3	AZD8055	1.11	1476	1313	3643	1	-0.0858668873965706
SK-BR-3	AZD8055	1.11	2543	1906	5418	2	-0.232204664544006
SK-BR-3	AZD8055	3.33	1401	1289	4168	3	-0.0515934165226662
SK-BR-3	AZD8055	3.33	1476	1322	3643	1	-0.0810634468604077
SK-BR-3	AZD8055	3.33	2543	1791	5418	2	-0.274766767969421
SK-BR-3	AZD8055	10	1401	443	4168	3	-0.519056985001612
SK-BR-3	AZD8055	10	1476	1074	3643	1	-0.216456923182117
SK-BR-3	AZD8055	10	2543	1586	5418	2	-0.351217921899391
SK-BR-3	AZD8330	0.04	1401	3062	4245	3	0.630501824933489
SK-BR-3	AZD8330	0.04	1476	2449	3772	1	0.453627170831445
SK-BR-3	AZD8330	0.04	2543	3814	5752	2	0.410893648412403
SK-BR-3	AZD8330	0.12	1401	3257	4245	3	0.694674918926924
SK-BR-3	AZD8330	0.12	1476	2842	3772	1	0.622566050578959
SK-BR-3	AZD8330	0.12	2543	4441	5752	2	0.605567969245274
SK-BR-3	AZD8330	0.37	1401	3474	4245	3	0.7644181491968
SK-BR-3	AZD8330	0.37	1476	2930	3772	1	0.659533646013133
SK-BR-3	AZD8330	0.37	2543	4742	5752	2	0.697522462187812
SK-BR-3	AZD8330	1.11	1401	3696	4245	3	0.83409842748622
SK-BR-3	AZD8330	1.11	1476	3079	3772	1	0.721473240396804
SK-BR-3	AZD8330	1.11	2543	4838	5752	2	0.726662776429815
SK-BR-3	AZD8330	3.33	1401	3680	4245	3	0.829129856800138
SK-BR-3	AZD8330	3.33	1476	3127	3772	1	0.741258879963686
SK-BR-3	AZD8330	3.33	2543	4947	5752	2	0.759643748226711
SK-BR-3	AZD8330	10	1401	3926	4245	3	0.904654428371951
SK-BR-3	AZD8330	10	1476	3188	3772	1	0.766289063250053
SK-BR-3	AZD8330	10	2543	4994	5752	2	0.773830987056969
SK-BR-3	Afatinib	0.04	1401	1437	4168	3	0.0162611071920276
SK-BR-3	Afatinib	0.04	1476	1371	3643	1	-0.0550432026570877
SK-BR-3	Afatinib	0.04	2543	1536	5418	2	-0.369986369546371
SK-BR-3	Afatinib	0.12	1401	1416	4168	3	0.00679374037635694
SK-BR-3	Afatinib	0.12	1476	1324	3643	1	-0.0799970508901623
SK-BR-3	Afatinib	0.12	2543	1683	5418	2	-0.314946578669549
SK-BR-3	Afatinib	0.37	1401	1401	4168	3	0
SK-BR-3	Afatinib	0.37	1476	1387	3643	1	-0.0465939594299832
SK-BR-3	Afatinib	0.37	2543	1713	5418	2	-0.303764461152602
SK-BR-3	Afatinib	1.11	1401	1574	4168	3	0.0768337837610071
SK-BR-3	Afatinib	1.11	1476	1506	3643	1	0.0155569906054256
SK-BR-3	Afatinib	1.11	2543	1745	5418	2	-0.29185489506163
SK-BR-3	Afatinib	3.33	1401	1550	4168	3	0.0663656984401986
SK-BR-3	Afatinib	3.33	1476	1484	3643	1	0.0041556697414451
SK-BR-3	Afatinib	3.33	2543	1938	5418	2	-0.220400000874754
SK-BR-3	Afatinib	10	1401	1223	4168	3	-0.082761650717745
SK-BR-3	Afatinib	10	1476	1228	3643	1	-0.131620398301575
SK-BR-3	Afatinib	10	2543	1731	5418	2	-0.297063063686995
SK-BR-3	Alpelisib	0.04	1401	4129	4245	3	0.965650188836245
SK-BR-3	Alpelisib	0.04	1476	3411	3772	1	0.856752475839253
SK-BR-3	Alpelisib	0.04	2543	5299	5752	2	0.865417651954089
SK-BR-3	Alpelisib	0.12	1401	3833	4245	3	0.876316946660251
SK-BR-3	Alpelisib	0.12	1476	3174	3772	1	0.760555576460165
SK-BR-3	Alpelisib	0.12	2543	5068	5752	2	0.796127655597502
SK-BR-3	Alpelisib	0.37	1401	3342	4245	3	0.722195138127243
SK-BR-3	Alpelisib	0.37	1476	2846	3772	1	0.624252822238863
SK-BR-3	Alpelisib	0.37	2543	4719	5752	2	0.690527778545314
SK-BR-3	Alpelisib	1.11	1401	2916	4245	3	0.581446506920078
SK-BR-3	Alpelisib	1.11	1476	2575	3772	1	0.508513702813254
SK-BR-3	Alpelisib	1.11	2543	4334	5752	2	0.572655963466007
SK-BR-3	Alpelisib	3.33	1401	2546	4245	3	0.452806789078333
SK-BR-3	Alpelisib	3.33	1476	2012	3772	1	0.257166183769149
SK-BR-3	Alpelisib	3.33	2543	3337	5752	2	0.259557315645476
SK-BR-3	Alpelisib	10	1401	1593	4245	3	0.0836177692268463
SK-BR-3	Alpelisib	10	1476	1181	3772	1	-0.151870800899456
SK-BR-3	Alpelisib	10	2543	1938	5752	2	-0.20604347495942
SK-BR-3	Alvocidib	0.04	1401	1580	4168	3	0.0794416989836157
SK-BR-3	Alvocidib	0.04	1476	1630	3643	1	0.0791143043310949
SK-BR-3	Alvocidib	0.04	2543	2952	5418	2	0.146449928107287
SK-BR-3	Alvocidib	0.12	1401	964	4168	3	-0.211546937795916
SK-BR-3	Alvocidib	0.12	1476	1219	3643	1	-0.136507327743959
SK-BR-3	Alvocidib	0.12	2543	1157	5418	2	-0.514062994654597
SK-BR-3	Alvocidib	0.37	1401	959	4168	3	-0.214149368466039
SK-BR-3	Alvocidib	0.37	1476	1225	3643	1	-0.133248445409574
SK-BR-3	Alvocidib	0.37	2543	905	5418	2	-0.61201560780489
SK-BR-3	Alvocidib	1.11	1401	948	4168	3	-0.219892178470654
SK-BR-3	Alvocidib	1.11	1476	981	3643	1	-0.269055003213224
SK-BR-3	Alvocidib	1.11	2543	911	5418	2	-0.609659034425088
SK-BR-3	Alvocidib	3.33	1401	903	4168	3	-0.243643022517666
SK-BR-3	Alvocidib	3.33	1476	1080	3643	1	-0.213100792546728
SK-BR-3	Alvocidib	3.33	2543	902	5418	2	-0.613194383861118
SK-BR-3	Alvocidib	10	1401	970	4168	3	-0.208430501527991
SK-BR-3	Alvocidib	10	1476	861	3643	1	-0.338681874708627
SK-BR-3	Alvocidib	10	2543	878	5418	2	-0.622636494157497
SK-BR-3	BI-2536	0.04	1401	1352	4168	3	-0.0223799648235944
SK-BR-3	BI-2536	0.04	1476	1485	3643	1	0.00467476128192779
SK-BR-3	BI-2536	0.04	2543	1493	5418	2	-0.386168080582998
SK-BR-3	BI-2536	0.12	1401	1253	4168	3	-0.0685202296951185
SK-BR-3	BI-2536	0.12	1476	1434	3643	1	-0.0219041748801289
SK-BR-3	BI-2536	0.12	2543	1559	5418	2	-0.361346638316996
SK-BR-3	BI-2536	0.37	1401	1380	4168	3	-0.00955592110901393
SK-BR-3	BI-2536	0.37	1476	1596	3643	1	0.0618029156122293
SK-BR-3	BI-2536	0.37	2543	1517	5418	2	-0.377131694278058
SK-BR-3	BI-2536	1.11	1401	1232	4168	3	-0.0784759965123867
SK-BR-3	BI-2536	1.11	1476	1546	3643	1	0.036187974133318
SK-BR-3	BI-2536	1.11	2543	1439	5418	2	-0.406544711953259
SK-BR-3	BI-2536	3.33	1401	1282	4168	3	-0.0548711180042583
SK-BR-3	BI-2536	3.33	1476	1426	3643	1	-0.0260932261417555
SK-BR-3	BI-2536	3.33	2543	1481	5418	2	-0.390690817727317
SK-BR-3	BI-2536	10	1401	1208	4168	3	-0.0899300265545344
SK-BR-3	BI-2536	10	1476	1415	3643	1	-0.0318621182886558
SK-BR-3	BI-2536	10	2543	1198	5418	2	-0.498305799729494
SK-BR-3	BMS345541	0.04	1401	4336	4168	3	1.05088252990822
SK-BR-3	BMS345541	0.04	1476	3872	3643	1	1.09576520212497
SK-BR-3	BMS345541	0.04	2543	5441	5418	2	1.00777904000236
SK-BR-3	BMS345541	0.12	1401	4153	4168	3	0.995420923407546
SK-BR-3	BMS345541	0.12	1476	3870	3643	1	1.09493463592891
SK-BR-3	BMS345541	0.12	2543	5210	5418	2	0.929523441948857
SK-BR-3	BMS345541	0.37	1401	3697	4168	3	0.85319129846493
SK-BR-3	BMS345541	0.37	1476	3784	3643	1	1.05912490212802
SK-BR-3	BMS345541	0.37	2543	5050	5418	2	0.875150869955833
SK-BR-3	BMS345541	1.11	1401	3166	4168	3	0.679223470606171
SK-BR-3	BMS345541	1.11	1476	2615	3643	1	0.550822971291432
SK-BR-3	BMS345541	1.11	2543	4184	5418	2	0.578217202070041
SK-BR-3	BMS345541	3.33	1401	2205	4168	3	0.334220816707822
SK-BR-3	BMS345541	3.33	1476	1820	3643	1	0.17436765216551
SK-BR-3	BMS345541	3.33	2543	2736	5418	2	0.0693348463017778
SK-BR-3	BMS345541	10	1401	766	4168	3	-0.318767415737055
SK-BR-3	BMS345541	10	1476	1195	3643	1	-0.149580449388667
SK-BR-3	BMS345541	10	2543	933	5418	2	-0.601029294285568
SK-BR-3	BX-912	0.04	1401	3599	4245	3	0.803851121565721
SK-BR-3	BX-912	0.04	1476	2810	3772	1	0.609049452075286
SK-BR-3	BX-912	0.04	2543	4938	5752	2	0.756924729797968
SK-BR-3	BX-912	0.12	1401	3127	4245	3	0.652058576917966
SK-BR-3	BX-912	0.12	1476	2994	3772	1	0.686237046547718
SK-BR-3	BX-912	0.12	2543	5148	5752	2	0.820177030634675
SK-BR-3	BX-912	0.37	1401	1423	4245	3	0.00978998477959636
SK-BR-3	BX-912	0.37	1476	1738	3772	1	0.128299145510659
SK-BR-3	BX-912	0.37	2543	3736	5752	2	0.386351661713489
SK-BR-3	BX-912	1.11	1401	1438	4245	3	0.0164324753937175
SK-BR-3	BX-912	1.11	1476	1311	3772	1	-0.0838503600096473
SK-BR-3	BX-912	1.11	2543	2125	5752	2	-0.141440392578039
SK-BR-3	BX-912	3.33	1401	1423	4245	3	0.00978998477959636
SK-BR-3	BX-912	3.33	1476	1405	3772	1	-0.0357640334697811
SK-BR-3	BX-912	3.33	2543	2256	5752	2	-0.0966965275346197
SK-BR-3	BX-912	10	1401	1404	4245	3	0.00133837252279734
SK-BR-3	BX-912	10	1476	1552	3772	1	0.0377881814620604
SK-BR-3	BX-912	10	2543	2154	5752	2	-0.131500263383685
SK-BR-3	Barasertib	0.04	1401	1447	4245	3	0.02040550713284
SK-BR-3	Barasertib	0.04	1476	1428	3772	1	-0.0241278832620955
SK-BR-3	Barasertib	0.04	2543	2155	5752	2	-0.131157861615553
SK-BR-3	Barasertib	0.12	1401	1398	4245	3	-0.00133944688955778
SK-BR-3	Barasertib	0.12	1476	1430	3772	1	-0.0231183675527344
SK-BR-3	Barasertib	0.12	2543	2088	5752	2	-0.154152394343769
SK-BR-3	Barasertib	0.37	1401	1290	4245	3	-0.0503030696112362
SK-BR-3	Barasertib	0.37	1476	1420	3772	1	-0.0281696470974967
SK-BR-3	Barasertib	0.37	2543	2071	5752	2	-0.160004404312387
SK-BR-3	Barasertib	1.11	1401	1403	4245	3	0.000892367527555171
SK-BR-3	Barasertib	1.11	1476	1433	3772	1	-0.0216047852735168
SK-BR-3	Barasertib	1.11	2543	2087	5752	2	-0.154496430839143
SK-BR-3	Barasertib	3.33	1401	1375	4245	3	-0.0116445748995964
SK-BR-3	Barasertib	3.33	1476	1392	3772	1	-0.0423629826859158
SK-BR-3	Barasertib	3.33	2543	2030	5752	2	-0.174148024479274
SK-BR-3	Barasertib	10	1401	1426	4245	3	0.011120573984619
SK-BR-3	Barasertib	10	1476	1365	3772	1	-0.0561202212590819
SK-BR-3	Barasertib	10	2543	2064	5752	2	-0.162416157932781
SK-BR-3	Brivanib	0.04	1401	4177	4245	3	0.979907204269082
SK-BR-3	Brivanib	0.04	1476	3080	3772	1	0.721886259331804
SK-BR-3	Brivanib	0.04	2543	4882	5752	2	0.739989541093392
SK-BR-3	Brivanib	0.12	1401	4164	4245	3	0.976052019023634
SK-BR-3	Brivanib	0.12	1476	2912	3772	1	0.65199596045077
SK-BR-3	Brivanib	0.12	2543	4962	5752	2	0.764173789290649
SK-BR-3	Brivanib	0.37	1401	4205	4245	3	0.98819544308372
SK-BR-3	Brivanib	0.37	1476	3015	3772	1	0.694966499071981
SK-BR-3	Brivanib	0.37	2543	4890	5752	2	0.742410639464096
SK-BR-3	Brivanib	1.11	1401	4209	4245	3	0.989377786635323
SK-BR-3	Brivanib	1.11	1476	3169	3772	1	0.758506302436163
SK-BR-3	Brivanib	1.11	2543	5216	5752	2	0.840574708381975
SK-BR-3	Brivanib	3.33	1401	4138	4245	3	0.968328090552143
SK-BR-3	Brivanib	3.33	1476	3159	3772	1	0.754405218075981
SK-BR-3	Brivanib	3.33	2543	5182	5752	2	0.830380913913127
SK-BR-3	Brivanib	10	1401	4050	4245	3	0.942049521084462
SK-BR-3	Brivanib	10	1476	3133	3772	1	0.743726485489355
SK-BR-3	Brivanib	10	2543	5029	5752	2	0.784382872220299
SK-BR-3	Buparlisib	0.04	1401	3630	4245	3	0.813550632451047
SK-BR-3	Buparlisib	0.04	1476	3742	3772	1	0.988236682105262
SK-BR-3	Buparlisib	0.04	2543	5577	5752	2	0.948205569414168
SK-BR-3	Buparlisib	0.12	1401	2767	4245	3	0.530424351784663
SK-BR-3	Buparlisib	0.12	1476	3057	3772	1	0.712377931749617
SK-BR-3	Buparlisib	0.12	2543	4773	5752	2	0.706941994431427
SK-BR-3	Buparlisib	0.37	1401	1895	4245	3	0.207862275857247
SK-BR-3	Buparlisib	0.37	1476	1678	3772	1	0.0993919181684528
SK-BR-3	Buparlisib	0.37	2543	2940	5752	2	0.131104017632077
SK-BR-3	Buparlisib	1.11	1401	1278	4245	3	-0.0558366228585998
SK-BR-3	Buparlisib	1.11	1476	1141	3772	1	-0.173187249412844
SK-BR-3	Buparlisib	1.11	2543	1453	5752	2	-0.378318925211971
SK-BR-3	Buparlisib	3.33	1401	1053	4245	3	-0.163510792409317
SK-BR-3	Buparlisib	3.33	1476	1031	3772	1	-0.232846604120937
SK-BR-3	Buparlisib	3.33	2543	1281	5752	2	-0.441400470003383
SK-BR-3	Buparlisib	10	1401	978	4245	3	-0.201277881365014
SK-BR-3	Buparlisib	10	1476	856	3772	1	-0.331344648555715
SK-BR-3	Buparlisib	10	2543	1222	5752	2	-0.463326657578011
SK-BR-3	CGP60474	0.04	1401	1099	4168	3	-0.143032731346534
SK-BR-3	CGP60474	0.04	1401	4452	4245	3	1.06043540507984
SK-BR-3	CGP60474	0.04	1476	922	3643	1	-0.303024214584189
SK-BR-3	CGP60474	0.04	1476	4222	3772	1	1.17364832587561
SK-BR-3	CGP60474	0.04	2543	1422	5418	2	-0.412972707888023
SK-BR-3	CGP60474	0.04	2543	5802	5752	2	1.01475450330272
SK-BR-3	CGP60474	0.12	1401	1013	4168	3	-0.186297811562599
SK-BR-3	CGP60474	0.12	1401	3015	4245	3	0.614807667132581
SK-BR-3	CGP60474	0.12	1476	918	3643	1	-0.305345225966648
SK-BR-3	CGP60474	0.12	1476	2041	3772	1	0.270527430689496
SK-BR-3	CGP60474	0.12	2543	1367	5418	2	-0.433813638120794
SK-BR-3	CGP60474	0.12	2543	4768	5752	2	0.705423340411553
SK-BR-3	CGP60474	0.37	1401	1081	4168	3	-0.151983113733452
SK-BR-3	CGP60474	0.37	1401	1329	4245	3	-0.032450754639865
SK-BR-3	CGP60474	0.37	1476	999	3643	1	-0.258787201734301
SK-BR-3	CGP60474	0.37	1476	1380	3772	1	-0.0484686239832463
SK-BR-3	CGP60474	0.37	2543	1319	5752	2	-0.427359377998295
SK-BR-3	CGP60474	0.37	2543	1358	5418	2	-0.437230577838531
