cell_line	small_molecule	replicate	GR50	GRmax	GR_AOC	GEC50	GRinf	h_GR	r2_GR	pval_GR
SK-BR-3	AZD8055	1	-Inf	-0.216456923182117	1.0506775480128	0.00791533904690232	-0.740504789476218	0.100327773259392	0.866441562226778	0.0178378563002998
SK-BR-3	AZD8055	2	-Inf	-0.351217921899391	1.26852339071185	0	-0.269042726426793	0.01	-1.48769885299771e-13	0.291703660969949
SK-BR-3	AZD8055	3	-Inf	-0.519056985001612	1.06830916599915	0	-0.0982124800859182	0.01	-2.22044604925031e-16	0.192115422872985
SK-BR-3	AZD8330	1	Inf	0.741258879963686	0.329175418998346	0	0.660791251401557	0.01	-7.4718009557273e-13	1
SK-BR-3	AZD8330	2	Inf	0.759643748226711	0.323754864405295	0	0.66235350019086	0.01	-6.19726492345762e-13	1
SK-BR-3	AZD8330	3	Inf	0.829129856800138	0.222244332469467	0	0.776246265078503	0.01	-8.88178419700125e-16	1
SK-BR-3	Afatinib	1	-Inf	-0.131620398301575	1.04016171282672	0	-0.0489235511432363	0.01	-4.66449101566013e-12	1
SK-BR-3	Afatinib	2	-Inf	-0.297063063686995	1.29297360540852	0	-0.299669163565442	0.01	-2.16848761169786e-12	1
SK-BR-3	Afatinib	3	-Inf	-0.082761650717745	0.976756131942188	0	0.0139154479351091	0.01	-8.88178419700125e-16	1
SK-BR-3	Alpelisib	1	0.904179909179768	-0.151870800899456	0.498543488412401	7.07221864088787	-0.999999999425087	0.534110392338666	0.981841850168417	0.000329718405305046
SK-BR-3	Alpelisib	2	1.14339146615042	-0.20604347495942	0.469319953204866	6.38228541897684	-0.999999977728189	0.638903603785773	0.97670281650097	0.000542758758987461
SK-BR-3	Alpelisib	3	2.00726551152535	0.0836177692268463	0.367753402403894	14.9068861283109	-0.999998982503887	0.547922326320907	0.981731382151237	0.000333742398104131
SK-BR-3	Alvocidib	1	-Inf	-0.338681874708627	1.17615136835182	0.00777462162432833	-0.318076608088108	0.556906716334946	0.883629348385676	0.0135421285571423
SK-BR-3	Alvocidib	2	0.0271146130600291	-0.622636494157497	1.51764972282167	0.03813705745924	-0.616345974710706	2.35466403040724	0.99979009562435	4.40598468820497e-08
SK-BR-3	Alvocidib	3	0.0255079177871567	-0.243643022517666	1.19086125750237	0.0285091080296034	-0.221693902577323	3.29926684173218	0.990513999246475	8.99842102958237e-05
SK-BR-3	BI-2536	1	-Inf	-0.0318621182886558	0.992663738903742	0	0.00380102538737231	0.01	-9.76996261670138e-15	1
SK-BR-3	BI-2536	2	-Inf	-0.498305799729494	1.3954682620249	0	-0.403364623756533	0.01	1.11022302462516e-16	0.615610734411415
SK-BR-3	BI-2536	3	-Inf	-0.0899300265545344	1.05344723255908	0	-0.0539554034890381	0.01	-2.29316565736326e-11	1
SK-BR-3	BMS345541	1	1.47287244108497	-0.149580449388667	0.327633270648387	1.72379387105288	-0.163645351321253	1.79984922944647	0.965562445488392	0.00118594516073989
SK-BR-3	BMS345541	2	1.41545064416756	-0.601029294285568	0.467182087404532	3.4844081629616	-0.999999999974414	1.21952820689677	0.997357439855487	6.98312411739899e-06
SK-BR-3	BMS345541	3	2.07136951812344	-0.318767415737055	0.353109873382275	5.72542662487535	-0.999999999973142	1.08055930351884	0.992061480298637	6.30200950488824e-05
SK-BR-3	BX-912	1	0.117651713093186	-0.0357640334697811	0.795358280804543	0.131917742960513	-0.0667327726914542	1.09462569692895	0.842504603224584	0.0248048000054408
SK-BR-3	BX-912	2	0.25712592484834	-0.131500263383685	0.742124178113495	0.308694140141503	-0.166261883878094	1.57055944095493	0.942495331213121	0.0033067869322887
SK-BR-3	BX-912	3	0.141226956084053	0.00133837252279734	0.78134566425238	0.142779386330891	-0.012702454241061	2.29477532589623	0.954678139534621	0.00205407103604327
SK-BR-3	Barasertib	1	-Inf	-0.0561202212590819	1.03105230378051	0	-0.0325839380961156	0.01	-1.17190701587333e-11	1
SK-BR-3	Barasertib	2	-Inf	-0.174148024479274	1.15791536620659	0	-0.156062545524408	0.01	0	1
SK-BR-3	Barasertib	3	-Inf	-0.0116445748995964	1.00940654642361	0	-0.0051447668595829	0.01	-9.48130463029884e-14	1
SK-BR-3	Brivanib	1	Inf	0.743726485489355	0.281681971688454	0	0.72091445412924	0.01	0	1
SK-BR-3	Brivanib	2	Inf	0.784382872220299	0.212223184189404	0	0.783652072461266	0.01	-1.53210777398272e-14	1
SK-BR-3	Brivanib	3	Inf	0.942049521084462	0.0233900588621098	0	0.973985002956668	0.01	-2.39586128714109e-13	0.155598189122729
SK-BR-3	Buparlisib	1	0.185949417744519	-0.331344648555715	0.851955852309797	0.236110760967892	-0.276118938232655	1.84107705945702	0.995455879239542	2.06490334856424e-05
SK-BR-3	Buparlisib	2	0.193309826421429	-0.463326657578011	0.946117698365616	0.287935861661075	-0.47801243825464	1.6838378199538	0.99862658299292	1.88627427533117e-06
SK-BR-3	Buparlisib	3	0.138616133972124	-0.201277881365014	0.834034894726253	0.197913123800974	-0.224032482556056	1.03961724155707	0.999466565056918	2.84552838514252e-07
SK-BR-3	CGP60474	1	-Inf	-0.416113240705799	1.05726449750842	0	-0.101288396859015	0.01	0	0.0912389372373914
SK-BR-3	CGP60474	2	-Inf	-0.677768912218424	1.22252095353597	0	-0.26547163181898	0.01	-8.88178419700125e-16	0.0550765625972395
SK-BR-3	CGP60474	3	-Inf	-0.359033981549279	0.979136737912742	0	-0.00857962638120544	0.01	-4.44089209850063e-16	0.0653480251416745
SK-BR-3	CHIR-99021	1	Inf	0.379529070838455	0.361112697508525	0	0.618390619521643	0.01	-5.77315972805081e-15	0.377575445198756
SK-BR-3	CHIR-99021	2	Inf	0.320047073745882	0.379819719431377	0	0.599210516680009	0.01	-4.44089209850063e-16	0.279983547399631
SK-BR-3	CHIR-99021	3	Inf	0.69670618761644	0.0899990833278585	0	0.888249717271612	0.01	-2.66453525910038e-15	0.325323789999592
SK-BR-3	CP466722	1	5.6580010600862	0.198046766911904	0.137023088673485	14.2983953523419	-0.999999173713423	1.18502793571189	0.918183489843934	0.00669394133410606
SK-BR-3	CP466722	2	Inf	0.982564783707181	-0.0362730193359926	0	0.999999313210988	0.01	-0.696599955376839	0.974150102612006
SK-BR-3	CP466722	3	4.62803620783834	0.259415878227277	0.0721354696234983	4.02375871850198	0.251599585709125	4.99989470645962	0.923775484726474	0.005810176728684
SK-BR-3	CP724714	1	0.00409865392600903	-0.0910880116433834	0.851161884088347	4.20574063049078	-0.999769982418554	0.158426692626637	0.972582529599796	0.00075171768314608
SK-BR-3	CP724714	2	0.0151017650068578	-0.16276079474547	0.947482859430291	0.0193174265155659	-0.0909775582859711	0.67901164642897	0.819433150248793	0.0326043872290748
SK-BR-3	CP724714	3	0.256634728000802	-0.00133944688955778	0.626931045317544	0.403987464764702	-0.137191355924542	0.534374799293791	0.965156056911807	0.0012141003699333
SK-BR-3	Canertinib	1	-Inf	-0.254805827644889	1.01930082895115	0.465085872450905	-0.999998354355192	0.140531470315343	0.935850444137523	0.0041151655173528
SK-BR-3	Canertinib	2	-Inf	-0.380518928360666	1.20084219227054	0.00619256879275485	-0.421118848690305	0.400714000975488	0.973855864996476	0.000683515795082523
SK-BR-3	Canertinib	3	-Inf	-0.145513557487069	0.942024501818366	1.63229817149989	-0.99999756485893	0.114696371939188	0.941868912458273	0.00337922333878393
SK-BR-3	Celastrol	1	0.156167515564099	-0.279366760027408	0.883726479327942	0.187700081081908	-0.237343472444396	2.11208083498893	0.991381183950028	7.42839901032299e-05
SK-BR-3	Celastrol	2	0.201245851569118	-0.378260585146174	0.907557567204399	0.232680462747574	-0.319345946884695	3.40293760617516	0.996514933671487	1.21456873141135e-05
SK-BR-3	Celastrol	3	0.188887260926894	-0.129706612508523	0.774361279306642	0.234171283206398	-0.160685082754298	1.29672391628975	0.928512638658296	0.0051104428315969
SK-BR-3	Crizotinib	1	0.603181844150318	-0.1984854089839	0.550291214284957	6.07745136867816	-0.999999991236853	0.475564619045064	0.914994216793429	0.00722598317856249
SK-BR-3	Crizotinib	2	-Inf	-0.262419894630795	0.447041594211072	0	0.486668694629506	0.01	-2.22044604925031e-16	0.0947534820090956
SK-BR-3	Crizotinib	3	2.5294648195032	-0.0739567050073384	0.326107344669028	8.68159526590649	-0.999999989142946	0.890864792907897	0.971127184241683	0.000833639489813742
SK-BR-3	Dactolisib	1	-Inf	-0.0160620475759427	0.925089764632348	0	0.0807329649045529	0.01	-3.16635606623095e-12	0.109968831382894
SK-BR-3	Dactolisib	2	0.00872705618472282	-0.15862681135342	1.11832580367987	0.0106776229578688	-0.145496543160353	1.26615633427923	0.839143590855952	0.0258747843627172
SK-BR-3	Dactolisib	3	-Inf	0.0695268015701898	0.962684747567297	0	0.0471355170304716	0.01	0	1
SK-BR-3	Dasatinib	1	2.15398908691232	-0.326927936610275	0.346399145553194	3.48502772386986	-0.498743544581801	1.43797876504836	0.981179097551376	2.36157760014066e-09
SK-BR-3	Dasatinib	2	2.4585133513518	-0.439129695092267	0.353871806712058	6.8251808192916	-0.9999999357936	1.07595057923575	0.931304556532703	1.52981761558646e-06
SK-BR-3	Dasatinib	3	3.40213814983192	-0.245241559743628	0.265794905994188	9.33482960954315	-0.999999996902098	1.08843711667942	0.919465772631087	3.3876807979949e-06
SK-BR-3	Dovitinib	1	0.361379380690438	0.117249345677236	0.560499961388713	32.7457869241431	-0.999999948724203	0.243778446209844	0.904572152999706	0.00910647398311015
SK-BR-3	Dovitinib	2	0.641169953515202	0.11572932067797	0.512280983046983	31.649490610641	-0.99999890694341	0.281754312092145	0.941056576459967	0.00347432717861973
SK-BR-3	Dovitinib	3	0.385751587014257	0.199075134982987	0.523934022522031	0.215619834783932	0.19443524146612	0.846597956162213	0.976300215184348	0.00056167980030819
SK-BR-3	Enzastaurin	1	Inf	0.774876978329842	-0.0968749302687685	0	0.999998245764781	0.01	-0.312931610027718	0.45579066046112
SK-BR-3	Enzastaurin	2	Inf	1.00915005914611	-0.0524108053445775	0	0.999999997336778	0.01	-2.70434773138164	0.999999906727584
SK-BR-3	Enzastaurin	3	Inf	0.989377786635323	-0.0488461423686306	0	0.999999440581637	0.01	-0.732497119755639	0.990895821190456
SK-BR-3	Erlotinib	1	Inf	0.184874352233881	0.248249777241493	0	0.700000965962547	0.01	-8.71058780660405e-12	0.198125986396228
SK-BR-3	Erlotinib	2	7.29066327609122	0.0402655362482616	0.146107161237233	9.56067371101894	-0.780729285455783	3.46994803786807	0.880969206954598	0.0141683296930174
SK-BR-3	Erlotinib	3	7.20485762046136	0.272589929721822	0.161796807901259	14.1740625202946	-0.999993981147257	1.62357923967152	0.882979508608294	0.0136937954055563
SK-BR-3	Fedratinib	1	2.36566938401066	-0.15399386095404	0.300122891707568	5.3376258549983	-0.725195426515033	1.1014201590493	0.976013106018194	0.000575371082894294
SK-BR-3	Fedratinib	2	3.47069603349003	-0.309930388494533	0.267164793495031	6.87466011990238	-0.999999999693524	1.6073637326706	0.993081198158863	4.78698189169124e-05
SK-BR-3	Fedratinib	3	3.23350736661186	-0.132559769505689	0.265317333401873	8.38645098229368	-0.99999986124105	1.15273300476126	0.978683362855358	0.000454399019155449
SK-BR-3	Foretinib	1	0.123122321593182	-0.0474500568793158	0.798515321926185	0.124206888551897	-0.0224135540867844	4.99999963318949	0.991489759183585	7.2424198753418e-05
SK-BR-3	Foretinib	2	0.20924886412633	-0.219981804794221	0.787840659536021	0.22942916601319	-0.164552523331925	3.09010150398711	0.995726134109633	1.82659296488197e-05
SK-BR-3	Foretinib	3	0.266474344053738	-0.0220145039936231	0.63728859749018	0.265446361632425	0.00957016581207277	4.99999917266023	0.987317227384506	0.000160852721216354
SK-BR-3	GDC-0980	1	-Inf	-0.0211004418650991	0.992035370755101	0	0.0167831058555307	0.01	-6.66133814775094e-16	0.320195319297371
SK-BR-3	GDC-0980	2	0.0172650361029812	-0.253265160982753	1.11805103850874	0.0246990289107027	-0.226514547709112	1.04348157178323	0.984560352590156	0.000238382712140273
SK-BR-3	GDC-0980	3	0.0164683437488889	-0.0586106980465502	0.972063074375696	0.0169021298665567	-0.0178360477208414	1.34811678083314	0.945936037564036	0.0029229120342773
SK-BR-3	GSK 690693	1	Inf	0.640246422494559	0.418949702464304	0	0.588996966009012	0.01	-4.44089209850063e-16	1
SK-BR-3	GSK 690693	2	Inf	0.583434912447753	0.4344621959351	0	0.57049984927093	0.01	0	1
SK-BR-3	GSK 690693	3	Inf	0.61246242003021	0.394944971649039	0	0.609216823539031	0.01	-3.64153152077051e-14	1
SK-BR-3	GSK1059615	1	0.359735863487929	-0.389382306444615	0.706915519182756	0.552640095181676	-0.372405194566618	1.29652463472473	0.979888651519118	3.2900762114707e-09
SK-BR-3	GSK1059615	2	0.36514169378026	-0.571681795551407	0.787699656703774	0.69469238226402	-0.631499130804781	1.26976268170965	0.961523708336805	8.43268816996812e-08
SK-BR-3	GSK1059615	3	0.462287344004312	-0.360205590350655	0.656791626091374	0.735560838730317	-0.379221326579541	1.21527116697391	0.988485155443463	2.02437289154034e-10
SK-BR-3	GSK1904529A	1	Inf	1.02018644959777	0.0931184472238504	0	0.891188016697121	0.01	-2.44249065417534e-15	1
SK-BR-3	GSK1904529A	2	Inf	1.05979457810096	0.0250425374685551	0	0.966342288466543	0.01	-2.88328916298042e-10	1
SK-BR-3	GSK1904529A	3	Inf	1.02553280332114	0.0529485013653843	0	0.93734469682614	0.01	-2.22044604925031e-16	1
SK-BR-3	GW843682X	1	-Inf	-0.150126481908473	0.867199950802644	0	0.210052765324242	0.01	-1.31006316905768e-14	0.0555690535295088
SK-BR-3	GW843682X	2	0.14952170773865	-0.439129695092267	1.01477390212299	0.190560164357635	-0.414335734265115	2.48875904094305	0.99219003305922	6.09955836160525e-05
SK-BR-3	GW843682X	3	0.0894574735688635	-0.076100005557894	0.848763391219519	0.0892868322902976	0.00206015976469038	2.16244536749599	0.950436149468745	0.00245657527948451
SK-BR-3	Gefitinib	1	0.492455332374567	0.10290710489428	0.521604920943823	0.410439209882876	0.0649819023411623	0.764208881605964	0.982856369154183	0.000293904078577656
SK-BR-3	Gefitinib	2	0.618018261330253	-0.115587183450587	0.547352404588638	7.45046783937286	-0.999999999241066	0.441295868911328	0.970344560404088	0.000879445097626608
SK-BR-3	Gefitinib	3	1.79989156315571	0.16067021573342	0.390967430512994	10.5450957517998	-0.638862069196796	0.465614971444667	0.949637353479613	0.00253639616453749
SK-BR-3	Geldanamycin	1	-Inf	-0.487624580019375	1.0890732348416	0.10458889977753	-0.999999999438605	0.124515965807545	0.494529636157427	0.0329973062951233
SK-BR-3	Geldanamycin	2	-Inf	-0.610827556286236	1.2198592318083	0.0216336154376514	-0.99999993603	0.14393823112643	0.586752461887855	0.0120517849859636
SK-BR-3	Geldanamycin	3	-Inf	-0.315379758327919	1.02299437063839	0.410487148841284	-0.999999981762206	0.138811753967791	0.879585906339246	2.53155056131327e-05
SK-BR-3	HG-5-113-01	1	0.150436435217951	-0.15399386095404	0.814740824019624	0.183149324075717	-0.148020487026231	1.31791361579846	0.988183320898294	0.00013963390499272
SK-BR-3	HG-5-113-01	2	0.506377728995331	-0.288587507019033	0.634035618021229	0.90892879535221	-0.419460637897461	1.04136057508262	0.99614715100543	1.48444453749175e-05
SK-BR-3	HG-5-113-01	3	0.516758196111652	-0.0599995740698251	0.575310031163098	0.534826514806606	-0.0549753864442933	3.03531183851838	0.991464529061263	7.28542641460495e-05
SK-BR-3	HG-5-88-01	1	Inf	0.112481247257534	0.410376703476968	0	0.548749100841194	0.01	0	0.197594862515273
SK-BR-3	HG-5-88-01	2	-Inf	-0.00432518628751211	0.485924346699782	0	0.461817833297537	0.01	-1.27742261213371e-12	0.513518994992339
SK-BR-3	HG-5-88-01	3	Inf	0.29346956019195	0.272506788091218	0	0.685204703293856	0.01	-3.20388160446328e-12	0.534651632418427
SK-BR-3	HG-6-64-01	1	1.83794226630623	-0.369545127611068	0.364962378643668	5.09093979796066	-0.999999999974617	1.07832274328045	0.967324704648166	0.00106767492632953
SK-BR-3	HG-6-64-01	2	2.09646443366844	-0.514832819879234	0.306818548359417	4.60456417064652	-0.999999979829384	1.39631199764061	0.949406358719809	0.00255971653798859
SK-BR-3	HG-6-64-01	3	1.80555725035318	-0.470079452535927	0.424365593489379	4.95591906642647	-0.999999999903949	1.08804372482002	0.936500562138615	0.00403217860871197
SK-BR-3	Imatinib	1	Inf	1.00547324483859	-0.0773819886316821	0	0.999999998975399	0.01	-1.13192890849963	1
SK-BR-3	Imatinib	2	Inf	0.948181575358055	-0.0247200190291736	0	0.999999908376604	0.01	-0.255540279609127	0.663732476685688
SK-BR-3	Imatinib	3	Inf	1.02734951110594	-0.0960146888836531	0	0.999999461421781	0.01	-7.69585051213829	0.9999787933097
SK-BR-3	JNK-9L	1	0.140411019622335	-0.145216009056306	0.738891048131546	1.45142387212941	-0.741932561055617	0.389521598115748	0.915503905449384	0.00713958999430664
SK-BR-3	JNK-9L	2	0.495486542225126	-0.343350004598837	0.666179890211829	0.967453940201613	-0.503816963919191	1.04159035444569	0.92661118717946	0.00538591784720821
SK-BR-3	JNK-9L	3	0.476662920452917	-0.111632376214845	0.611855553002155	0.850309635082677	-0.316024441033692	0.84630932682366	0.909602080637685	0.00817178382503569
SK-BR-3	JW-7-24-1	1	0.522379849527094	-0.216456923182117	0.554690425198425	7.49742246864703	-0.999999998270695	0.412404451634892	0.856416139472287	0.0206163250040416
SK-BR-3	JW-7-24-1	2	0.413311935927065	-0.363974986475713	0.603082697732161	4.65234614503629	-0.999999990894238	0.453798689382815	0.838033556261765	0.0262331288972109
SK-BR-3	JW-7-24-1	3	0.712606948787059	-0.0894511299601015	0.509161264895285	10.4295044525342	-0.99999974981577	0.40940072582157	0.891787538277793	0.0117099368719705
SK-BR-3	KIN001-043	1	4.15267981197809	0.12554236254726	0.249690041725549	16.6500384801404	-0.999999943487067	0.79113196033953	0.881724653037206	0.0139890576991694
SK-BR-3	KIN001-043	2	2.89343155827468	0.136124696429299	0.309739095767123	18.9098062764475	-0.999999953107504	0.585228180601963	0.948778042203269	0.00262368896052922
SK-BR-3	KIN001-043	3	7.62089735047047	0.393859369092147	0.230769050467661	82.0704272972649	-0.999999809113883	0.462245858412462	0.809186449617477	0.0364098110095837
SK-BR-3	LDN-193189	1	2.03498539386241	-0.446973282634465	0.324618028544054	2.3318196212968	-0.448363720533256	4.70129781211299	0.979604108437163	0.000415992392643005
SK-BR-3	LDN-193189	2	2.81481365724527	-0.638247856944226	0.302449002043088	3.3221793703659	-0.645083436961906	4.99999987144365	0.996939528319015	9.36648691007846e-06
SK-BR-3	LDN-193189	3	2.15641750728569	-0.438270450855729	0.362250735401047	2.45256115085251	-0.439722008326895	4.90327653122983	0.981622319425	0.000337739143316695
SK-BR-3	Lapatinib	1	-Inf	0.0341305168647992	0.958402904532882	0	0.048281521516475	0.01	0	1
SK-BR-3	Lapatinib	2	-Inf	-0.136381689896863	1.09635775906992	0	-0.0781533569959741	0.01	-2.22044604925031e-16	1
SK-BR-3	Lapatinib	3	-Inf	0.117712263988783	0.910599244757386	0	0.0980902160766615	0.01	0	1
SK-BR-3	Linifanib	1	8.6668486679841	0.187217511044499	-0.0503245767569791	10.7965114879199	-0.999965234563789	4.99999999999998	0.849349309315422	0.0226956305654115
SK-BR-3	Linifanib	2	8.66628235377928	0.194050924784903	0.0423205573105481	10.7075724725143	-0.939663334727055	4.99999999999998	0.979788666800985	0.000408497989681567
SK-BR-3	Linifanib	3	9.15535868539453	0.316456890932479	-0.0268023556331916	11.4049234752287	-0.999874992844409	4.99999999999998	0.883187703014592	0.0136451127270071
SK-BR-3	Linsitinib	1	Inf	0.467198077029684	0.367621409426336	0	0.608874529696655	0.01	-2.66453525910038e-15	0.917832940093683
SK-BR-3	Linsitinib	2	Inf	0.515770587826794	0.280659582944998	0	0.690109834324284	0.01	-1.30122579378167e-11	0.851313332933987
SK-BR-3	Linsitinib	3	67.6030509752706	0.634826789146209	0.195241416168766	999.048898410048	-0.527933209043869	0.267603813562061	0.95091718760585	0.00240912247251912
SK-BR-3	Luminespib	1	-Inf	0.0244200213327386	0.916299853985005	0	0.0775502943918585	0.01	0	1
SK-BR-3	Luminespib	2	-Inf	-0.117822751610007	1.11224430059028	0	-0.114659229399755	0.01	0	1
SK-BR-3	Luminespib	3	-Inf	0.0742360917804006	0.917483204711764	0	0.0837307598215816	0.01	-2.57465160302672e-11	1
SK-BR-3	MK2206	1	0.75230947203325	-0.0704162762260714	0.517693025962926	9.41563094603463	-0.999999981211947	0.434753282138588	0.957985821593808	0.0017651911871428
SK-BR-3	MK2206	2	0.292283537938356	-0.0759451785747014	0.621322807524855	8.72802947268158	-0.999999990366848	0.323447508349071	0.957959529887399	0.00176740112728846
SK-BR-3	MK2206	3	0.356362388971174	-0.0478554000333767	0.572813350740431	15.8192580592027	-0.99999992938211	0.289639349220905	0.89014626743296	0.0120678425589106
SK-BR-3	Mitoxantrone	1	-Inf	-0.535028124648919	1.08670264293114	0.182830183108709	-0.999999999224212	0.179851757062638	0.693351068592774	0.0027114854486302
SK-BR-3	Mitoxantrone	2	-Inf	-0.861104757316114	1.40348617198462	0.00561909911126515	-0.999999999855708	0.1978616160988	0.628400064939069	0.0070856247251031
SK-BR-3	Mitoxantrone	3	0.00439300561239434	-0.819051185570504	1.14846122850865	0.176749946398163	-0.999999999930725	0.297346371903315	0.745304426769296	0.00107178329455115
SK-BR-3	Momelotinib	1	0.893403248535717	0.0264043670703447	0.474662385768141	21.7081663153077	-0.999999999853805	0.34434876756051	0.863933005184241	0.0185142270781919
SK-BR-3	Momelotinib	2	2.68368199947918	0.0782794351571969	0.333650369709564	18.2577868647168	-0.999999996493595	0.572969217640457	0.885637606302343	0.0130787570922577
SK-BR-3	Momelotinib	3	3.78385754148263	0.100130479139699	0.24501289803911	12.8300569315216	-0.999999994781171	0.899730013082275	0.997191176625006	7.88948875196649e-06
SK-BR-3	NU7441	1	2.83646432018047	0.139310807889632	0.286194294332747	7.02439949567884	-0.4803437527747	0.742470068013431	0.936284435985446	0.00405967309766786
SK-BR-3	NU7441	2	4.75209657670854	0.285154988613468	0.244165276669772	29.7735560006027	-0.999998785010082	0.598687028434153	0.942450682963795	0.00331192389133361
SK-BR-3	NU7441	3	5.28828527570315	0.171666989902975	0.192011836348523	13.7967855571322	-0.999999995498358	1.14565089493362	0.978773049684272	0.000450583419706385
SK-BR-3	NVP-AEW541	1	7.99042478539921	-0.0125405951605417	0.00621871405726323	9.95377147802735	-0.999888566442069	4.99999999999998	0.929976964520914	0.00490322549764355
SK-BR-3	NVP-AEW541	2	8.77366482146059	0.330687655680466	0.092953327041909	11.3022103490134	-0.684313054407595	3.40506020565022	0.974963370297471	0.000626832826861601
SK-BR-3	NVP-AEW541	3	8.62514177876959	0.412509681189737	0.144492233422002	20.8188835954702	-0.999999999999978	1.24675263471275	0.880454414970749	0.0142911468999453
SK-BR-3	NVP-TAE684	1	1.0398594635364	-0.278218807435789	0.505659862615713	2.92333824630383	-0.735530575091196	0.875205222696318	0.923994731926278	0.00577680077494347
SK-BR-3	NVP-TAE684	2	1.88262793627933	-0.152464832643317	0.381134659511862	2.17164829476684	-0.190510683758978	2.26038557649688	0.915914184784456	0.00707042432046256
SK-BR-3	NVP-TAE684	3	2.7164554279046	-0.261335226960842	0.294900987895897	6.60848209978731	-0.999998493768379	1.23574692598666	0.997336050582741	7.09662649767129e-06
SK-BR-3	Neratinib	1	-Inf	-0.206075539412988	1.06702992858251	0	-0.0784507316897317	0.01	-2.22044604925031e-16	1
SK-BR-3	Neratinib	2	-Inf	-0.411177179864151	1.3649324333798	0.000400000015011179	-0.400214085243798	0.560934409910654	0.849073150146639	0.022778914006659
SK-BR-3	Neratinib	3	-Inf	-0.0256369026062779	0.977926887326565	0	0.0212532495771346	0.01	-4.44089209850063e-16	1
SK-BR-3	Nilotinib	1	8.88856517112271	0.253933537642181	0.0198390004270092	10.9607138852545	-0.925626978522676	4.99999999999998	0.95616391045692	0.00192160274640629
SK-BR-3	Nilotinib	2	8.35057556363743	0.0970327502225605	-0.0283259758305494	10.4022620228881	-0.999777721722024	4.99999999999998	0.896143334039019	0.0107862070645141
SK-BR-3	Nilotinib	3	8.99082232142685	0.274520394742203	-0.0649841894364949	11.2001259005847	-0.999986849902791	4.99999999999998	0.818636231322089	0.0328777259633733
SK-BR-3	Nintedanib	1	3.32156347460855	-0.271342671030359	0.242939661408757	6.99529607606231	-0.999999653053159	1.47503841550842	0.988081104824858	0.000142060062195526
SK-BR-3	Nintedanib	2	7.52487779535621	0.447392745988357	0.144418123431682	3.95108646627354	0.267066028274685	1.18569487942793	0.942968944768693	0.00325254126072239
SK-BR-3	Nintedanib	3	4.65121023254092	-0.0232996513223276	0.205832807358156	9.91838397038489	-0.999999993322533	1.45076801004122	0.972122862057685	0.000777134819854863
SK-BR-3	OSI-027	1	0.0940322468223606	0.0892581612231274	0.71479148421895	0.0787925390711615	0.153398518113864	2.0723535574218	0.983067183826333	0.000286720263571238
SK-BR-3	OSI-027	2	0.0854302731637551	-0.153562419207392	0.911866534976263	0.0965709462235766	-0.12130264974605	1.7720249414408	0.997631666174766	5.60900510770956e-06
SK-BR-3	OSI-027	3	0.0552591877730648	0.113023177476949	0.78860685897892	0.0468359087788347	0.128131817393732	1.79018456183893	0.991616502726845	7.02830265287835e-05
SK-BR-3	Omipalisib	1	-Inf	-0.396022367551706	1.12749924332768	0.0939006014554966	-0.999999825111067	0.145986324415469	0.904643206629011	0.00909291804199741
SK-BR-3	Omipalisib	2	-Inf	-0.692585004394763	1.43667319854182	0.00464170215202873	-0.99999999998658	0.198502057049287	0.964541407397656	0.00125731178933897
SK-BR-3	Omipalisib	3	-Inf	-0.269457751419488	1.11380716545089	0.0717178127583386	-0.999999908993846	0.109148614960887	0.952171681118664	0.00228754808701481
SK-BR-3	PD0325901	1	2.83866239624771	0.123019256078941	0.282409007690649	4.63193164493164	-0.287511601578821	0.927761313686002	0.964028393600036	6.02281000627869e-08
SK-BR-3	PD0325901	2	2.7256350198241	-0.00802051163817541	0.313454721122125	5.777754438428	-0.466106700010715	0.876686016802593	0.954693311192992	1.90902500474266e-07
SK-BR-3	PD0325901	3	3.86589586664686	0.323037730118688	0.262540014717993	2.25063026963088	0.189557846568057	0.881008063909959	0.959957310265638	1.02947596225533e-07
SK-BR-3	PD173074	1	Inf	0.252792059171517	-0.141150942660518	0	0.999998129829852	0.01	-0.044310230525652	0.125155133484927
SK-BR-3	PD173074	2	8.0209627321162	-0.00324372930262695	0.0480365273582488	9.99192038357466	-0.999968904176549	4.99999915553924	0.979582752401607	0.000416863999494144
SK-BR-3	PD173074	3	9.42016360246829	0.379560491232825	0.017056132009249	11.7318891402783	-0.998019718235982	4.99999999999998	0.954517680981367	0.00206864134331264
SK-BR-3	PD184352	1	Inf	0.575932837952654	0.033116914354007	4.65772822013119	0.56642089533063	4.96861991687368	0.89609131816035	0.0107970141616535
SK-BR-3	PD184352	2	12.7432274442796	0.577277113921443	0.0368832775497742	7.77191448883713	0.345414428903607	2.37391234601907	0.955108208340317	0.00201527295841641
SK-BR-3	PD184352	3	11.2142569203465	0.679342348987134	-0.0245204571918689	13.6278919149448	-0.825137360253387	4.99999999999998	0.835981590147419	0.026902038769237
SK-BR-3	PF431396	1	0.186615556404987	-0.046940917754362	0.727104008022378	0.197338000765226	-0.0431133981234343	1.48047190624595	0.964155973524046	0.00128479423400885
SK-BR-3	PF431396	2	0.231469853111063	-0.350450272099866	0.759459940685691	0.331414296442518	-0.271585901499798	1.20873841220156	0.973587472092669	0.000697621630455503
