Cell HMS LINCS ID	Cell Name	Small Molecule HMS LINCS ID	Small Molecule Name	concentration	Small Mol Conc Unit	Replicate	Seeding Density	cell_count__time0	cell_count	cell_count__ctrl
50058	MDA-MB-231	10236-999-2	17-AAG	0.1	uM	10	312.5	120.45	653.33	523.75
50058	MDA-MB-231	10236-999-2	17-AAG	0.31623	uM	10	312.5	120.45	548.33	523.75
50058	MDA-MB-231	10236-999-2	17-AAG	1.0	uM	10	312.5	120.45	336.0	523.75
50058	MDA-MB-231	10236-999-2	17-AAG	3.1623	uM	10	312.5	120.45	135.67	523.75
50058	MDA-MB-231	10236-999-2	17-AAG	10.0	uM	10	312.5	120.45	128.33	523.75
50058	MDA-MB-231	10097-101-1	Erlotinib	0.0033113	uM	10	312.5	120.45	622.0	523.75
50058	MDA-MB-231	10097-101-1	Erlotinib	0.01	uM	10	312.5	120.45	698.33	523.75
50058	MDA-MB-231	10097-101-1	Erlotinib	0.031623	uM	10	312.5	120.45	632.0	523.75
50058	MDA-MB-231	10097-101-1	Erlotinib	0.1	uM	10	312.5	120.45	663.0	523.75
50058	MDA-MB-231	10097-101-1	Erlotinib	0.31623	uM	10	312.5	120.45	604.33	523.75
50058	MDA-MB-231	10097-101-1	Erlotinib	1.0	uM	10	312.5	120.45	588.67	523.75
50058	MDA-MB-231	10097-101-1	Erlotinib	3.1623	uM	10	312.5	120.45	573.0	523.75
50058	MDA-MB-231	10097-101-1	Erlotinib	10.0	uM	10	312.5	120.45	565.0	523.75
50058	MDA-MB-231	10097-101-1	Erlotinib	19.9526	uM	10	312.5	120.45	454.67	523.75
50058	MDA-MB-231	10051-104-1	Lapatinib	0.0016596	uM	10	312.5	120.45	619.67	523.75
50058	MDA-MB-231	10051-104-1	Lapatinib	0.0033113	uM	10	312.5	120.45	575.67	523.75
50058	MDA-MB-231	10051-104-1	Lapatinib	0.01	uM	10	312.5	120.45	636.33	523.75
50058	MDA-MB-231	10051-104-1	Lapatinib	0.031623	uM	10	312.5	120.45	730.67	523.75
50058	MDA-MB-231	10051-104-1	Lapatinib	0.1	uM	10	312.5	120.45	733.67	523.75
50058	MDA-MB-231	10051-104-1	Lapatinib	0.31623	uM	10	312.5	120.45	731.0	523.75
50058	MDA-MB-231	10051-104-1	Lapatinib	1.0	uM	10	312.5	120.45	690.67	523.75
50058	MDA-MB-231	10051-104-1	Lapatinib	3.1623	uM	10	312.5	120.45	651.0	523.75
50058	MDA-MB-231	10051-104-1	Lapatinib	10.0	uM	10	312.5	120.45	351.33	523.75
50058	MDA-MB-231	10146-101-3	Omipalisib	0.0016596	uM	10	312.5	120.45	656.0	586.83
50058	MDA-MB-231	10146-101-3	Omipalisib	0.0033113	uM	10	312.5	120.45	608.0	586.83
50058	MDA-MB-231	10146-101-3	Omipalisib	0.01	uM	10	312.5	120.45	500.0	586.83
50058	MDA-MB-231	10146-101-3	Omipalisib	0.031623	uM	10	312.5	120.45	365.0	586.83
50058	MDA-MB-231	10146-101-3	Omipalisib	0.1	uM	10	312.5	120.45	260.33	586.83
50058	MDA-MB-231	10146-101-3	Omipalisib	0.31623	uM	10	312.5	120.45	181.0	586.83
50058	MDA-MB-231	10146-101-3	Omipalisib	1.0	uM	10	312.5	120.45	134.0	586.83
50058	MDA-MB-231	10146-101-3	Omipalisib	3.1623	uM	10	312.5	120.45	141.33	586.83
50058	MDA-MB-231	10146-101-3	Omipalisib	10.0	uM	10	312.5	120.45	120.67	586.83
50058	MDA-MB-231	10099-101-1	Nilotinib	0.0033113	uM	10	312.5	120.45	674.33	586.83
50058	MDA-MB-231	10099-101-1	Nilotinib	0.01	uM	10	312.5	120.45	611.67	586.83
50058	MDA-MB-231	10099-101-1	Nilotinib	0.031623	uM	10	312.5	120.45	658.33	586.83
50058	MDA-MB-231	10099-101-1	Nilotinib	0.1	uM	10	312.5	120.45	496.0	586.83
50058	MDA-MB-231	10099-101-1	Nilotinib	0.31623	uM	10	312.5	120.45	583.0	586.83
50058	MDA-MB-231	10099-101-1	Nilotinib	1.0	uM	10	312.5	120.45	574.67	586.83
50058	MDA-MB-231	10099-101-1	Nilotinib	3.1623	uM	10	312.5	120.45	555.33	586.83
50058	MDA-MB-231	10099-101-1	Nilotinib	10.0	uM	10	312.5	120.45	488.67	586.83
50058	MDA-MB-231	10099-101-1	Nilotinib	19.9526	uM	10	312.5	120.45	939.33	586.83
50058	MDA-MB-231	10102-999-6	Taxol	1.6596e-4	uM	10	312.5	120.45	631.33	586.83
50058	MDA-MB-231	10102-999-6	Taxol	3.3113e-4	uM	10	312.5	120.45	564.67	586.83
50058	MDA-MB-231	10102-999-6	Taxol	0.001	uM	10	312.5	120.45	435.0	586.83
50058	MDA-MB-231	10102-999-6	Taxol	0.0031623	uM	10	312.5	120.45	256.33	586.83
50058	MDA-MB-231	10102-999-6	Taxol	0.01	uM	10	312.5	120.45	213.0	586.83
50058	MDA-MB-231	10102-999-6	Taxol	0.031623	uM	10	312.5	120.45	154.67	586.83
50058	MDA-MB-231	10102-999-6	Taxol	0.1	uM	10	312.5	120.45	145.67	586.83
50058	MDA-MB-231	10102-999-6	Taxol	0.31623	uM	10	312.5	120.45	150.0	586.83
50058	MDA-MB-231	10102-999-6	Taxol	1.0	uM	10	312.5	120.45	156.33	586.83
50058	MDA-MB-231	10135-101-1	Linsitinib	0.0033113	uM	10	312.5	120.45	759.33	523.75
50058	MDA-MB-231	10135-101-1	Linsitinib	0.01	uM	10	312.5	120.45	516.33	523.75
50058	MDA-MB-231	10135-101-1	Linsitinib	0.031623	uM	10	312.5	120.45	659.0	523.75
50058	MDA-MB-231	10135-101-1	Linsitinib	0.1	uM	10	312.5	120.45	778.0	523.75
50058	MDA-MB-231	10135-101-1	Linsitinib	0.31623	uM	10	312.5	120.45	597.33	523.75
50058	MDA-MB-231	10135-101-1	Linsitinib	1.0	uM	10	312.5	120.45	610.33	523.75
50058	MDA-MB-231	10135-101-1	Linsitinib	3.1623	uM	10	312.5	120.45	594.0	523.75
50058	MDA-MB-231	10135-101-1	Linsitinib	10.0	uM	10	312.5	120.45	414.33	523.75
50058	MDA-MB-231	10135-101-1	Linsitinib	19.9526	uM	10	312.5	120.45	197.67	523.75
50058	MDA-MB-231	10071-101-1	Palbociclib	0.0033113	uM	10	312.5	120.45	742.33	586.83
50058	MDA-MB-231	10071-101-1	Palbociclib	0.01	uM	10	312.5	120.45	616.0	586.83
50058	MDA-MB-231	10071-101-1	Palbociclib	0.031623	uM	10	312.5	120.45	548.33	586.83
50058	MDA-MB-231	10071-101-1	Palbociclib	0.1	uM	10	312.5	120.45	548.33	586.83
50058	MDA-MB-231	10071-101-1	Palbociclib	0.31623	uM	10	312.5	120.45	417.33	586.83
50058	MDA-MB-231	10071-101-1	Palbociclib	1.0	uM	10	312.5	120.45	257.33	586.83
50058	MDA-MB-231	10071-101-1	Palbociclib	3.1623	uM	10	312.5	120.45	202.67	586.83
50058	MDA-MB-231	10071-101-1	Palbociclib	10.0	uM	10	312.5	120.45	183.67	586.83
50058	MDA-MB-231	10071-101-1	Palbociclib	19.9526	uM	10	312.5	120.45	218.67	586.83
50058	MDA-MB-231	10236-999-2	17-AAG	0.0016596	uM	10	625.0	241.23	1258.67	1138.92
50058	MDA-MB-231	10236-999-2	17-AAG	0.0033113	uM	10	625.0	241.23	1203.67	1138.92
50058	MDA-MB-231	10236-999-2	17-AAG	0.01	uM	10	625.0	241.23	1333.0	1138.92
50058	MDA-MB-231	10236-999-2	17-AAG	0.031623	uM	10	625.0	241.23	1306.67	1138.92
50058	MDA-MB-231	10236-999-2	17-AAG	0.1	uM	10	625.0	241.23	1212.0	1138.92
50058	MDA-MB-231	10236-999-2	17-AAG	0.31623	uM	10	625.0	241.23	1189.33	1138.92
50058	MDA-MB-231	10236-999-2	17-AAG	1.0	uM	10	625.0	241.23	675.33	1138.92
50058	MDA-MB-231	10236-999-2	17-AAG	3.1623	uM	10	625.0	241.23	323.0	1138.92
50058	MDA-MB-231	10236-999-2	17-AAG	10.0	uM	10	625.0	241.23	260.67	1138.92
50058	MDA-MB-231	10097-101-1	Erlotinib	0.0033113	uM	10	625.0	241.23	1175.0	1138.92
50058	MDA-MB-231	10097-101-1	Erlotinib	0.01	uM	10	625.0	241.23	1214.67	1138.92
50058	MDA-MB-231	10097-101-1	Erlotinib	0.031623	uM	10	625.0	241.23	1165.33	1138.92
50058	MDA-MB-231	10097-101-1	Erlotinib	0.1	uM	10	625.0	241.23	1239.33	1138.92
50058	MDA-MB-231	10097-101-1	Erlotinib	0.31623	uM	10	625.0	241.23	1325.67	1138.92
50058	MDA-MB-231	10097-101-1	Erlotinib	1.0	uM	10	625.0	241.23	1202.0	1138.92
50058	MDA-MB-231	10097-101-1	Erlotinib	3.1623	uM	10	625.0	241.23	1266.33	1138.92
50058	MDA-MB-231	10097-101-1	Erlotinib	10.0	uM	10	625.0	241.23	1007.0	1138.92
50058	MDA-MB-231	10097-101-1	Erlotinib	19.9526	uM	10	625.0	241.23	826.33	1138.92
50058	MDA-MB-231	10051-104-1	Lapatinib	0.0016596	uM	10	625.0	241.23	1353.67	1138.92
50058	MDA-MB-231	10051-104-1	Lapatinib	0.0033113	uM	10	625.0	241.23	1253.67	1138.92
50058	MDA-MB-231	10051-104-1	Lapatinib	0.01	uM	10	625.0	241.23	1231.67	1138.92
50058	MDA-MB-231	10051-104-1	Lapatinib	0.031623	uM	10	625.0	241.23	1294.33	1138.92
50058	MDA-MB-231	10051-104-1	Lapatinib	0.1	uM	10	625.0	241.23	1257.33	1138.92
50058	MDA-MB-231	10051-104-1	Lapatinib	0.31623	uM	10	625.0	241.23	1517.67	1138.92
50058	MDA-MB-231	10051-104-1	Lapatinib	1.0	uM	10	625.0	241.23	1338.33	1138.92
50058	MDA-MB-231	10051-104-1	Lapatinib	3.1623	uM	10	625.0	241.23	1193.33	1138.92
50058	MDA-MB-231	10051-104-1	Lapatinib	10.0	uM	10	625.0	241.23	681.67	1138.92
50058	MDA-MB-231	10146-101-3	Omipalisib	0.0016596	uM	10	625.0	241.23	1194.33	1226.0
50058	MDA-MB-231	10146-101-3	Omipalisib	0.0033113	uM	10	625.0	241.23	1091.0	1226.0
50058	MDA-MB-231	10146-101-3	Omipalisib	0.01	uM	10	625.0	241.23	954.33	1226.0
50058	MDA-MB-231	10146-101-3	Omipalisib	0.031623	uM	10	625.0	241.23	773.0	1226.0
50058	MDA-MB-231	10146-101-3	Omipalisib	0.1	uM	10	625.0	241.23	525.0	1226.0
50058	MDA-MB-231	10146-101-3	Omipalisib	0.31623	uM	10	625.0	241.23	412.67	1226.0
50058	MDA-MB-231	10146-101-3	Omipalisib	1.0	uM	10	625.0	241.23	309.33	1226.0
50058	MDA-MB-231	10146-101-3	Omipalisib	3.1623	uM	10	625.0	241.23	313.0	1226.0
50058	MDA-MB-231	10146-101-3	Omipalisib	10.0	uM	10	625.0	241.23	247.33	1226.0
50058	MDA-MB-231	10099-101-1	Nilotinib	0.0033113	uM	10	625.0	241.23	1364.0	1226.0
50058	MDA-MB-231	10099-101-1	Nilotinib	0.01	uM	10	625.0	241.23	1389.0	1226.0
50058	MDA-MB-231	10099-101-1	Nilotinib	0.031623	uM	10	625.0	241.23	1283.67	1226.0
50058	MDA-MB-231	10099-101-1	Nilotinib	0.1	uM	10	625.0	241.23	1185.67	1226.0
50058	MDA-MB-231	10099-101-1	Nilotinib	0.31623	uM	10	625.0	241.23	1373.67	1226.0
50058	MDA-MB-231	10099-101-1	Nilotinib	1.0	uM	10	625.0	241.23	1308.33	1226.0
50058	MDA-MB-231	10099-101-1	Nilotinib	3.1623	uM	10	625.0	241.23	1208.0	1226.0
50058	MDA-MB-231	10099-101-1	Nilotinib	10.0	uM	10	625.0	241.23	633.0	1226.0
50058	MDA-MB-231	10099-101-1	Nilotinib	19.9526	uM	10	625.0	241.23	992.0	1226.0
50058	MDA-MB-231	10102-999-6	Taxol	1.6596e-4	uM	10	625.0	241.23	1190.33	1226.0
50058	MDA-MB-231	10102-999-6	Taxol	3.3113e-4	uM	10	625.0	241.23	1099.67	1226.0
50058	MDA-MB-231	10102-999-6	Taxol	0.001	uM	10	625.0	241.23	1032.67	1226.0
50058	MDA-MB-231	10102-999-6	Taxol	0.0031623	uM	10	625.0	241.23	614.0	1226.0
50058	MDA-MB-231	10102-999-6	Taxol	0.01	uM	10	625.0	241.23	389.0	1226.0
50058	MDA-MB-231	10102-999-6	Taxol	0.031623	uM	10	625.0	241.23	340.67	1226.0
50058	MDA-MB-231	10102-999-6	Taxol	0.1	uM	10	625.0	241.23	324.0	1226.0
50058	MDA-MB-231	10102-999-6	Taxol	0.31623	uM	10	625.0	241.23	285.67	1226.0
50058	MDA-MB-231	10102-999-6	Taxol	1.0	uM	10	625.0	241.23	276.33	1226.0
50058	MDA-MB-231	10135-101-1	Linsitinib	0.0033113	uM	10	625.0	241.23	1295.67	1138.92
50058	MDA-MB-231	10135-101-1	Linsitinib	0.01	uM	10	625.0	241.23	1126.0	1138.92
50058	MDA-MB-231	10135-101-1	Linsitinib	0.031623	uM	10	625.0	241.23	1240.33	1138.92
50058	MDA-MB-231	10135-101-1	Linsitinib	0.1	uM	10	625.0	241.23	1317.67	1138.92
50058	MDA-MB-231	10135-101-1	Linsitinib	0.31623	uM	10	625.0	241.23	1221.67	1138.92
50058	MDA-MB-231	10135-101-1	Linsitinib	1.0	uM	10	625.0	241.23	1136.0	1138.92
50058	MDA-MB-231	10135-101-1	Linsitinib	3.1623	uM	10	625.0	241.23	1037.33	1138.92
50058	MDA-MB-231	10135-101-1	Linsitinib	10.0	uM	10	625.0	241.23	877.0	1138.92
50058	MDA-MB-231	10135-101-1	Linsitinib	19.9526	uM	10	625.0	241.23	515.0	1138.92
50058	MDA-MB-231	10071-101-1	Palbociclib	0.0033113	uM	10	625.0	241.23	1242.0	1226.0
50058	MDA-MB-231	10071-101-1	Palbociclib	0.01	uM	10	625.0	241.23	1233.67	1226.0
50058	MDA-MB-231	10071-101-1	Palbociclib	0.031623	uM	10	625.0	241.23	1206.0	1226.0
50058	MDA-MB-231	10071-101-1	Palbociclib	0.1	uM	10	625.0	241.23	1037.67	1226.0
50058	MDA-MB-231	10071-101-1	Palbociclib	0.31623	uM	10	625.0	241.23	824.67	1226.0
50058	MDA-MB-231	10071-101-1	Palbociclib	1.0	uM	10	625.0	241.23	568.33	1226.0
50058	MDA-MB-231	10071-101-1	Palbociclib	3.1623	uM	10	625.0	241.23	477.0	1226.0
50058	MDA-MB-231	10071-101-1	Palbociclib	10.0	uM	10	625.0	241.23	401.33	1226.0
50058	MDA-MB-231	10071-101-1	Palbociclib	19.9526	uM	10	625.0	241.23	412.67	1226.0
50058	MDA-MB-231	10236-999-2	17-AAG	0.0016596	uM	10	1250.0	520.59	2841.33	2644.17
50058	MDA-MB-231	10236-999-2	17-AAG	0.0033113	uM	10	1250.0	520.59	2904.0	2644.17
50058	MDA-MB-231	10236-999-2	17-AAG	0.01	uM	10	1250.0	520.59	3092.33	2644.17
50058	MDA-MB-231	10236-999-2	17-AAG	0.031623	uM	10	1250.0	520.59	2912.33	2644.17
50058	MDA-MB-231	10236-999-2	17-AAG	0.1	uM	10	1250.0	520.59	2700.33	2644.17
50058	MDA-MB-231	10236-999-2	17-AAG	0.31623	uM	10	1250.0	520.59	2849.67	2644.17
50058	MDA-MB-231	10236-999-2	17-AAG	1.0	uM	10	1250.0	520.59	1982.0	2644.17
50058	MDA-MB-231	10236-999-2	17-AAG	3.1623	uM	10	1250.0	520.59	801.0	2644.17
50058	MDA-MB-231	10236-999-2	17-AAG	10.0	uM	10	1250.0	520.59	635.0	2644.17
50058	MDA-MB-231	10097-101-1	Erlotinib	0.0033113	uM	10	1250.0	520.59	2868.67	2644.17
50058	MDA-MB-231	10097-101-1	Erlotinib	0.01	uM	10	1250.0	520.59	2951.67	2644.17
50058	MDA-MB-231	10097-101-1	Erlotinib	0.031623	uM	10	1250.0	520.59	2895.67	2644.17
50058	MDA-MB-231	10097-101-1	Erlotinib	0.1	uM	10	1250.0	520.59	2892.67	2644.17
50058	MDA-MB-231	10097-101-1	Erlotinib	0.31623	uM	10	1250.0	520.59	2822.0	2644.17
50058	MDA-MB-231	10097-101-1	Erlotinib	1.0	uM	10	1250.0	520.59	2734.67	2644.17
50058	MDA-MB-231	10097-101-1	Erlotinib	3.1623	uM	10	1250.0	520.59	2854.67	2644.17
50058	MDA-MB-231	10097-101-1	Erlotinib	10.0	uM	10	1250.0	520.59	2548.67	2644.17
50058	MDA-MB-231	10097-101-1	Erlotinib	19.9526	uM	10	1250.0	520.59	1886.0	2644.17
50058	MDA-MB-231	10051-104-1	Lapatinib	0.0016596	uM	10	1250.0	520.59	3027.0	2644.17
50058	MDA-MB-231	10051-104-1	Lapatinib	0.0033113	uM	10	1250.0	520.59	2840.67	2644.17
50058	MDA-MB-231	10051-104-1	Lapatinib	0.01	uM	10	1250.0	520.59	2662.33	2644.17
50058	MDA-MB-231	10051-104-1	Lapatinib	0.031623	uM	10	1250.0	520.59	2936.0	2644.17
50058	MDA-MB-231	10051-104-1	Lapatinib	0.1	uM	10	1250.0	520.59	2837.0	2644.17
50058	MDA-MB-231	10051-104-1	Lapatinib	0.31623	uM	10	1250.0	520.59	2903.67	2644.17
50058	MDA-MB-231	10051-104-1	Lapatinib	1.0	uM	10	1250.0	520.59	2966.33	2644.17
50058	MDA-MB-231	10051-104-1	Lapatinib	3.1623	uM	10	1250.0	520.59	3136.33	2644.17
50058	MDA-MB-231	10051-104-1	Lapatinib	10.0	uM	10	1250.0	520.59	2100.67	2644.17
50058	MDA-MB-231	10146-101-3	Omipalisib	0.0016596	uM	10	1250.0	520.59	2213.0	2316.17
50058	MDA-MB-231	10146-101-3	Omipalisib	0.0033113	uM	10	1250.0	520.59	2109.67	2316.17
50058	MDA-MB-231	10146-101-3	Omipalisib	0.01	uM	10	1250.0	520.59	1855.33	2316.17
50058	MDA-MB-231	10146-101-3	Omipalisib	0.031623	uM	10	1250.0	520.59	1482.33	2316.17
50058	MDA-MB-231	10146-101-3	Omipalisib	0.1	uM	10	1250.0	520.59	1126.0	2316.17
50058	MDA-MB-231	10146-101-3	Omipalisib	0.31623	uM	10	1250.0	520.59	901.33	2316.17
50058	MDA-MB-231	10146-101-3	Omipalisib	1.0	uM	10	1250.0	520.59	695.33	2316.17
50058	MDA-MB-231	10146-101-3	Omipalisib	3.1623	uM	10	1250.0	520.59	594.0	2316.17
50058	MDA-MB-231	10146-101-3	Omipalisib	10.0	uM	10	1250.0	520.59	473.0	2316.17
50058	MDA-MB-231	10099-101-1	Nilotinib	0.0033113	uM	10	1250.0	520.59	2476.67	2316.17
50058	MDA-MB-231	10099-101-1	Nilotinib	0.01	uM	10	1250.0	520.59	2494.0	2316.17
50058	MDA-MB-231	10099-101-1	Nilotinib	0.031623	uM	10	1250.0	520.59	2356.0	2316.17
50058	MDA-MB-231	10099-101-1	Nilotinib	0.1	uM	10	1250.0	520.59	2362.0	2316.17
50058	MDA-MB-231	10099-101-1	Nilotinib	0.31623	uM	10	1250.0	520.59	2426.0	2316.17
50058	MDA-MB-231	10099-101-1	Nilotinib	1.0	uM	10	1250.0	520.59	2469.33	2316.17
50058	MDA-MB-231	10099-101-1	Nilotinib	3.1623	uM	10	1250.0	520.59	2318.67	2316.17
50058	MDA-MB-231	10099-101-1	Nilotinib	10.0	uM	10	1250.0	520.59	1186.67	2316.17
50058	MDA-MB-231	10099-101-1	Nilotinib	19.9526	uM	10	1250.0	520.59	1049.33	2316.17
50058	MDA-MB-231	10102-999-6	Taxol	1.6596e-4	uM	10	1250.0	520.59	2240.67	2316.17
50058	MDA-MB-231	10102-999-6	Taxol	3.3113e-4	uM	10	1250.0	520.59	2452.67	2316.17
50058	MDA-MB-231	10102-999-6	Taxol	0.001	uM	10	1250.0	520.59	2210.67	2316.17
50058	MDA-MB-231	10102-999-6	Taxol	0.0031623	uM	10	1250.0	520.59	1426.67	2316.17
50058	MDA-MB-231	10102-999-6	Taxol	0.01	uM	10	1250.0	520.59	789.0	2316.17
50058	MDA-MB-231	10102-999-6	Taxol	0.031623	uM	10	1250.0	520.59	712.0	2316.17
50058	MDA-MB-231	10102-999-6	Taxol	0.1	uM	10	1250.0	520.59	642.67	2316.17
50058	MDA-MB-231	10102-999-6	Taxol	0.31623	uM	10	1250.0	520.59	615.0	2316.17
50058	MDA-MB-231	10102-999-6	Taxol	1.0	uM	10	1250.0	520.59	579.67	2316.17
50058	MDA-MB-231	10135-101-1	Linsitinib	0.0033113	uM	10	1250.0	520.59	3135.67	2644.17
50058	MDA-MB-231	10135-101-1	Linsitinib	0.01	uM	10	1250.0	520.59	2698.67	2644.17
50058	MDA-MB-231	10135-101-1	Linsitinib	0.031623	uM	10	1250.0	520.59	2750.67	2644.17
50058	MDA-MB-231	10135-101-1	Linsitinib	0.1	uM	10	1250.0	520.59	2882.0	2644.17
50058	MDA-MB-231	10135-101-1	Linsitinib	0.31623	uM	10	1250.0	520.59	2774.33	2644.17
50058	MDA-MB-231	10135-101-1	Linsitinib	1.0	uM	10	1250.0	520.59	2885.33	2644.17
50058	MDA-MB-231	10135-101-1	Linsitinib	3.1623	uM	10	1250.0	520.59	2628.0	2644.17
50058	MDA-MB-231	10135-101-1	Linsitinib	10.0	uM	10	1250.0	520.59	2058.33	2644.17
50058	MDA-MB-231	10135-101-1	Linsitinib	19.9526	uM	10	1250.0	520.59	1373.33	2644.17
50058	MDA-MB-231	10071-101-1	Palbociclib	0.0033113	uM	10	1250.0	520.59	2517.33	2316.17
50058	MDA-MB-231	10071-101-1	Palbociclib	0.01	uM	10	1250.0	520.59	2366.33	2316.17
50058	MDA-MB-231	10071-101-1	Palbociclib	0.031623	uM	10	1250.0	520.59	1976.0	2316.17
50058	MDA-MB-231	10071-101-1	Palbociclib	0.1	uM	10	1250.0	520.59	2022.33	2316.17
50058	MDA-MB-231	10071-101-1	Palbociclib	0.31623	uM	10	1250.0	520.59	1453.33	2316.17
50058	MDA-MB-231	10071-101-1	Palbociclib	1.0	uM	10	1250.0	520.59	982.33	2316.17
50058	MDA-MB-231	10071-101-1	Palbociclib	3.1623	uM	10	1250.0	520.59	922.67	2316.17
50058	MDA-MB-231	10071-101-1	Palbociclib	10.0	uM	10	1250.0	520.59	816.0	2316.17
50058	MDA-MB-231	10071-101-1	Palbociclib	19.9526	uM	10	1250.0	520.59	893.33	2316.17
50058	MDA-MB-231	10236-999-2	17-AAG	0.0016596	uM	10	2500.0	1067.09	5258.67	5222.5
50058	MDA-MB-231	10236-999-2	17-AAG	0.0033113	uM	10	2500.0	1067.09	5438.0	5222.5
50058	MDA-MB-231	10236-999-2	17-AAG	0.01	uM	10	2500.0	1067.09	5301.67	5222.5
50058	MDA-MB-231	10236-999-2	17-AAG	0.031623	uM	10	2500.0	1067.09	5409.0	5222.5
50058	MDA-MB-231	10236-999-2	17-AAG	0.1	uM	10	2500.0	1067.09	5166.67	5222.5
50058	MDA-MB-231	10236-999-2	17-AAG	0.31623	uM	10	2500.0	1067.09	5104.67	5222.5
50058	MDA-MB-231	10236-999-2	17-AAG	1.0	uM	10	2500.0	1067.09	3933.33	5222.5
50058	MDA-MB-231	10236-999-2	17-AAG	3.1623	uM	10	2500.0	1067.09	1959.33	5222.5
50058	MDA-MB-231	10236-999-2	17-AAG	10.0	uM	10	2500.0	1067.09	1357.67	5222.5
50058	MDA-MB-231	10097-101-1	Erlotinib	0.0033113	uM	10	2500.0	1067.09	5345.0	5222.5
50058	MDA-MB-231	10097-101-1	Erlotinib	0.01	uM	10	2500.0	1067.09	5366.67	5222.5
50058	MDA-MB-231	10097-101-1	Erlotinib	0.031623	uM	10	2500.0	1067.09	5356.33	5222.5
50058	MDA-MB-231	10097-101-1	Erlotinib	0.1	uM	10	2500.0	1067.09	5316.0	5222.5
50058	MDA-MB-231	10097-101-1	Erlotinib	0.31623	uM	10	2500.0	1067.09	5418.0	5222.5
50058	MDA-MB-231	10097-101-1	Erlotinib	1.0	uM	10	2500.0	1067.09	5241.0	5222.5
50058	MDA-MB-231	10097-101-1	Erlotinib	3.1623	uM	10	2500.0	1067.09	5310.67	5222.5
50058	MDA-MB-231	10097-101-1	Erlotinib	10.0	uM	10	2500.0	1067.09	4730.67	5222.5
50058	MDA-MB-231	10097-101-1	Erlotinib	19.9526	uM	10	2500.0	1067.09	3627.33	5222.5
50058	MDA-MB-231	10051-104-1	Lapatinib	0.0016596	uM	10	2500.0	1067.09	5389.0	5222.5
50058	MDA-MB-231	10051-104-1	Lapatinib	0.0033113	uM	10	2500.0	1067.09	5228.33	5222.5
50058	MDA-MB-231	10051-104-1	Lapatinib	0.01	uM	10	2500.0	1067.09	5278.0	5222.5
50058	MDA-MB-231	10051-104-1	Lapatinib	0.031623	uM	10	2500.0	1067.09	5336.67	5222.5
50058	MDA-MB-231	10051-104-1	Lapatinib	0.1	uM	10	2500.0	1067.09	5412.0	5222.5
50058	MDA-MB-231	10051-104-1	Lapatinib	0.31623	uM	10	2500.0	1067.09	5383.0	5222.5
50058	MDA-MB-231	10051-104-1	Lapatinib	1.0	uM	10	2500.0	1067.09	5093.67	5222.5
50058	MDA-MB-231	10051-104-1	Lapatinib	3.1623	uM	10	2500.0	1067.09	5175.33	5222.5
50058	MDA-MB-231	10051-104-1	Lapatinib	10.0	uM	10	2500.0	1067.09	3912.33	5222.5
50058	MDA-MB-231	10146-101-3	Omipalisib	0.0016596	uM	10	2500.0	1067.09	3395.67	3708.67
50058	MDA-MB-231	10146-101-3	Omipalisib	0.0033113	uM	10	2500.0	1067.09	3280.0	3708.67
50058	MDA-MB-231	10146-101-3	Omipalisib	0.01	uM	10	2500.0	1067.09	2773.67	3708.67
50058	MDA-MB-231	10146-101-3	Omipalisib	0.031623	uM	10	2500.0	1067.09	2543.67	3708.67
50058	MDA-MB-231	10146-101-3	Omipalisib	0.1	uM	10	2500.0	1067.09	1978.0	3708.67
50058	MDA-MB-231	10146-101-3	Omipalisib	0.31623	uM	10	2500.0	1067.09	1724.0	3708.67
50058	MDA-MB-231	10146-101-3	Omipalisib	1.0	uM	10	2500.0	1067.09	1362.0	3708.67
50058	MDA-MB-231	10146-101-3	Omipalisib	3.1623	uM	10	2500.0	1067.09	1165.33	3708.67
50058	MDA-MB-231	10146-101-3	Omipalisib	10.0	uM	10	2500.0	1067.09	930.33	3708.67
50058	MDA-MB-231	10099-101-1	Nilotinib	0.0033113	uM	10	2500.0	1067.09	3721.0	3708.67
50058	MDA-MB-231	10099-101-1	Nilotinib	0.01	uM	10	2500.0	1067.09	3802.0	3708.67
50058	MDA-MB-231	10099-101-1	Nilotinib	0.031623	uM	10	2500.0	1067.09	3832.33	3708.67
50058	MDA-MB-231	10099-101-1	Nilotinib	0.1	uM	10	2500.0	1067.09	3697.67	3708.67
50058	MDA-MB-231	10099-101-1	Nilotinib	0.31623	uM	10	2500.0	1067.09	3736.67	3708.67
50058	MDA-MB-231	10099-101-1	Nilotinib	1.0	uM	10	2500.0	1067.09	3582.0	3708.67
50058	MDA-MB-231	10099-101-1	Nilotinib	3.1623	uM	10	2500.0	1067.09	3508.67	3708.67
50058	MDA-MB-231	10099-101-1	Nilotinib	10.0	uM	10	2500.0	1067.09	1454.67	3708.67
50058	MDA-MB-231	10099-101-1	Nilotinib	19.9526	uM	10	2500.0	1067.09	1598.0	3708.67
50058	MDA-MB-231	10102-999-6	Taxol	1.6596e-4	uM	10	2500.0	1067.09	3667.67	3708.67
50058	MDA-MB-231	10102-999-6	Taxol	3.3113e-4	uM	10	2500.0	1067.09	3850.33	3708.67
50058	MDA-MB-231	10102-999-6	Taxol	0.001	uM	10	2500.0	1067.09	3670.67	3708.67
