Cell Name	Small Molecule Name	concentration	LJP Library Plate	Timepoint	cell_count__time0	cell_count	cell_count__ctrl
BT-20	PLX-4720	10	LJP5	72	1097	1979	3846
BT-20	Lapatinib	0.04	LJP6	72	1097	2916	3673
BT-20	Lapatinib	0.12	LJP6	72	1097	3280	3673
BT-20	Lapatinib	0.37	LJP6	72	1097	3373	3673
BT-20	Lapatinib	1.11	LJP6	72	1097	3576	3673
BT-20	Lapatinib	3.33	LJP6	72	1097	3394	3673
BT-20	Lapatinib	10	LJP6	72	1097	2487	3673
BT-20	Sirolimus	0.04	LJP6	72	1097	2367	3673
BT-20	Sirolimus	0.12	LJP6	72	1097	2217	3673
BT-20	Sirolimus	0.37	LJP6	72	1097	2186	3673
BT-20	Sirolimus	1.11	LJP6	72	1097	2201	3673
BT-20	Sirolimus	3.33	LJP6	72	1097	2310	3673
BT-20	Sirolimus	10	LJP6	72	1097	2335	3673
BT-20	ZSTK474	0.04	LJP6	72	1097	3487	3673
BT-20	ZSTK474	0.12	LJP6	72	1097	2700	3673
BT-20	ZSTK474	0.37	LJP6	72	1097	1979	3673
BT-20	ZSTK474	1.11	LJP6	72	1097	1204	3673
BT-20	ZSTK474	3.33	LJP6	72	1097	1050	3673
BT-20	ZSTK474	10	LJP6	72	1097	925	3673
BT-20	BX-912	0.04	LJP5	72	1097	3479	3846
BT-20	BX-912	0.12	LJP5	72	1097	3707	3846
BT-20	BX-912	0.37	LJP5	72	1097	3616	3846
BT-20	BX-912	1.11	LJP5	72	1097	3619	3846
BT-20	BX-912	3.33	LJP5	72	1097	3683	3846
BT-20	BX-912	10	LJP5	72	1097	2291	3846
BT-20	Selumetinib	0.04	LJP6	72	1097	3709	3673
BT-20	Selumetinib	0.12	LJP6	72	1097	3420	3673
BT-20	Selumetinib	0.37	LJP6	72	1097	3537	3673
BT-20	Selumetinib	1.11	LJP6	72	1097	3556	3673
BT-20	Selumetinib	3.33	LJP6	72	1097	3360	3673
BT-20	Selumetinib	10	LJP6	72	1097	3302	3673
BT-20	MK2206	0.04	LJP6	72	1097	3292	3673
BT-20	MK2206	0.12	LJP6	72	1097	2986	3673
BT-20	MK2206	0.37	LJP6	72	1097	2365	3673
BT-20	MK2206	1.11	LJP6	72	1097	2027	3673
BT-20	MK2206	3.33	LJP6	72	1097	1707	3673
BT-20	MK2206	10	LJP6	72	1097	742	3673
BT-20	AZD-6482	0.04	LJP5	72	1097	3658	3846
BT-20	AZD-6482	0.12	LJP5	72	1097	3269	3846
BT-20	AZD-6482	0.37	LJP5	72	1097	2931	3846
BT-20	AZD-6482	1.11	LJP5	72	1097	2110	3846
BT-20	AZD-6482	3.33	LJP5	72	1097	1442	3846
BT-20	AZD-6482	10	LJP5	72	1097	792	3846
BT-20	NU7441	0.04	LJP5	72	1097	4119	3846
BT-20	NU7441	0.12	LJP5	72	1097	3754	3846
BT-20	NU7441	0.37	LJP5	72	1097	3837	3846
BT-20	NU7441	1.11	LJP5	72	1097	3731	3846
BT-20	NU7441	3.33	LJP5	72	1097	3048	3846
BT-20	NU7441	10	LJP5	72	1097	1317	3846
BT-20	OSI-027	0.04	LJP6	72	1097	3523	3673
BT-20	OSI-027	0.12	LJP6	72	1097	2885	3673
BT-20	OSI-027	0.37	LJP6	72	1097	2380	3673
BT-20	OSI-027	1.11	LJP6	72	1097	2102	3673
BT-20	OSI-027	3.33	LJP6	72	1097	1671	3673
BT-20	OSI-027	10	LJP6	72	1097	1275	3673
BT-20	WYE-125132	0.04	LJP6	72	1097	1767	3673
BT-20	WYE-125132	0.12	LJP6	72	1097	1399	3673
BT-20	WYE-125132	0.37	LJP6	72	1097	1319	3673
BT-20	WYE-125132	1.11	LJP6	72	1097	1252	3673
BT-20	WYE-125132	3.33	LJP6	72	1097	1166	3673
BT-20	WYE-125132	10	LJP6	72	1097	1009	3673
BT-20	Barasertib	0.04	LJP5	72	1097	2918	3846
BT-20	Barasertib	0.12	LJP5	72	1097	2171	3846
BT-20	Barasertib	0.37	LJP5	72	1097	2041	3846
BT-20	Barasertib	1.11	LJP5	72	1097	1795	3846
BT-20	Barasertib	3.33	LJP5	72	1097	1512	3846
BT-20	Barasertib	10	LJP5	72	1097	1145	3846
BT-20	Vemurafenib	0.04	LJP5	72	1097	3679	3846
BT-20	Vemurafenib	0.12	LJP5	72	1097	3676	3846
BT-20	Vemurafenib	0.37	LJP5	72	1097	3582	3846
BT-20	Vemurafenib	1.11	LJP5	72	1097	3454	3846
BT-20	Vemurafenib	3.33	LJP5	72	1097	3335	3846
BT-20	Vemurafenib	10	LJP5	72	1097	2430	3846
BT-20	Enzastaurin	0.04	LJP5	72	1097	3937	3846
BT-20	Enzastaurin	0.12	LJP5	72	1097	4042	3846
BT-20	Enzastaurin	0.37	LJP5	72	1097	4103	3846
BT-20	Enzastaurin	1.11	LJP5	72	1097	3931	3846
BT-20	Enzastaurin	3.33	LJP5	72	1097	4264	3846
BT-20	Enzastaurin	10	LJP5	72	1097	4311	3846
BT-20	Palbociclib	0.04	LJP6	72	1097	2420	3673
BT-20	Palbociclib	0.12	LJP6	72	1097	1959	3673
BT-20	Palbociclib	0.37	LJP6	72	1097	1717	3673
BT-20	Palbociclib	1.11	LJP6	72	1097	1542	3673
BT-20	Palbociclib	3.33	LJP6	72	1097	1567	3673
BT-20	Palbociclib	10	LJP6	72	1097	1520	3673
BT-20	PF562271	0.04	LJP6	72	1097	3406	3673
BT-20	PF562271	0.12	LJP6	72	1097	3400	3673
BT-20	PF562271	0.37	LJP6	72	1097	2938	3673
BT-20	PF562271	1.11	LJP6	72	1097	2178	3673
BT-20	PF562271	3.33	LJP6	72	1097	1359	3673
BT-20	PF562271	10	LJP6	72	1097	700	3673
BT-20	PHA-793887	0.04	LJP6	72	1097	2523	3673
BT-20	PHA-793887	0.12	LJP6	72	1097	2010	3673
BT-20	PHA-793887	0.37	LJP6	72	1097	1454	3673
BT-20	PHA-793887	1.11	LJP6	72	1097	1086	3673
BT-20	PHA-793887	3.33	LJP6	72	1097	920	3673
BT-20	PHA-793887	10	LJP6	72	1097	740	3673
BT-20	QL-X-138	0.04	LJP6	72	1097	2930	3673
BT-20	QL-X-138	0.12	LJP6	72	1097	2941	3673
BT-20	QL-X-138	0.37	LJP6	72	1097	2343	3673
BT-20	QL-X-138	1.11	LJP6	72	1097	2023	3673
BT-20	QL-X-138	3.33	LJP6	72	1097	1562	3673
BT-20	QL-X-138	10	LJP6	72	1097	675	3673
BT-20	QL-XII-47	0.04	LJP6	72	1097	1829	3673
BT-20	QL-XII-47	0.12	LJP6	72	1097	1649	3673
BT-20	QL-XII-47	0.37	LJP6	72	1097	1197	3673
BT-20	QL-XII-47	1.11	LJP6	72	1097	849	3673
BT-20	QL-XII-47	3.33	LJP6	72	1097	719	3673
BT-20	QL-XII-47	10	LJP6	72	1097	798	3673
BT-20	Torin1	0.04	LJP6	72	1097	1514	3673
BT-20	Torin1	0.12	LJP6	72	1097	1134	3673
BT-20	Torin1	0.37	LJP6	72	1097	1006	3673
BT-20	Torin1	1.11	LJP6	72	1097	923	3673
BT-20	Torin1	3.33	LJP6	72	1097	791	3673
BT-20	Torin1	10	LJP6	72	1097	669	3673
BT-20	Torin2	0.04	LJP5	72	1097	969	3846
BT-20	Torin2	0.12	LJP5	72	1097	926	3846
BT-20	Torin2	0.37	LJP5	72	1097	771	3846
BT-20	Torin2	1.11	LJP5	72	1097	644	3846
BT-20	Torin2	3.33	LJP5	72	1097	644	3846
BT-20	Torin2	10	LJP5	72	1097	656	3846
BT-20	WZ-4-145	0.04	LJP6	72	1097	2843	3673
BT-20	WZ-4-145	0.12	LJP6	72	1097	2948	3673
BT-20	WZ-4-145	0.37	LJP6	72	1097	2672	3673
BT-20	WZ-4-145	1.11	LJP6	72	1097	2177	3673
BT-20	WZ-4-145	3.33	LJP6	72	1097	2046	3673
BT-20	WZ-4-145	10	LJP6	72	1097	1200	3673
BT-20	WZ3105	0.04	LJP5	72	1097	1794	3846
BT-20	WZ3105	0.12	LJP5	72	1097	1293	3846
BT-20	WZ3105	0.37	LJP5	72	1097	1143	3846
BT-20	WZ3105	1.11	LJP5	72	1097	727	3846
BT-20	WZ3105	3.33	LJP5	72	1097	721	3846
BT-20	WZ3105	10	LJP5	72	1097	661	3846
BT-20	XMD11-50	0.04	LJP6	72	1097	2981	3673
BT-20	XMD11-50	0.12	LJP6	72	1097	2696	3673
BT-20	XMD11-50	0.37	LJP6	72	1097	2621	3673
BT-20	XMD11-50	1.11	LJP6	72	1097	2396	3673
BT-20	XMD11-50	3.33	LJP6	72	1097	2057	3673
BT-20	XMD11-50	10	LJP6	72	1097	1274	3673
BT-20	XMD11-85h	0.04	LJP6	72	1097	2783	3673
BT-20	XMD11-85h	0.12	LJP6	72	1097	3201	3673
BT-20	XMD11-85h	0.37	LJP6	72	1097	2986	3673
BT-20	XMD11-85h	1.11	LJP6	72	1097	3136	3673
BT-20	XMD11-85h	3.33	LJP6	72	1097	2962	3673
BT-20	XMD11-85h	10	LJP6	72	1097	2433	3673
BT-20	XMD16-144	0.04	LJP5	72	1097	2663	3846
BT-20	XMD16-144	0.12	LJP5	72	1097	1569	3846
BT-20	XMD16-144	0.37	LJP5	72	1097	1323	3846
BT-20	XMD16-144	1.11	LJP5	72	1097	1389	3846
BT-20	XMD16-144	3.33	LJP5	72	1097	1312	3846
BT-20	XMD16-144	10	LJP5	72	1097	1051	3846
BT-20	Erlotinib	0.04	LJP5	72	1097	3377	3846
BT-20	Erlotinib	0.12	LJP5	72	1097	3281	3846
BT-20	Erlotinib	0.37	LJP5	72	1097	3329	3846
BT-20	Erlotinib	1.11	LJP5	72	1097	3165	3846
BT-20	Erlotinib	3.33	LJP5	72	1097	3231	3846
BT-20	Erlotinib	10	LJP5	72	1097	2595	3846
BT-20	Gefitinib	0.04	LJP6	72	1097	3523	3673
BT-20	Gefitinib	0.12	LJP6	72	1097	3197	3673
BT-20	Gefitinib	0.37	LJP6	72	1097	3297	3673
BT-20	Gefitinib	1.11	LJP6	72	1097	3142	3673
BT-20	Gefitinib	3.33	LJP6	72	1097	3134	3673
BT-20	Gefitinib	10	LJP6	72	1097	2640	3673
BT-20	Nilotinib	0.04	LJP5	72	1097	3963	3846
BT-20	Nilotinib	0.12	LJP5	72	1097	4002	3846
BT-20	Nilotinib	0.37	LJP5	72	1097	3882	3846
BT-20	Nilotinib	1.11	LJP5	72	1097	3875	3846
BT-20	Nilotinib	3.33	LJP5	72	1097	3734	3846
BT-20	Nilotinib	10	LJP5	72	1097	1040	3846
BT-20	JNK-9L	0.04	LJP6	72	1097	2987	3673
BT-20	JNK-9L	0.12	LJP6	72	1097	2972	3673
BT-20	JNK-9L	0.37	LJP6	72	1097	1983	3673
BT-20	JNK-9L	1.11	LJP6	72	1097	970	3673
BT-20	JNK-9L	3.33	LJP6	72	1097	887	3673
BT-20	JNK-9L	10	LJP6	72	1097	792	3673
BT-20	PD0325901	0.04	LJP5	72	1097	2970	3846
BT-20	PD0325901	0.04	LJP6	72	1097	3326	3673
BT-20	PD0325901	0.12	LJP5	72	1097	3094	3846
BT-20	PD0325901	0.12	LJP6	72	1097	3152	3673
BT-20	PD0325901	0.37	LJP5	72	1097	2909	3846
BT-20	PD0325901	0.37	LJP6	72	1097	2795	3673
BT-20	PD0325901	1.11	LJP5	72	1097	2377	3846
BT-20	PD0325901	1.11	LJP6	72	1097	2340	3673
BT-20	PD0325901	3.33	LJP5	72	1097	2253	3846
BT-20	PD0325901	3.33	LJP6	72	1097	2341	3673
BT-20	PD0325901	10	LJP5	72	1097	1841	3846
BT-20	PD0325901	10	LJP6	72	1097	2178	3673
BT-20	Geldanamycin	0.04	LJP5	72	1097	1707	3846
BT-20	Geldanamycin	0.04	LJP6	72	1097	1280	3673
BT-20	Geldanamycin	0.12	LJP5	72	1097	1238	3846
BT-20	Geldanamycin	0.12	LJP6	72	1097	1049	3673
BT-20	Geldanamycin	0.37	LJP5	72	1097	1091	3846
BT-20	Geldanamycin	0.37	LJP6	72	1097	952	3673
BT-20	Geldanamycin	1.11	LJP5	72	1097	1019	3846
BT-20	Geldanamycin	1.11	LJP6	72	1097	963	3673
BT-20	Geldanamycin	3.33	LJP5	72	1097	936	3846
BT-20	Geldanamycin	3.33	LJP6	72	1097	891	3673
BT-20	Geldanamycin	10	LJP5	72	1097	629	3846
BT-20	Geldanamycin	10	LJP6	72	1097	604	3673
BT-20	YM 201636	0.04	LJP5	72	1097	4179	3846
BT-20	YM 201636	0.12	LJP5	72	1097	3822	3846
BT-20	YM 201636	0.37	LJP5	72	1097	3692	3846
BT-20	YM 201636	1.11	LJP5	72	1097	2848	3846
BT-20	YM 201636	3.33	LJP5	72	1097	2295	3846
BT-20	YM 201636	10	LJP5	72	1097	1092	3846
BT-20	TWS119	0.04	LJP5	72	1097	3861	3846
BT-20	TWS119	0.12	LJP5	72	1097	3757	3846
BT-20	TWS119	0.37	LJP5	72	1097	3565	3846
BT-20	TWS119	1.11	LJP5	72	1097	3079	3846
BT-20	TWS119	3.33	LJP5	72	1097	2542	3846
BT-20	TWS119	10	LJP5	72	1097	1149	3846
BT-20	PF477736	0.04	LJP5	72	1097	3562	3846
BT-20	PF477736	0.12	LJP5	72	1097	3621	3846
BT-20	PF477736	0.37	LJP5	72	1097	3698	3846
BT-20	PF477736	1.11	LJP5	72	1097	3713	3846
BT-20	PF477736	3.33	LJP5	72	1097	3403	3846
BT-20	PF477736	10	LJP5	72	1097	1691	3846
BT-20	LDN-193189	0.04	LJP5	72	1097	3807	3846
BT-20	LDN-193189	0.12	LJP5	72	1097	3388	3846
BT-20	LDN-193189	0.37	LJP5	72	1097	3201	3846
BT-20	LDN-193189	1.11	LJP5	72	1097	2072	3846
BT-20	LDN-193189	3.33	LJP5	72	1097	357	3846
BT-20	LDN-193189	10	LJP5	72	1097	211	3846
BT-20	PF431396	0.04	LJP5	72	1097	3635	3846
BT-20	PF431396	0.12	LJP5	72	1097	2975	3846
BT-20	PF431396	0.37	LJP5	72	1097	1739	3846
BT-20	PF431396	1.11	LJP5	72	1097	1364	3846
BT-20	PF431396	3.33	LJP5	72	1097	1355	3846
BT-20	PF431396	10	LJP5	72	1097	780	3846
BT-20	Celastrol	0.04	LJP6	72	1097	3972	3673
BT-20	Celastrol	0.12	LJP6	72	1097	3935	3673
BT-20	Celastrol	0.37	LJP6	72	1097	3235	3673
BT-20	Celastrol	1.11	LJP6	72	1097	819	3673
BT-20	Celastrol	3.33	LJP6	72	1097	477	3673
BT-20	Celastrol	10	LJP6	72	1097	333	3673
BT-20	SU11274	0.04	LJP5	72	1097	4164	3846
BT-20	SU11274	0.12	LJP5	72	1097	3970	3846
BT-20	SU11274	0.37	LJP5	72	1097	3913	3846
BT-20	SU11274	1.11	LJP5	72	1097	3539	3846
BT-20	SU11274	3.33	LJP5	72	1097	3273	3846
BT-20	SU11274	10	LJP5	72	1097	1251	3846
BT-20	Canertinib	0.04	LJP6	72	1097	3493	3673
BT-20	Canertinib	0.12	LJP6	72	1097	3273	3673
BT-20	Canertinib	0.37	LJP6	72	1097	3100	3673
BT-20	Canertinib	1.11	LJP6	72	1097	2953	3673
BT-20	Canertinib	3.33	LJP6	72	1097	2671	3673
BT-20	Canertinib	10	LJP6	72	1097	760	3673
BT-20	NVP-AEW541	0.04	LJP5	72	1097	3834	3846
BT-20	NVP-AEW541	0.12	LJP5	72	1097	3912	3846
BT-20	NVP-AEW541	0.37	LJP5	72	1097	3860	3846
BT-20	NVP-AEW541	1.11	LJP5	72	1097	3734	3846
BT-20	NVP-AEW541	3.33	LJP5	72	1097	3891	3846
BT-20	NVP-AEW541	10	LJP5	72	1097	2984	3846
BT-20	PHA-665752	0.04	LJP5	72	1097	3938	3846
BT-20	PHA-665752	0.12	LJP5	72	1097	3713	3846
BT-20	PHA-665752	0.37	LJP5	72	1097	3894	3846
BT-20	PHA-665752	1.11	LJP5	72	1097	3722	3846
BT-20	PHA-665752	3.33	LJP5	72	1097	3733	3846
BT-20	PHA-665752	10	LJP5	72	1097	796	3846
BT-20	PI103	0.04	LJP6	72	1097	3215	3673
BT-20	PI103	0.12	LJP6	72	1097	2064	3673
BT-20	PI103	0.37	LJP6	72	1097	1232	3673
BT-20	PI103	1.11	LJP6	72	1097	1035	3673
BT-20	PI103	3.33	LJP6	72	1097	993	3673
BT-20	PI103	10	LJP6	72	1097	888	3673
BT-20	Dovitinib	0.04	LJP5	72	1097	3447	3846
BT-20	Dovitinib	0.12	LJP5	72	1097	2546	3846
BT-20	Dovitinib	0.37	LJP5	72	1097	1624	3846
BT-20	Dovitinib	1.11	LJP5	72	1097	1582	3846
BT-20	Dovitinib	3.33	LJP5	72	1097	1500	3846
BT-20	Dovitinib	10	LJP5	72	1097	1357	3846
BT-20	GSK 690693	0.04	LJP5	72	1097	3239	3846
BT-20	GSK 690693	0.12	LJP5	72	1097	2905	3846
BT-20	GSK 690693	0.37	LJP5	72	1097	2343	3846
BT-20	GSK 690693	1.11	LJP5	72	1097	1964	3846
BT-20	GSK 690693	3.33	LJP5	72	1097	2005	3846
BT-20	GSK 690693	10	LJP5	72	1097	1836	3846
BT-20	SNS-032	0.04	LJP6	72	1097	3257	3673
BT-20	SNS-032	0.12	LJP6	72	1097	1048	3673
BT-20	SNS-032	0.37	LJP6	72	1097	691	3673
BT-20	SNS-032	1.11	LJP6	72	1097	727	3673
BT-20	SNS-032	3.33	LJP6	72	1097	740	3673
BT-20	SNS-032	10	LJP6	72	1097	775	3673
BT-20	Afatinib	0.04	LJP6	72	1097	2874	3673
BT-20	Afatinib	0.12	LJP6	72	1097	3032	3673
BT-20	Afatinib	0.37	LJP6	72	1097	3081	3673
BT-20	Afatinib	1.11	LJP6	72	1097	3152	3673
BT-20	Afatinib	3.33	LJP6	72	1097	3253	3673
BT-20	Afatinib	10	LJP6	72	1097	816	3673
BT-20	GSK1904529A	0.04	LJP6	72	1097	3113	3673
BT-20	GSK1904529A	0.12	LJP6	72	1097	3289	3673
BT-20	GSK1904529A	0.37	LJP6	72	1097	3352	3673
BT-20	GSK1904529A	1.11	LJP6	72	1097	3323	3673
BT-20	GSK1904529A	3.33	LJP6	72	1097	3458	3673
BT-20	GSK1904529A	10	LJP6	72	1097	3785	3673
BT-20	Linsitinib	0.04	LJP5	72	1097	3436	3846
BT-20	Linsitinib	0.12	LJP5	72	1097	3616	3846
BT-20	Linsitinib	0.37	LJP5	72	1097	3689	3846
BT-20	Linsitinib	1.11	LJP5	72	1097	3603	3846
BT-20	Linsitinib	3.33	LJP5	72	1097	3521	3846
BT-20	Linsitinib	10	LJP5	72	1097	3196	3846
BT-20	Ruxolitinib	0.04	LJP5	72	1097	3687	3846
BT-20	Ruxolitinib	0.12	LJP5	72	1097	3629	3846
BT-20	Ruxolitinib	0.37	LJP5	72	1097	3655	3846
BT-20	Ruxolitinib	1.11	LJP5	72	1097	4001	3846
BT-20	Ruxolitinib	3.33	LJP5	72	1097	3857	3846
BT-20	Ruxolitinib	10	LJP5	72	1097	3148	3846
BT-20	Momelotinib	0.04	LJP5	72	1097	3659	3846
BT-20	Momelotinib	0.12	LJP5	72	1097	3476	3846
BT-20	Momelotinib	0.37	LJP5	72	1097	3474	3846
BT-20	Momelotinib	1.11	LJP5	72	1097	3047	3846
BT-20	Momelotinib	3.33	LJP5	72	1097	2330	3846
BT-20	Momelotinib	10	LJP5	72	1097	1062	3846
BT-20	Fedratinib	0.04	LJP5	72	1097	4106	3846
BT-20	Fedratinib	0.12	LJP5	72	1097	3770	3846
BT-20	Fedratinib	0.37	LJP5	72	1097	3539	3846
BT-20	Fedratinib	1.11	LJP5	72	1097	3146	3846
BT-20	Fedratinib	3.33	LJP5	72	1097	2597	3846
BT-20	Fedratinib	10	LJP5	72	1097	756	3846
BT-20	Trametinib	0.04	LJP5	72	1097	3045	3846
BT-20	Trametinib	0.12	LJP5	72	1097	3041	3846
BT-20	Trametinib	0.37	LJP5	72	1097	2861	3846
BT-20	Trametinib	1.11	LJP5	72	1097	2759	3846
BT-20	Trametinib	3.33	LJP5	72	1097	2749	3846
BT-20	Trametinib	10	LJP5	72	1097	2916	3846
BT-20	Omipalisib	0.04	LJP6	72	1097	778	3673
BT-20	Omipalisib	0.12	LJP6	72	1097	729	3673
BT-20	Omipalisib	0.37	LJP6	72	1097	608	3673
BT-20	Omipalisib	1.11	LJP6	72	1097	512	3673
BT-20	Omipalisib	3.33	LJP6	72	1097	491	3673
BT-20	Omipalisib	10	LJP6	72	1097	428	3673
BT-20	Buparlisib	0.04	LJP5	72	1097	3777	3846
BT-20	Buparlisib	0.12	LJP5	72	1097	3018	3846
BT-20	Buparlisib	0.37	LJP5	72	1097	1950	3846
BT-20	Buparlisib	1.11	LJP5	72	1097	1147	3846
BT-20	Buparlisib	3.33	LJP5	72	1097	732	3846
BT-20	Buparlisib	10	LJP5	72	1097	621	3846
BT-20	XL147	0.04	LJP5	72	1097	4302	3846
BT-20	XL147	0.12	LJP5	72	1097	4280	3846
BT-20	XL147	0.37	LJP5	72	1097	4153	3846
BT-20	XL147	1.11	LJP5	72	1097	3959	3846
BT-20	XL147	3.33	LJP5	72	1097	3318	3846
BT-20	XL147	10	LJP5	72	1097	1580	3846
BT-20	Y39983	0.04	LJP6	72	1097	3422	3673
BT-20	Y39983	0.12	LJP6	72	1097	3444	3673
BT-20	Y39983	0.37	LJP6	72	1097	3468	3673
BT-20	Y39983	1.11	LJP6	72	1097	3260	3673
BT-20	Y39983	3.33	LJP6	72	1097	2903	3673
BT-20	Y39983	10	LJP6	72	1097	1520	3673
BT-20	Nintedanib	0.04	LJP6	72	1097	3560	3673
BT-20	Nintedanib	0.12	LJP6	72	1097	3389	3673
BT-20	Nintedanib	0.37	LJP6	72	1097	2822	3673
BT-20	Nintedanib	1.11	LJP6	72	1097	2889	3673
BT-20	Nintedanib	3.33	LJP6	72	1097	2625	3673
BT-20	Nintedanib	10	LJP6	72	1097	1948	3673
BT-20	Foretinib	0.04	LJP5	72	1097	4073	3846
BT-20	Foretinib	0.12	LJP5	72	1097	3635	3846
BT-20	Foretinib	0.37	LJP5	72	1097	1634	3846
BT-20	Foretinib	1.11	LJP5	72	1097	1269	3846
BT-20	Foretinib	3.33	LJP5	72	1097	1303	3846
BT-20	Foretinib	10	LJP5	72	1097	976	3846
BT-20	AZD 5438	0.04	LJP6	72	1097	3015	3673
BT-20	AZD 5438	0.12	LJP6	72	1097	2250	3673
BT-20	AZD 5438	0.37	LJP6	72	1097	1456	3673
BT-20	AZD 5438	1.11	LJP6	72	1097	1022	3673
BT-20	AZD 5438	3.33	LJP6	72	1097	761	3673
BT-20	AZD 5438	10	LJP6	72	1097	540	3673
BT-20	Pelitinib	0.04	LJP5	72	1097	3481	3846
BT-20	Pelitinib	0.12	LJP5	72	1097	3065	3846
BT-20	Pelitinib	0.37	LJP5	72	1097	3066	3846
BT-20	Pelitinib	1.11	LJP5	72	1097	2763	3846
BT-20	Pelitinib	3.33	LJP5	72	1097	2256	3846
BT-20	Pelitinib	10	LJP5	72	1097	807	3846
BT-20	Luminespib	0.04	LJP5	72	1097	1146	3846
BT-20	Luminespib	0.12	LJP5	72	1097	1164	3846
BT-20	Luminespib	0.37	LJP5	72	1097	1128	3846
BT-20	Luminespib	1.11	LJP5	72	1097	1155	3846
BT-20	Luminespib	3.33	LJP5	72	1097	1139	3846
BT-20	Luminespib	10	LJP5	72	1097	1241	3846
BT-20	AZD8330	0.04	LJP5	72	1097	2875	3846
BT-20	AZD8330	0.12	LJP5	72	1097	2907	3846
BT-20	AZD8330	0.37	LJP5	72	1097	2988	3846
BT-20	AZD8330	1.11	LJP5	72	1097	2914	3846
BT-20	AZD8330	3.33	LJP5	72	1097	3168	3846
BT-20	AZD8330	10	LJP5	72	1097	3259	3846
BT-20	TGX221	0.04	LJP5	72	1097	3685	3846
BT-20	TGX221	0.12	LJP5	72	1097	3695	3846
BT-20	TGX221	0.37	LJP5	72	1097	3823	3846
BT-20	TGX221	1.11	LJP5	72	1097	4111	3846
BT-20	TGX221	3.33	LJP5	72	1097	4159	3846
BT-20	TGX221	10	LJP5	72	1097	3970	3846
BT-20	GSK1059615	0.04	LJP5	72	1097	3637	3846
BT-20	GSK1059615	0.04	LJP6	72	1097	3105	3673
BT-20	GSK1059615	0.12	LJP5	72	1097	2863	3846
BT-20	GSK1059615	0.12	LJP6	72	1097	2383	3673
BT-20	GSK1059615	0.37	LJP5	72	1097	1427	3846
BT-20	GSK1059615	0.37	LJP6	72	1097	1796	3673
BT-20	GSK1059615	1.11	LJP5	72	1097	596	3846
BT-20	GSK1059615	1.11	LJP6	72	1097	775	3673
BT-20	GSK1059615	3.33	LJP5	72	1097	474	3846
BT-20	GSK1059615	3.33	LJP6	72	1097	514	3673
BT-20	GSK1059615	10	LJP5	72	1097	354	3846
BT-20	GSK1059615	10	LJP6	72	1097	454	3673
BT-20	Brivanib	0.04	LJP5	72	1097	3576	3846
BT-20	Brivanib	0.12	LJP5	72	1097	3567	3846
BT-20	Brivanib	0.37	LJP5	72	1097	3699	3846
BT-20	Brivanib	1.11	LJP5	72	1097	3575	3846
BT-20	Brivanib	3.33	LJP5	72	1097	3666	3846
BT-20	Brivanib	10	LJP5	72	1097	3290	3846
BT-20	CHIR-99021	0.04	LJP6	72	1097	3192	3673
BT-20	CHIR-99021	0.12	LJP6	72	1097	3254	3673
BT-20	CHIR-99021	0.37	LJP6	72	1097	3245	3673
BT-20	CHIR-99021	1.11	LJP6	72	1097	3370	3673
BT-20	CHIR-99021	3.33	LJP6	72	1097	3450	3673
BT-20	CHIR-99021	10	LJP6	72	1097	2811	3673
BT-20	Linifanib	0.04	LJP6	72	1097	3950	3673
BT-20	Linifanib	0.12	LJP6	72	1097	3763	3673
BT-20	Linifanib	0.37	LJP6	72	1097	3801	3673
BT-20	Linifanib	1.11	LJP6	72	1097	3843	3673
BT-20	Linifanib	3.33	LJP6	72	1097	3739	3673
BT-20	Linifanib	10	LJP6	72	1097	1687	3673
BT-20	PIK-93	0.04	LJP5	72	1097	3895	3846
BT-20	PIK-93	0.12	LJP5	72	1097	4017	3846
BT-20	PIK-93	0.37	LJP5	72	1097	3878	3846
BT-20	PIK-93	1.11	LJP5	72	1097	3501	3846
BT-20	PIK-93	3.33	LJP5	72	1097	3007	3846
BT-20	PIK-93	10	LJP5	72	1097	1361	3846
BT-20	Dactolisib	0.04	LJP5	72	1097	1392	3846
BT-20	Dactolisib	0.12	LJP5	72	1097	1098	3846
BT-20	Dactolisib	0.37	LJP5	72	1097	1053	3846
BT-20	Dactolisib	1.11	LJP5	72	1097	1231	3846
BT-20	Dactolisib	3.33	LJP5	72	1097	1295	3846
BT-20	Dactolisib	10	LJP5	72	1097	1422	3846
BT-20	Alpelisib	0.04	LJP5	72	1097	4057	3846
BT-20	Alpelisib	0.12	LJP5	72	1097	3808	3846
BT-20	Alpelisib	0.37	LJP5	72	1097	2957	3846
BT-20	Alpelisib	1.11	LJP5	72	1097	2083	3846
BT-20	Alpelisib	3.33	LJP5	72	1097	1241	3846
BT-20	Alpelisib	10	LJP5	72	1097	758	3846
BT-20	GDC-0980	0.04	LJP5	72	1097	1402	3846
BT-20	GDC-0980	0.12	LJP5	72	1097	984	3846
BT-20	GDC-0980	0.37	LJP5	72	1097	868	3846
BT-20	GDC-0980	1.11	LJP5	72	1097	832	3846
BT-20	GDC-0980	3.33	LJP5	72	1097	785	3846
BT-20	GDC-0980	10	LJP5	72	1097	754	3846
BT-20	Mitoxantrone	0.04	LJP5	72	1097	1459	3846
BT-20	Mitoxantrone	0.04	LJP6	72	1097	1404	3673
BT-20	Mitoxantrone	0.12	LJP5	72	1097	1136	3846
